Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,OG Anunoby,23.0,SF,43,43,1433,0.48,0.562,0.398,0.58,0.784,0.605,0.197,0.503,103,106,109.0,108,101,106,80,128,43.6,37.2,
2.0,Aron Baynes,34.0,C,53,31,980,0.441,0.532,0.262,0.485,0.707,0.503,0.135,0.339,95,100,72.0,90,91,88,55,86,-32.1,-44.3,
3.0,DeAndre' Bembry,26.0,SF,51,12,972,0.513,0.589,0.264,0.544,0.682,0.57,0.289,0.232,110,111,72.0,101,88,100,117,59,2.7,-0.9,
4.0,Khem Birch,28.0,C,19,17,577,0.556,0.614,0.29,0.582,0.636,0.596,0.257,0.181,119,116,79.0,108,82,104,104,46,15.0,9.3,
5.0,Chris Boucher,28.0,C,60,14,1453,0.514,0.609,0.383,0.595,0.788,0.634,0.345,0.42,110,115,104.0,111,101,111,140,107,63.5,80.5,6MOY-8
6.0,Terence Davis,23.0,SG,34,4,493,0.414,0.489,0.361,0.519,0.889,0.537,0.086,0.581,89,92,98.0,96,114,94,35,148,-7.9,-15.2,
7.0,Henry Ellenson,24.0,PF,2,0,38,0.357,0.6,0.222,0.429,0.75,0.476,0.286,0.643,77,113,61.0,80,96,83,116,164,-3.1,-3.0,
8.0,Malachi Flynn,22.0,PG,47,14,928,0.374,0.424,0.321,0.453,0.804,0.484,0.165,0.494,80,80,88.0,84,103,85,67,126,-57.8,-64.0,
9.0,Freddie Gillespie,23.0,PF,20,2,392,0.524,0.524,,0.524,0.697,0.563,0.393,0.0,112,99,,97,90,99,159,0,-2.4,-1.7,
10.0,Jalen Harris,22.0,SG,13,2,172,0.5,0.528,0.472,0.618,0.778,0.632,0.125,0.5,107,100,129.0,115,100,111,51,128,11.5,9.1,
11.0,Rodney Hood,28.0,SF,17,0,216,0.356,0.4,0.31,0.432,0.938,0.5,0.271,0.492,76,75,85.0,80,121,87,110,125,-12.5,-9.5,
12.0,Stanley Johnson,24.0,PF,61,13,1006,0.382,0.458,0.328,0.479,0.8,0.519,0.236,0.588,82,86,90.0,89,103,91,96,150,-27.7,-27.1,
13.0,Alex Len,27.0,C,7,2,76,0.5,0.5,0.5,0.65,0.5,0.633,0.6,0.6,107,94,136.0,121,64,111,243,153,2.2,1.5,
14.0,Kyle Lowry,34.0,PG,46,46,1601,0.436,0.487,0.396,0.546,0.875,0.593,0.268,0.555,94,92,108.0,102,113,104,109,142,9.8,28.9,
15.0,Patrick McCaw,25.0,SF,5,0,33,1.0,1.0,,1.0,1.0,1.078,3.0,0.0,215,189,,186,129,188,1216,0,0.9,2.3,
16.0,Norman Powell,27.0,SG,42,31,1277,0.498,0.552,0.439,0.602,0.865,0.645,0.288,0.475,107,104,120.0,112,111,113,117,121,73.1,93.7,
17.0,Pascal Siakam,26.0,PF,56,56,2006,0.455,0.509,0.297,0.493,0.827,0.547,0.313,0.256,98,96,81.0,92,106,96,127,65,-86.9,-54.4,
18.0,Matt Thomas,26.0,SG,26,0,192,0.387,0.333,0.415,0.524,0.857,0.545,0.113,0.661,83,63,113.0,97,110,95,46,169,-1.7,-3.4,
19.0,Gary Trent Jr.,22.0,SG,17,15,540,0.395,0.431,0.355,0.479,0.806,0.501,0.119,0.475,85,81,97.0,89,104,88,48,121,-30.8,-39.1,
20.0,Fred VanVleet,26.0,SG,52,52,1899,0.389,0.416,0.366,0.489,0.885,0.534,0.22,0.547,83,79,100.0,91,114,93,89,140,-86.0,-72.0,
21.0,Yuta Watanabe,26.0,SF,50,4,723,0.439,0.478,0.4,0.539,0.828,0.565,0.161,0.5,94,90,109.0,100,106,99,65,128,0.3,-2.4,
22.0,Paul Watson,26.0,SF,27,2,297,0.463,0.444,0.469,0.646,0.625,0.649,0.098,0.78,99,84,128.0,120,80,114,40,199,17.8,13.2,
,Team Totals,,,72,72,17304,0.448,0.512,0.368,0.529,0.815,0.567,0.241,0.444,96,97,100.0,98,105,99,98,113,-108.5,-61.3,
