Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Pascal Siakam,26,56,56,2006,10.5,23.2,0.455,1.8,5.9,0.297,8.8,17.3,0.509,0.493,6.0,7.3,0.827,2.3,7.5,9.8,6.0,1.5,0.9,3.1,4.2,28.9,111,113,
2,Fred VanVleet,26,52,52,1899,8.6,22.2,0.389,4.4,12.1,0.366,4.2,10.0,0.416,0.489,4.3,4.9,0.885,0.8,4.8,5.6,8.4,2.2,0.9,2.4,3.0,26.0,113,113,
3,Kyle Lowry,34,46,46,1601,7.9,18.0,0.436,4.0,10.0,0.396,3.9,8.0,0.487,0.546,4.2,4.8,0.875,1.1,6.4,7.5,10.2,1.4,0.4,3.8,4.3,23.9,117,115,
4,Chris Boucher,28,60,14,1453,9.6,18.7,0.514,3.0,7.8,0.383,6.6,10.8,0.609,0.595,5.1,6.4,0.788,3.9,9.6,13.5,2.1,1.2,3.7,1.5,5.5,27.2,127,109,6MOY-8
5,OG Anunoby,23,43,43,1433,8.4,17.5,0.48,3.5,8.8,0.398,4.9,8.7,0.562,0.58,2.7,3.4,0.784,1.8,6.2,8.0,3.2,2.2,1.1,2.5,3.9,23.0,113,112,
6,Norman Powell,27,42,31,1277,10.7,21.5,0.498,4.5,10.2,0.439,6.2,11.3,0.552,0.602,5.3,6.2,0.865,0.7,4.1,4.8,2.9,1.8,0.3,2.9,3.7,31.2,117,115,
7,Stanley Johnson,24,61,13,1006,4.3,11.2,0.382,2.2,6.6,0.328,2.1,4.6,0.458,0.479,2.1,2.6,0.8,1.4,6.0,7.4,4.3,2.5,0.9,2.6,5.6,12.8,102,112,
8,Aron Baynes,34,53,31,980,6.6,15.0,0.441,1.3,5.1,0.262,5.3,9.9,0.532,0.485,1.4,2.0,0.707,4.3,9.2,13.5,2.3,0.8,1.1,2.3,5.9,16.0,104,113,
9,DeAndre' Bembry,26,51,12,972,5.8,11.4,0.513,0.7,2.6,0.264,5.1,8.7,0.589,0.544,2.2,3.3,0.682,1.6,5.6,7.3,5.3,2.6,0.9,3.5,4.3,14.6,104,111,
10,Malachi Flynn,22,47,14,928,6.6,17.7,0.374,2.8,8.8,0.321,3.8,9.0,0.424,0.453,2.3,2.9,0.804,0.5,5.5,6.0,7.1,2.0,0.4,2.2,3.5,18.4,103,114,
11,Yuta Watanabe,26,50,4,723,5.3,12.0,0.439,2.4,6.0,0.4,2.9,6.0,0.478,0.539,1.6,1.9,0.828,2.4,8.2,10.6,2.7,1.7,1.3,1.3,3.8,14.6,117,111,
12,Khem Birch,28,19,17,577,8.0,14.3,0.556,0.8,2.6,0.29,7.2,11.7,0.614,0.582,2.3,3.7,0.636,4.8,7.3,12.1,3.0,1.3,1.8,1.8,3.9,19.0,123,112,
13,Gary Trent Jr.,22,17,15,540,9.2,23.4,0.395,3.9,11.1,0.355,5.3,12.3,0.431,0.479,2.2,2.8,0.806,0.5,4.9,5.5,2.0,1.7,0.4,1.1,2.6,24.6,100,115,
14,Terence Davis,23,34,4,493,8.5,20.6,0.414,4.3,12.0,0.361,4.2,8.6,0.489,0.519,1.6,1.8,0.889,0.9,5.6,6.5,3.6,1.7,0.7,2.8,4.7,23.0,101,114,
15,Freddie Gillespie,23,20,2,392,5.4,10.4,0.524,0.0,0.0,,5.4,10.4,0.524,0.524,2.8,4.1,0.697,5.2,6.8,12.0,1.1,1.6,2.5,1.5,5.3,13.7,120,111,
16,Paul Watson,26,27,2,297,6.2,13.4,0.463,4.9,10.4,0.469,1.3,2.9,0.444,0.646,0.8,1.3,0.625,0.7,6.7,7.3,2.8,1.0,0.5,1.5,5.9,18.1,120,115,
17,Rodney Hood,28,17,0,216,4.7,13.2,0.356,2.0,6.5,0.31,2.7,6.7,0.4,0.432,3.4,3.6,0.938,1.1,5.6,6.7,1.3,0.9,0.7,1.1,3.4,14.8,103,116,
18,Matt Thomas,26,26,0,192,6.0,15.6,0.387,4.3,10.3,0.415,1.8,5.3,0.333,0.524,1.5,1.8,0.857,0.8,4.5,5.3,2.3,0.5,0.0,1.5,2.5,17.9,106,118,
19,Jalen Harris,22,13,2,172,10.1,20.3,0.5,4.8,10.1,0.472,5.3,10.1,0.528,0.618,2.0,2.5,0.778,0.8,4.2,5.1,4.8,2.3,0.0,3.9,4.2,27.0,110,114,
20,Alex Len,27,7,2,76,3.2,6.4,0.5,1.9,3.8,0.5,1.3,2.5,0.5,0.65,1.9,3.8,0.5,0.0,7.0,7.0,1.9,0.6,3.8,5.1,6.4,10.2,77,111,
21,Henry Ellenson,24,2,0,38,6.4,17.8,0.357,2.5,11.5,0.222,3.8,6.4,0.6,0.429,3.8,5.1,0.75,3.8,11.5,15.3,6.4,0.0,0.0,0.0,8.9,19.1,121,115,
22,Patrick McCaw,25,5,0,33,1.5,1.5,1.0,0.0,0.0,,1.5,1.5,1.0,1.0,4.4,4.4,1.0,1.5,2.9,4.4,5.9,2.9,0.0,0.0,8.8,7.3,233,113,
