Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Saddiq Bey,21,70,53,1909,7.2,17.8,0.404,4.5,11.8,0.38,2.7,5.9,0.45,0.53,3.2,3.8,0.844,1.1,7.1,8.2,2.4,1.3,0.4,1.5,2.8,22.0,112,114,ROY-4
2,Jerami Grant,26,54,54,1829,10.7,25.0,0.429,3.1,8.8,0.35,7.6,16.2,0.473,0.491,7.8,9.2,0.845,0.9,5.8,6.7,4.1,0.9,1.6,2.9,3.4,32.3,109,114,
3,Josh Jackson,23,62,25,1560,9.3,22.2,0.419,2.4,8.1,0.3,6.9,14.2,0.487,0.473,5.0,6.9,0.729,1.8,6.2,8.0,4.5,1.7,1.5,4.5,5.6,26.0,97,112,
4,Mason Plumlee,30,56,56,1499,7.7,12.5,0.614,0.0,0.2,0.0,7.7,12.2,0.626,0.614,3.7,5.5,0.669,4.7,12.2,17.0,6.6,1.4,1.6,3.4,6.1,19.0,122,109,
5,Isaiah Stewart,19,68,14,1455,7.6,13.8,0.553,0.7,2.1,0.333,6.9,11.7,0.592,0.578,2.2,3.1,0.696,5.4,9.9,15.3,2.0,1.3,2.9,2.3,6.2,18.1,118,109,
6,Delon Wright,28,36,31,1052,6.3,13.7,0.464,1.4,4.1,0.348,4.9,9.5,0.515,0.517,3.3,4.2,0.789,1.7,5.9,7.6,8.4,2.7,0.9,2.2,2.1,17.4,119,111,
7,Wayne Ellington,33,46,31,1012,7.2,16.4,0.441,5.6,13.3,0.422,1.6,3.1,0.524,0.612,1.4,1.7,0.8,0.6,3.5,4.1,3.2,0.9,0.4,1.6,2.9,21.4,118,117,
8,Sekou Doumbouya,20,56,11,869,6.0,15.9,0.379,1.5,6.5,0.226,4.6,9.4,0.485,0.426,2.5,3.6,0.703,2.2,5.9,8.1,2.7,1.4,0.5,2.5,5.3,16.1,93,114,
9,Saben Lee,21,48,7,781,6.2,13.2,0.471,0.5,1.4,0.348,5.7,11.7,0.487,0.49,3.8,5.6,0.685,1.3,4.8,6.1,10.9,2.0,0.8,3.5,4.8,16.8,112,113,
10,Frank Jackson,22,40,6,738,8.9,19.5,0.457,4.1,10.0,0.407,4.9,9.5,0.51,0.561,4.1,5.0,0.813,1.0,4.7,5.7,2.4,1.0,0.1,2.3,3.5,25.9,112,116,
11,Killian Hayes,19,26,18,670,5.2,14.7,0.353,1.5,5.3,0.278,3.7,9.4,0.395,0.403,1.0,1.2,0.824,0.4,4.6,5.1,10.1,2.0,0.7,6.1,4.2,12.9,82,113,
12,Svi Mykhailiuk,23,36,5,634,6.5,17.3,0.377,4.4,13.2,0.333,2.1,4.0,0.519,0.504,1.9,2.3,0.8,0.9,4.9,5.7,4.4,2.1,0.5,3.0,2.6,19.3,100,113,
13,Blake Griffin,31,20,20,626,6.3,17.4,0.365,3.1,9.7,0.315,3.3,7.7,0.429,0.453,3.4,4.9,0.71,0.5,7.6,8.1,6.0,1.1,0.2,2.5,3.3,19.2,101,114,
14,Cory Joseph,29,19,11,502,8.7,17.2,0.506,1.4,3.7,0.368,7.3,13.5,0.543,0.545,3.5,4.0,0.878,1.0,4.9,5.9,10.3,2.1,0.9,3.4,4.0,22.3,117,112,
15,Hamidou Diallo,22,20,4,465,8.5,18.3,0.468,1.7,4.3,0.39,6.9,13.9,0.492,0.514,4.7,7.2,0.662,2.3,9.0,11.3,2.5,1.1,1.3,2.8,5.4,23.5,105,112,
16,Tyler Cook,23,28,1,421,7.9,11.7,0.68,0.1,0.2,0.5,7.8,11.4,0.684,0.685,2.0,4.1,0.486,3.1,7.7,10.8,1.7,0.9,0.2,2.3,3.8,17.9,119,114,
17,Dennis Smith Jr.,23,20,9,392,7.0,16.9,0.415,2.4,6.8,0.352,4.6,10.1,0.457,0.485,1.8,2.5,0.7,1.5,5.1,6.6,9.3,2.5,1.8,3.1,4.1,18.1,106,110,
18,Jahlil Okafor,25,27,2,347,8.9,14.4,0.618,0.3,1.3,0.222,8.6,13.1,0.656,0.627,2.4,3.4,0.708,3.3,6.1,9.3,1.8,0.8,0.7,3.0,5.5,20.5,114,115,
19,Derrick Rose,32,15,0,342,11.3,26.4,0.429,1.9,5.6,0.333,9.5,20.8,0.455,0.465,6.0,7.2,0.84,0.9,3.3,4.2,9.0,2.6,0.6,4.2,2.4,30.6,104,113,"MVP-9,6MOY-3"
20,Rodney McGruder,29,16,2,194,9.4,17.7,0.529,2.8,6.1,0.458,6.6,11.6,0.565,0.607,1.5,2.0,0.75,2.0,3.5,5.6,4.0,2.0,0.3,1.8,3.0,23.0,120,114,
21,Deividas Sirvydis,20,20,0,133,5.2,14.8,0.35,3.7,10.3,0.357,1.5,4.4,0.333,0.475,1.1,2.2,0.5,0.0,10.7,10.7,1.8,0.7,0.0,1.8,3.3,15.1,90,114,
