Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jalen Green,22.0,SG,82,82,2697,0.423,16.3,0.54,0.191,0.175,0.058,0.116,0.46,0.482,0.664,0.418,0.298,0.371,0.354,0.262,0.538,0.046,54,0.107,0.366,0,0,
2.0,Alperen Şengün,22.0,C,76,76,2395,0.496,7.5,0.921,0.319,0.405,0.164,0.033,0.079,0.519,0.679,0.454,0.396,0.368,0.233,0.473,0.952,0.067,65,0.067,0.333,0,0,AS
3.0,Dillon Brooks,29.0,SF,75,75,2388,0.429,17.3,0.476,0.127,0.155,0.135,0.058,0.524,0.465,0.544,0.475,0.372,0.481,0.397,0.444,0.962,0.019,15,0.23,0.38,1,0,
4.0,Amen Thompson,22.0,SF,69,42,2225,0.557,7.8,0.869,0.42,0.298,0.096,0.055,0.131,0.599,0.758,0.471,0.493,0.263,0.275,0.523,0.96,0.212,138,0.582,0.377,2,0,"DPOY-5,DEF1"
5.0,Fred VanVleet,30.0,PG,60,60,2111,0.378,20.2,0.393,0.095,0.111,0.07,0.117,0.607,0.43,0.528,0.393,0.434,0.382,0.345,0.234,0.623,0.0,0,0.093,0.326,8,0,
6.0,Jabari Smith Jr.,21.0,PF,57,39,1716,0.438,16.2,0.511,0.173,0.145,0.145,0.048,0.489,0.519,0.704,0.427,0.5,0.185,0.354,0.567,0.969,0.057,28,0.235,0.354,0,0,
7.0,Tari Eason,23.0,PF,57,16,1420,0.487,11.3,0.671,0.377,0.193,0.075,0.025,0.329,0.557,0.678,0.435,0.405,0.143,0.342,0.531,0.984,0.1,47,0.364,0.358,1,0,
8.0,Cam Whitmore,20.0,SF,51,3,827,0.444,14.9,0.546,0.253,0.203,0.037,0.052,0.454,0.518,0.686,0.341,0.467,0.429,0.355,0.482,0.785,0.112,35,0.213,0.436,1,0,
9.0,Steven Adams,31.0,C,58,3,794,0.545,4.1,0.988,0.611,0.311,0.066,0.0,0.012,0.552,0.608,0.5,0.273,,0.0,0.451,,0.138,21,0.0,,2,0,
10.0,Aaron Holiday,28.0,PG,62,3,792,0.437,20.8,0.325,0.06,0.131,0.075,0.06,0.675,0.517,0.75,0.486,0.4,0.5,0.398,0.378,0.819,0.0,0,0.177,0.469,1,0,
11.0,Reed Sheppard,20.0,PG,52,3,654,0.351,19.5,0.406,0.088,0.109,0.151,0.059,0.594,0.371,0.667,0.269,0.278,0.357,0.338,0.333,0.833,0.008,1,0.169,0.25,0,0,
12.0,Jae'Sean Tate,29.0,SF,52,2,588,0.473,10.4,0.689,0.27,0.385,0.034,0.0,0.311,0.529,0.7,0.421,0.4,,0.348,0.519,1.0,0.041,4,0.674,0.452,0,0,
13.0,Jock Landale,29.0,C,42,3,500,0.533,9.2,0.829,0.355,0.289,0.132,0.053,0.171,0.556,0.648,0.545,0.35,0.5,0.423,0.629,0.909,0.105,15,0.077,0.0,0,0,
14.0,Jeff Green,38.0,PF,32,3,396,0.504,18.5,0.347,0.124,0.099,0.091,0.033,0.653,0.762,0.8,0.75,0.636,1.0,0.367,0.531,0.966,0.074,9,0.506,0.4,0,0,
15.0,Jeenathan Williams,25.0,SG,20,0,147,0.435,13.5,0.581,0.113,0.435,0.032,0.0,0.419,0.583,0.714,0.556,0.5,,0.231,0.619,1.0,0.016,1,0.5,0.231,0,0,
16.0,N'Faly Dante,23.0,C,4,0,51,0.769,3.7,1.0,0.538,0.385,0.0,0.077,0.0,0.769,0.857,0.8,,0.0,,0.6,,0.462,6,,,0,0,
17.0,Jack McVeigh,28.0,PF,9,0,43,0.294,21.5,0.235,0.059,0.059,0.059,0.059,0.765,0.25,0.0,0.0,1.0,0.0,0.308,0.0,1.0,0.0,0,0.462,0.5,0,0,
18.0,David Roddy,23.0,PF,3,0,35,0.385,17.7,0.462,0.0,0.385,0.077,0.0,0.538,0.667,,0.8,0.0,,0.143,0.25,1.0,0.0,0,0.143,0.0,0,0,
,Team Totals,,,82,82,19779,0.455,13.9,0.616,0.234,0.219,0.099,0.064,0.384,0.518,0.674,0.447,0.401,0.371,0.353,0.447,0.79,0.066,439,0.205,0.373,16,0,
