Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jalen Green,22,82,82,2697,11.0,25.9,0.423,4.2,11.9,0.354,6.8,14.0,0.482,0.505,4.9,6.1,0.813,0.8,6.0,6.8,5.1,1.3,0.5,3.7,2.3,31.1,110,113,
2,Alperen Şengün,22,76,76,2395,11.5,23.2,0.496,0.4,1.8,0.233,11.1,21.4,0.519,0.505,6.0,8.7,0.692,5.3,10.7,16.0,7.6,1.7,1.2,3.9,4.2,29.5,116,108,AS
3,Dillon Brooks,29,75,75,2388,7.8,18.2,0.429,3.8,9.6,0.397,4.0,8.7,0.465,0.533,2.0,2.5,0.818,1.5,4.1,5.6,2.6,1.2,0.3,1.5,4.9,21.5,117,114,
4,Amen Thompson,22,69,42,2225,8.5,15.2,0.557,0.5,2.0,0.275,7.9,13.3,0.599,0.575,3.7,5.4,0.684,4.2,8.1,12.3,5.8,2.1,1.9,3.0,3.7,21.2,123,108,"DPOY-5,DEF1"
5,Fred VanVleet,30,60,60,2111,6.6,17.5,0.378,3.7,10.6,0.345,3.0,6.9,0.43,0.483,2.6,3.2,0.81,0.7,4.4,5.1,7.7,2.2,0.6,2.0,3.2,19.5,117,112,
6,Jabari Smith Jr.,21,57,39,1716,7.0,16.1,0.438,2.8,7.9,0.354,4.3,8.2,0.519,0.525,3.0,3.6,0.825,3.0,8.3,11.3,1.7,0.7,1.2,1.7,3.5,19.8,118,112,
7,Tari Eason,23,57,16,1420,9.3,19.2,0.487,2.2,6.3,0.342,7.2,12.9,0.557,0.543,2.7,3.6,0.76,4.4,8.0,12.4,2.8,3.3,1.7,2.2,4.7,23.5,119,106,
8,Cam Whitmore,20,51,3,827,10.5,23.7,0.444,3.8,10.8,0.355,6.7,12.9,0.518,0.525,3.2,4.2,0.75,2.1,6.8,8.9,2.9,1.8,0.8,2.7,2.6,28.1,112,111,
9,Steven Adams,31,58,3,794,5.6,10.2,0.545,0.0,0.1,0.0,5.6,10.1,0.552,0.545,2.6,5.7,0.462,10.2,9.9,20.0,4.0,1.3,1.7,3.3,3.7,13.8,118,109,
10,Aaron Holiday,28,62,3,792,7.2,16.5,0.437,4.4,11.1,0.398,2.8,5.3,0.517,0.571,2.1,2.5,0.829,0.8,4.0,4.8,5.1,1.2,0.7,2.3,3.9,20.9,121,114,
11,Reed Sheppard,20,52,3,654,6.3,17.8,0.351,3.6,10.6,0.338,2.7,7.2,0.371,0.452,1.0,1.2,0.813,1.2,4.6,5.8,5.6,2.6,1.3,2.8,3.9,17.0,101,110,
12,Jae'Sean Tate,29,52,2,588,5.8,12.3,0.473,1.3,3.8,0.348,4.5,8.4,0.529,0.527,2.6,3.9,0.681,4.1,5.5,9.7,3.9,2.2,0.6,1.8,6.8,15.6,122,111,
13,Jock Landale,29,42,3,500,7.9,14.8,0.533,1.1,2.5,0.423,6.8,12.3,0.556,0.569,2.6,3.9,0.675,5.5,7.9,13.3,3.6,1.3,1.0,2.0,4.8,19.5,126,111,
14,Jeff Green,38,32,3,396,7.5,14.9,0.504,3.6,9.7,0.367,3.9,5.2,0.762,0.624,2.6,3.2,0.808,1.4,5.8,7.1,2.5,0.7,0.5,1.1,3.9,21.1,134,114,
15,Jeenathan Williams,25,20,0,147,8.9,20.5,0.435,2.0,8.6,0.231,7.0,11.9,0.583,0.484,1.7,2.6,0.625,1.7,2.6,4.3,3.0,2.6,1.3,4.6,5.3,21.5,92,111,
16,N'Faly Dante,23,4,0,51,9.5,12.4,0.769,0.0,0.0,,9.5,12.4,0.769,0.769,3.8,4.8,0.8,5.7,14.3,20.0,1.9,1.0,4.8,1.9,8.6,22.9,150,103,
17,Jack McVeigh,28,9,0,43,5.7,19.2,0.294,4.5,14.7,0.308,1.1,4.5,0.25,0.412,0.0,0.0,,2.3,3.4,5.7,1.1,0.0,2.3,2.3,3.4,15.8,89,115,
18,David Roddy,23,3,0,35,7.0,18.1,0.385,1.4,9.7,0.143,5.6,8.3,0.667,0.423,2.8,5.6,0.5,0.0,7.0,7.0,2.8,0.0,1.4,1.4,1.4,18.1,96,114,
