Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3484,7659,0.455,1038,2938,0.353,2446,4721,0.518,1366,1851,0.738,1200,2774,3974,1914,689,411,1139,1557,9372
Team/G,,241.2,42.5,93.4,0.455,12.7,35.8,0.353,29.8,57.6,0.518,16.7,22.6,0.738,14.6,33.8,48.5,23.3,8.4,5.0,13.9,19.0,114.3
Lg Rank,,14,11,1,21.0,22,20,21.0,9,2,27.0,20,8,30.0,1,8,1,28,10,13,11,20,13
Year/Year,,-0.4%,1.7%,2.7%,-0.004,-0.5%,-0.9%,0.001,2.7%,5.0%,-0.012,-7.8%,-3.4%,-0.036,27.7%,-0.5%,6.6%,-5.9%,7.8%,9.6%,9.0%,-8.5%,-0.0%
Opponent,82.0,19780,3322,7244,0.459,1010,2833,0.357,2312,4411,0.524,1348,1776,0.759,867,2589,3456,1926,651,467,1175,1577,9002
Opponent/G,,241.2,40.5,88.3,0.459,12.3,34.5,0.357,28.2,53.8,0.524,16.4,21.7,0.759,10.6,31.6,42.1,23.5,7.9,5.7,14.3,19.2,109.8
Lg Rank,,14,8,13,6.0,2,2,11.0,18,27,4.0,11,16,1.0,7,3,4,2,12,28,16,5,6
Year/Year,,-0.4%,-0.7%,0.2%,-0.004,-0.2%,-2.4%,0.008,-0.9%,2.1%,-0.015,-14.8%,-14.0%,-0.008,-1.3%,-7.6%,-6.1%,-3.6%,9.0%,-3.1%,3.8%,-2.0%,-3.0%
