Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Anthony Davis,30.0,C,5,5,208,0,0,0,2,98,-1.3,2.0,3,6,11,1,13,1,46,5,4,
2.0,LeBron James,39.0,PF,5,5,204,0,0,0,94,6,-1.3,1.7,10,7,3,2,15,2,98,7,7,
3.0,D'Angelo Russell,27.0,PG,5,5,185,100,0,0,0,0,5.7,30.7,6,3,2,0,1,0,52,0,1,
4.0,Austin Reaves,25.0,SG,5,5,174,0,90,9,0,0,-1.6,-0.1,3,1,2,0,6,2,40,1,3,
5.0,Rui Hachimura,25.0,PF,5,5,152,0,0,80,20,0,-5.8,-11.1,0,1,2,1,4,0,9,0,0,
6.0,Taurean Prince,29.0,PF,5,0,111,0,0,87,12,0,-1.3,0.5,1,0,5,0,3,0,8,0,1,
7.0,Spencer Dinwiddie,30.0,PG,5,0,73,27,66,7,0,0,-9.9,-12.0,1,0,1,0,3,0,17,0,0,
8.0,Gabe Vincent,27.0,PG,5,0,69,51,49,0,0,0,-8.6,-10.0,2,0,4,1,0,0,7,0,0,
9.0,Jaxson Hayes,23.0,C,4,0,24,0,0,0,0,100,10.7,13.5,0,1,4,1,1,0,2,0,0,
,Team Totals,,,5,5,1200,20,20,20,20,20,-1.5,2.9,26,19,34,6,46,5,279,13,16,
