Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Anthony Davis,30,76,76,2700,12.6,22.6,0.556,0.5,1.9,0.271,12.0,20.7,0.582,0.567,7.4,9.1,0.816,4.2,12.7,16.9,4.7,1.6,3.1,2.8,3.1,33.0,124,109,"DPOY-4,AS,NBA2,DEF1"
2,Austin Reaves,25,82,57,2629,8.3,17.0,0.486,2.8,7.6,0.367,5.5,9.4,0.583,0.568,4.2,4.9,0.853,1.0,5.3,6.4,8.1,1.2,0.5,3.1,2.8,23.5,119,118,
3,LeBron James,39,71,71,2504,13.0,24.1,0.54,2.8,6.9,0.41,10.2,17.2,0.592,0.599,5.8,7.7,0.75,1.2,8.7,9.8,11.2,1.7,0.7,4.7,1.5,34.6,120,114,"CPOY-10,AS,NBA3"
4,D'Angelo Russell,27,76,69,2484,9.4,20.7,0.456,4.3,10.4,0.415,5.1,10.2,0.497,0.56,3.0,3.7,0.828,0.5,4.0,4.5,9.2,1.3,0.7,3.0,3.0,26.2,116,118,
5,Taurean Prince,29,78,49,2108,5.7,12.9,0.442,3.2,8.0,0.396,2.5,4.9,0.519,0.566,1.1,1.5,0.735,0.5,4.7,5.2,2.7,1.3,0.8,1.6,3.3,15.7,108,118,
6,Rui Hachimura,25,68,39,1826,9.5,17.6,0.537,2.6,6.0,0.422,6.9,11.6,0.597,0.609,2.6,3.5,0.739,1.5,6.1,7.7,2.1,1.1,0.7,1.2,2.6,24.0,121,117,
7,Cam Reddish,24,48,26,984,4.4,11.3,0.389,1.8,5.3,0.336,2.6,6.0,0.435,0.468,2.0,2.6,0.759,1.3,3.5,4.8,2.3,2.3,0.7,1.5,3.1,12.6,102,116,
8,Max Christie,20,67,7,944,5.2,12.1,0.427,2.1,5.9,0.356,3.1,6.2,0.496,0.515,1.8,2.3,0.783,0.8,6.4,7.2,3.0,1.0,0.9,1.8,2.9,14.3,105,117,
9,Jaxson Hayes,23,70,5,877,6.8,9.5,0.72,0.0,0.4,0.0,6.8,9.1,0.754,0.72,2.8,4.4,0.622,3.7,7.7,11.4,1.8,1.8,1.6,2.3,6.7,16.4,128,113,
10,Christian Wood,28,50,1,872,6.7,14.4,0.466,1.9,6.2,0.307,4.8,8.2,0.587,0.532,3.6,5.1,0.702,2.1,11.7,13.9,2.7,0.9,1.8,2.7,3.9,18.9,107,113,
11,Spencer Dinwiddie,30,28,4,678,3.9,9.9,0.397,2.5,6.3,0.389,1.5,3.6,0.412,0.521,3.1,3.5,0.88,0.3,3.0,3.3,4.8,0.9,0.9,2.0,3.6,13.4,113,119,
12,Jarred Vanderbilt,24,29,6,581,4.8,9.3,0.518,0.7,2.2,0.296,4.2,7.1,0.586,0.553,2.0,2.9,0.667,3.4,7.9,11.3,2.9,2.9,0.4,2.3,3.5,12.3,113,112,
13,Gabe Vincent,27,11,0,218,3.3,10.7,0.306,0.7,6.1,0.107,2.6,4.6,0.571,0.337,0.2,0.4,0.5,0.9,1.1,2.0,4.6,2.0,0.0,1.1,4.1,7.4,86,119,
14,Jalen Hood-Schifino,20,21,0,109,4.4,19.6,0.222,0.9,6.5,0.133,3.5,13.1,0.267,0.244,5.2,8.7,0.6,0.9,4.8,5.7,3.5,1.3,0.9,3.9,5.7,14.8,66,117,
15,Maxwell Lewis,21,34,0,103,1.8,9.7,0.19,0.5,4.2,0.111,1.4,5.5,0.25,0.214,0.9,1.4,0.667,0.9,0.9,1.8,2.8,0.9,0.5,4.6,2.3,5.1,50,121,
16,Skylar Mays,26,17,0,77,6.2,13.0,0.476,1.2,3.1,0.4,4.9,9.9,0.5,0.524,0.0,0.0,,0.6,3.1,3.7,6.2,4.3,0.6,1.2,3.7,13.6,113,112,
17,Colin Castleton,23,16,0,59,7.3,12.9,0.563,0.0,0.0,,7.3,12.9,0.563,0.563,4.8,4.8,1.0,4.8,4.8,9.7,2.4,1.6,0.0,2.4,8.9,19.3,126,118,
18,D'Moi Hodge,25,7,0,41,5.8,17.4,0.333,3.5,13.9,0.25,2.3,3.5,0.667,0.433,1.2,2.3,0.5,0.0,0.0,0.0,5.8,1.2,1.2,1.2,4.6,16.2,97,120,
19,Dylan Windler,27,8,0,28,6.8,15.3,0.444,6.8,13.6,0.5,0.0,1.7,0.0,0.667,0.0,0.0,,0.0,5.1,5.1,10.2,0.0,0.0,0.0,3.4,20.4,151,121,
20,Harry Giles,25,7,0,19,2.5,15.0,0.167,0.0,7.5,0.0,2.5,7.5,0.333,0.167,0.0,0.0,,0.0,10.0,10.0,0.0,2.5,0.0,0.0,0.0,5.0,37,113,
21,Alex Fudge,20,4,0,14,3.4,20.4,0.167,0.0,6.8,0.0,3.4,13.6,0.25,0.167,6.8,6.8,1.0,6.8,0.0,6.8,0.0,0.0,0.0,3.4,3.4,13.6,73,124,
