Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19855,3580,7177,0.499,969,2572,0.377,2611,4605,0.567,1550,1983,0.782,676,2859,3535,2340,605,453,1146,1283,9679
Team/G,,242.1,43.7,87.5,0.499,11.8,31.4,0.377,31.8,56.2,0.567,18.9,24.2,0.782,8.2,34.9,43.1,28.5,7.4,5.5,14.0,15.6,118.0
Lg Rank,,3,6,22,2.0,24,28,8.0,3,7,6.0,2,2,15.0,30,2,18,5,19,11,19,1,6
Year/Year,,-0.1%,1.8%,-1.7%,0.017,9.5%,0.5%,0.031,-0.8%,-2.8%,0.012,-8.3%,-9.1%,0.007,-17.4%,-2.4%,-5.7%,12.9%,15.0%,19.8%,-0.7%,-12.5%,0.7%
Opponent,82.0,19855,3643,7687,0.474,1170,3109,0.376,2473,4578,0.54,1174,1476,0.795,893,2719,3612,2316,673,390,1100,1619,9630
Opponent/G,,242.1,44.4,93.7,0.474,14.3,37.9,0.376,30.2,55.8,0.54,14.3,18.0,0.795,10.9,33.2,44.0,28.2,8.2,4.8,13.4,19.7,117.4
Lg Rank,,3,24,30,17.0,28,28,25.0,22,24,12.0,2,2,25.0,19,14,19,26,25,11,19,4,23
Year/Year,,-0.1%,1.0%,-0.1%,0.005,13.8%,3.9%,0.033,-4.1%,-2.7%,-0.008,-11.0%,-13.5%,0.022,-1.7%,-1.8%,-1.8%,10.1%,7.9%,-6.2%,6.3%,-8.0%,0.7%
