Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jayson Tatum,25.0,PF,19,19,768,0.427,14.5,0.629,0.237,0.183,0.108,0.102,0.371,0.513,0.739,0.338,0.375,0.447,0.283,0.442,0.538,0.062,19,0.072,0.1,0,0,
2.0,Jrue Holiday,33.0,PG,19,19,720,0.503,14.3,0.549,0.223,0.264,0.057,0.005,0.451,0.585,0.767,0.49,0.273,1.0,0.402,0.597,0.657,0.01,2,0.287,0.36,0,0,
3.0,Jaylen Brown,27.0,SF,19,19,707,0.516,12.6,0.676,0.254,0.265,0.103,0.053,0.324,0.607,0.814,0.489,0.486,0.444,0.327,0.511,0.694,0.077,24,0.236,0.423,1,0,Finals MVP-1
4.0,Derrick White,29.0,SG,19,19,676,0.452,20.2,0.332,0.108,0.12,0.066,0.037,0.668,0.55,0.769,0.586,0.188,0.444,0.404,0.455,0.815,0.025,6,0.186,0.267,0,0,
5.0,Al Horford,37.0,C,19,15,575,0.478,18.9,0.312,0.13,0.152,0.022,0.007,0.688,0.721,0.833,0.619,0.667,1.0,0.368,0.71,1.0,0.058,8,0.368,0.429,1,0,
6.0,Payton Pritchard,26.0,PG,19,0,355,0.419,20.0,0.429,0.124,0.143,0.095,0.067,0.571,0.467,0.846,0.533,0.2,0.0,0.383,0.19,0.696,0.0,0,0.2,0.417,3,1,
7.0,Sam Hauser,26.0,SF,19,0,283,0.429,22.8,0.155,0.06,0.024,0.048,0.024,0.845,0.692,0.8,0.0,1.0,0.5,0.38,1.0,0.963,0.012,1,0.38,0.407,0,0,
8.0,Kristaps Porziņģis,28.0,C,7,4,165,0.467,18.8,0.517,0.1,0.117,0.217,0.083,0.483,0.581,0.833,0.571,0.538,0.4,0.345,0.5,0.9,0.083,5,0.0,,0,0,
9.0,Luke Kornet,28.0,C,13,0,133,0.667,1.8,1.0,0.857,0.095,0.048,0.0,0.0,0.667,0.667,1.0,0.0,,,0.5,,0.476,9,,,0,0,
10.0,Xavier Tillman Sr.,25.0,PF,8,0,69,0.625,6.2,0.875,0.375,0.5,0.0,0.0,0.125,0.571,0.667,0.5,,,1.0,0.5,1.0,0.0,0,1.0,1.0,0,0,
11.0,Oshae Brissett,25.0,SF,10,0,55,0.545,7.3,0.818,0.455,0.364,0.0,0.0,0.182,0.444,0.6,0.25,,,1.0,0.5,1.0,0.182,2,0.0,,0,0,
12.0,Svi Mykhailiuk,26.0,SF,8,0,32,0.25,20.8,0.25,0.083,0.167,0.0,0.0,0.75,0.333,0.0,0.5,,,0.222,1.0,1.0,0.0,0,0.111,1.0,0,0,
13.0,Jaden Springer,21.0,SG,4,0,22,0.667,2.7,1.0,0.667,0.333,0.0,0.0,0.0,0.667,0.5,1.0,,,,0.0,,0.0,0,,,0,0,
14.0,Neemias Queta,24.0,C,3,0,13,0.667,3.2,1.0,0.667,0.333,0.0,0.0,0.0,0.667,1.0,0.0,,,,1.0,,0.333,1,,,0,0,
15.0,Jordan Walsh,19.0,SF,3,0,11,0.333,13.2,0.667,0.333,0.333,0.0,0.0,0.333,0.5,1.0,0.0,,,0.0,0.0,,0.0,0,0.0,,0,0,
,Team Totals,,,19,19,4584,0.469,13.1,0.52,0.199,0.187,0.083,0.051,0.48,0.569,0.77,0.473,0.398,0.42,0.36,0.506,0.775,0.053,77,0.219,0.371,5,1,
