Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19830,3601,7396,0.487,1351,3482,0.388,2250,3914,0.575,1334,1654,0.807,876,2923,3799,2207,557,538,979,1326,9887
Team/G,,241.8,43.9,90.2,0.487,16.5,42.5,0.388,27.4,47.7,0.575,16.3,20.2,0.807,10.7,35.6,46.3,26.9,6.8,6.6,11.9,16.2,120.6
Lg Rank,,7,4,8,8.0,1,1,2.0,27,30,2.0,19,26,7.0,14,1,2,14,27,1,1,2,2
Year/Year,,-0.8%,4.1%,1.6%,0.011,2.7%,-0.3%,0.011,4.9%,3.4%,0.008,-7.1%,-6.5%,-0.005,10.1%,0.1%,2.2%,1.0%,6.9%,25.1%,-10.6%,-14.0%,2.2%
Opponent,82.0,19830,3403,7515,0.453,1059,3008,0.352,2344,4507,0.52,1092,1422,0.768,907,2645,3552,2042,510,304,986,1416,8957
Opponent/G,,241.8,41.5,91.6,0.453,12.9,36.7,0.352,28.6,55.0,0.52,13.3,17.3,0.768,11.1,32.3,43.3,24.9,6.2,3.7,12.0,17.3,109.2
Lg Rank,,7,13,26,2.0,15,23,4.0,13,23,2.0,1,1,3.0,26,10,14,5,2,1,29,30,5
Year/Year,,-0.8%,-0.6%,1.6%,-0.01,11.0%,8.9%,0.007,-5.1%,-2.7%,-0.013,-18.0%,-17.9%,-0.001,13.5%,-5.9%,-1.6%,7.8%,-6.3%,-4.4%,-5.2%,-9.7%,-2.0%
