Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Jayson Tatum,25.0,PF,19,19,768,0,0,4,93,3,9.6,6.0,22,18,13,8,65,2,299,17,15,
2.0,Jrue Holiday,33.0,PG,19,19,720,70,30,0,0,0,10.9,10.3,15,9,19,1,9,6,202,2,1,
3.0,Jaylen Brown,27.0,SF,19,19,707,0,14,83,3,0,7.0,-7.5,17,17,15,11,45,6,160,5,16,Finals MVP-1
4.0,Derrick White,29.0,SG,19,19,676,7,84,9,0,0,6.4,-8.8,11,4,22,0,14,6,176,1,4,
5.0,Al Horford,37.0,C,19,15,575,0,0,0,8,92,12.8,11.0,5,2,13,3,4,0,99,1,0,
6.0,Payton Pritchard,26.0,PG,19,0,355,100,0,0,0,0,3.5,-8.4,4,3,6,1,2,0,103,0,0,
7.0,Sam Hauser,26.0,SF,19,0,283,0,0,69,30,1,13.0,6.2,2,0,10,1,1,1,27,0,1,
8.0,Kristaps Porziņģis,28.0,C,7,4,165,0,0,0,0,100,10.7,2.4,2,2,9,1,8,2,20,0,1,
9.0,Luke Kornet,28.0,C,13,0,133,0,0,0,0,100,-8.4,-20.0,3,0,9,1,5,0,19,0,2,
10.0,Xavier Tillman Sr.,25.0,PF,8,0,69,0,0,0,34,66,18.4,10.5,1,1,5,1,1,0,7,1,2,
11.0,Oshae Brissett,25.0,SF,10,0,55,0,5,43,50,2,7.6,-1.2,0,0,2,0,2,0,0,0,0,
12.0,Svi Mykhailiuk,26.0,SF,8,0,32,0,58,42,0,0,-21.3,-31.0,1,0,1,1,0,0,2,0,0,
13.0,Jaden Springer,21.0,SG,4,0,22,22,78,0,0,0,12.3,3.7,0,1,0,0,0,0,3,0,0,
14.0,Neemias Queta,24.0,C,3,0,13,0,0,0,0,100,46.3,38.2,0,0,0,0,0,0,0,0,0,
15.0,Jordan Walsh,19.0,SF,3,0,11,0,0,92,8,0,34.8,26.5,0,0,0,0,0,0,0,0,0,
,Team Totals,,,19,19,4584,20,20,20,20,20,8.7,0.9,83,57,124,29,156,23,1117,27,42,
