Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jayson Tatum,25.0,PF,19,19,768,20.1,0.549,0.371,0.368,2.6,25.3,14.1,25.5,1.4,1.6,10.4,29.2,1.3,1.3,2.7,0.167,2.3,1.4,3.7,1.1,
2.0,Jrue Holiday,33.0,PG,19,19,720,15.4,0.617,0.451,0.114,6.1,12.8,9.5,17.0,1.5,1.5,12.5,15.0,1.5,1.0,2.5,0.167,1.1,1.6,2.8,0.9,
3.0,Jaylen Brown,27.0,SF,19,19,707,19.1,0.591,0.324,0.304,3.7,15.0,9.4,15.5,1.7,1.6,11.7,28.6,0.9,1.1,2.0,0.133,1.0,0.8,1.8,0.7,Finals MVP-1
4.0,Derrick White,29.0,SG,19,19,676,18.3,0.617,0.668,0.158,3.3,10.7,7.0,17.4,1.4,3.1,5.8,18.8,1.9,1.0,2.9,0.205,3.6,1.7,5.3,1.3,
5.0,Al Horford,37.0,C,19,15,575,15.0,0.609,0.688,0.08,7.2,19.9,13.6,9.9,1.4,2.6,7.7,12.5,1.1,1.0,2.0,0.17,1.4,1.6,3.1,0.7,
6.0,Payton Pritchard,26.0,PG,19,0,355,10.9,0.553,0.571,0.114,4.7,7.5,6.1,16.3,0.6,0.0,11.3,16.3,0.4,0.3,0.8,0.103,-0.5,-1.0,-1.5,0.0,
7.0,Sam Hauser,26.0,SF,19,0,283,12.1,0.601,0.845,0.048,3.3,13.6,8.5,5.7,0.9,1.0,3.4,14.6,0.4,0.4,0.8,0.136,0.7,0.4,1.1,0.2,
8.0,Kristaps Porziņģis,28.0,C,7,4,165,19.6,0.617,0.483,0.367,2.9,19.1,11.0,7.5,1.6,6.1,6.7,21.0,0.4,0.3,0.7,0.204,2.0,2.5,4.6,0.3,
9.0,Luke Kornet,28.0,C,13,0,133,17.5,0.73,0.0,0.619,16.9,19.3,18.1,7.4,0.4,3.5,18.3,11.4,0.4,0.2,0.6,0.22,0.8,0.8,1.7,0.1,
10.0,Xavier Tillman Sr.,25.0,PF,8,0,69,11.2,0.711,0.125,0.125,6.9,16.9,11.9,5.9,2.3,4.0,26.2,7.7,0.1,0.1,0.2,0.138,-2.6,3.2,0.6,0.0,
11.0,Oshae Brissett,25.0,SF,10,0,55,15.3,0.627,0.182,0.364,6.4,23.3,14.9,0.0,2.8,3.3,7.3,11.6,0.1,0.1,0.2,0.164,0.2,2.5,2.7,0.1,
12.0,Svi Mykhailiuk,26.0,SF,8,0,32,-0.2,0.333,0.75,0.0,3.7,14.6,9.2,4.3,1.6,0.0,14.3,20.3,-0.1,0.0,-0.1,-0.125,-7.9,-1.6,-9.5,-0.1,
13.0,Jaden Springer,21.0,SG,4,0,22,4.9,0.667,0.0,0.0,0.0,15.9,8.0,6.3,0.0,4.2,40.0,10.6,0.0,0.0,0.0,-0.006,-5.3,1.4,-3.9,0.0,
14.0,Neemias Queta,24.0,C,3,0,13,17.4,0.667,0.0,0.0,9.1,17.9,13.5,0.0,0.0,7.1,0.0,10.7,0.0,0.0,0.1,0.189,1.0,-0.5,0.5,0.0,
15.0,Jordan Walsh,19.0,SF,3,0,11,2.2,0.333,0.333,0.0,0.0,21.2,10.7,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,-0.046,-6.0,-2.6,-8.6,0.0,
,Team Totals,,,19,19,4584,,0.589,0.48,0.23,,,,,,,,,8.2,7.1,15.3,0.16,1.4,1.2,2.6,5.3,
