unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Jimmy Butler,31:12,5,9,.556,0,0,,11,12,.917,3,2,5,4,1,0,1,1,21,21.4,+7,True,,GSW,BRK,BRK,GSW,False,True,94773f41d619ab9915512469de85f62b87a26a82,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Stephen Curry,28:36,8,15,.533,5,12,.417,6,7,.857,0,2,2,5,1,0,2,1,27,22.0,-6,True,,GSW,BRK,BRK,GSW,False,True,6487371343b76265015a6636bdab1a8af9893c29,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Draymond Green,24:47,1,3,.333,0,1,.000,5,6,.833,0,5,5,3,1,1,1,5,7,7.2,+3,True,,GSW,BRK,BRK,GSW,False,True,ffbdad9dd1f4844f61a577a9f16bdd290be5ee16,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Moses Moody,11:40,1,8,.125,1,5,.200,1,2,.500,1,2,3,0,0,0,0,1,4,-0.7,-15,True,,GSW,BRK,BRK,GSW,False,True,ea8e368f6ca635a5dc632d5d95b93ba3b554e25d,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Quinten Post,4:52,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,3,3,0.5,-8,True,,GSW,BRK,BRK,GSW,False,True,56d84aeae8487c27f3b2137bdcf2ea781b5ca6b5,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,GSW,BRK,BRK,GSW,False,True,5d54be1a128254da90f8167f5758ccf16f3e6fac,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
De'Anthony Melton,23:32,4,6,.667,0,2,.000,2,2,1.000,1,7,8,1,2,1,1,1,10,12.2,+26,True,,GSW,BRK,BRK,GSW,False,True,ce67998a49e6040b9579e28f1ddea060c0cab9c5,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Will Richard,22:51,4,7,.571,1,4,.250,1,1,1.000,0,1,1,3,2,0,1,1,10,9.7,+22,True,,GSW,BRK,BRK,GSW,False,True,45532a88af38e24a5c0dee0a6be32fc7d6fd61bc,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Trayce Jackson-Davis,21:56,5,6,.833,0,0,,1,2,.500,0,6,6,1,1,2,1,1,11,11.9,+10,True,,GSW,BRK,BRK,GSW,False,True,a54221e57b94f49dd4a24c8297b3528838e2aae9,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Brandin Podziemski,20:02,3,6,.500,1,3,.333,0,0,,0,2,2,2,0,0,1,1,7,4.6,+5,True,,GSW,BRK,BRK,GSW,False,True,ffa07d63f67f08f7fe824eaaaabc70b760cca703,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Gui Santos,19:10,0,2,.000,0,2,.000,0,0,,1,3,4,2,0,0,2,1,0,-0.8,+10,True,,GSW,BRK,BRK,GSW,False,True,7cef3e007242a93bac31ff402c486ab5f72d8d6c,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Buddy Hield,10:57,3,5,.600,0,2,.000,0,0,,0,3,3,0,2,1,0,1,6,6.9,+3,True,,GSW,BRK,BRK,GSW,False,True,788782e52ac6aabbb97ece58277d017c9fe4b5bc,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Pat Spencer,10:21,2,4,.500,0,0,,0,0,,0,1,1,4,1,0,0,2,4,5.3,+4,True,,GSW,BRK,BRK,GSW,False,True,767a0c57a1edb9e56d24ea7d3232bdb6b1d21b42,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Gary Payton II,10:04,4,5,.800,1,1,1.000,1,2,.500,0,0,0,1,0,0,2,2,10,5.6,+4,True,,GSW,BRK,BRK,GSW,False,True,f213141b4bf77e0cb2f8c7cb75838de00c1914d7,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Jonathan Kuminga,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,GSW,BRK,BRK,GSW,False,True,790c09b808ee1ef50225d04ff7bdc08088524e1d,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
Team Totals,240,41,77,.532,10,33,.303,28,34,.824,6,34,40,26,11,5,14,21,120,,,True,,GSW,BRK,BRK,GSW,False,True,507197b4148a58d580c0dd5b28cefdd7e956e3d1,202512290BRK,"Golden State Warriors at Brooklyn Nets Box Score, December 29, 2025",2025-12-31T09:12:07.738330,box-GSW-game-basic
