Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jamal Murray,25.0,PG,20,20,799,0.473,15.9,0.637,0.12,0.202,0.159,0.156,0.363,0.517,0.612,0.542,0.508,0.422,0.396,0.281,0.576,0.027,10,0.074,0.455,0,0,
2.0,Nikola Jokić,27.0,C,20,20,789,0.548,10.3,0.816,0.15,0.522,0.097,0.048,0.184,0.568,0.726,0.56,0.475,0.35,0.461,0.563,0.714,0.019,8,0.013,0.0,2,0,Finals MVP-1
3.0,Aaron Gordon,27.0,PF,20,20,713,0.518,9.5,0.764,0.421,0.215,0.087,0.041,0.236,0.557,0.695,0.405,0.353,0.375,0.391,0.639,1.0,0.205,36,0.5,0.435,1,0,
4.0,Kentavious Caldwell-Pope,29.0,SG,20,20,671,0.457,18.1,0.432,0.13,0.117,0.08,0.105,0.568,0.557,0.667,0.316,0.615,0.647,0.38,0.846,0.943,0.006,1,0.326,0.467,0,0,
5.0,Michael Porter Jr.,24.0,SF,20,20,654,0.423,17.6,0.44,0.145,0.154,0.047,0.094,0.56,0.515,0.735,0.5,0.273,0.318,0.351,0.717,0.957,0.06,14,0.267,0.314,0,0,
6.0,Bruce Brown,26.0,SF,20,0,530,0.511,11.9,0.676,0.25,0.352,0.057,0.017,0.324,0.605,0.841,0.452,0.6,0.333,0.316,0.375,0.889,0.045,8,0.281,0.125,2,0,
7.0,Jeff Green,36.0,PF,20,0,343,0.452,13.4,0.548,0.306,0.21,0.016,0.016,0.452,0.559,0.684,0.462,0.0,0.0,0.321,0.842,1.0,0.194,8,0.429,0.417,0,0,
8.0,Christian Braun,21.0,SG,19,0,247,0.533,8.7,0.778,0.444,0.311,0.022,0.0,0.222,0.629,0.75,0.429,1.0,,0.2,0.636,1.0,0.111,5,0.6,0.167,1,0,
9.0,Reggie Jackson,32.0,PG,6,0,18,0.5,29.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.5,,1.0,0.0,0,0.5,1.0,0,0,
10.0,DeAndre Jordan,34.0,C,4,0,14,0.667,2.1,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,,,,,1.0,,1.0,2,,,0,0,
11.0,Peyton Watson,20.0,SG,5,0,14,0.4,17.3,0.6,0.0,0.4,0.0,0.2,0.4,0.333,,0.5,,0.0,0.5,1.0,1.0,0.0,0,0.5,1.0,0,0,
12.0,Zeke Nnaji,22.0,PF,5,0,12,0.5,19.7,0.25,0.25,0.0,0.0,0.0,0.75,1.0,1.0,,,,0.333,1.0,1.0,0.25,1,0.0,,0,0,
13.0,Ish Smith,34.0,PG,4,0,12,0.5,10.8,1.0,0.0,0.5,0.0,0.5,0.0,0.5,,0.0,,1.0,,0.0,,0.0,0,,,0,0,
14.0,Vlatko Čančar,25.0,PF,5,0,10,0.0,22.1,0.2,0.0,0.2,0.0,0.0,0.8,0.0,,0.0,,,0.0,,,0.0,0,0.25,0.0,0,0,
15.0,Thomas Bryant,25.0,C,1,0,0,,,,,,,,,,,,,,,,,,0,,,0,0,
,Team Totals,,,20,20,4826,0.492,14.7,0.651,0.195,0.284,0.092,0.08,0.349,0.554,0.713,0.507,0.481,0.416,0.375,0.534,0.818,0.06,93,0.228,0.365,6,0,
