Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jamal Murray,25.0,20,20,799,194,410,0.473,59,149,0.396,135,261,0.517,0.545,75,81,0.926,15,98,113,142,30,5,50,41,522,1,
2.0,Nikola Jokić,27.0,20,20,789,227,414,0.548,35,76,0.461,192,338,0.568,0.591,111,139,0.799,69,200,269,190,21,20,70,69,600,10,Finals MVP-1
3.0,Aaron Gordon,27.0,20,20,713,101,195,0.518,18,46,0.391,83,149,0.557,0.564,45,69,0.652,49,71,120,52,11,13,20,58,265,0,
4.0,Kentavious Caldwell-Pope,29.0,20,20,671,74,162,0.457,35,92,0.38,39,70,0.557,0.565,29,35,0.829,14,51,65,31,26,13,15,48,212,0,
5.0,Michael Porter Jr.,24.0,20,20,654,99,234,0.423,46,131,0.351,53,103,0.515,0.521,23,29,0.793,20,142,162,31,10,11,9,42,267,0,
6.0,Bruce Brown,26.0,20,0,530,90,176,0.511,18,57,0.316,72,119,0.605,0.563,42,49,0.857,15,65,80,38,21,9,23,49,240,0,
7.0,Jeff Green,36.0,20,0,343,28,62,0.452,9,28,0.321,19,34,0.559,0.524,17,19,0.895,6,25,31,14,5,7,9,43,82,0,
8.0,Christian Braun,21.0,19,0,247,24,45,0.533,2,10,0.2,22,35,0.629,0.556,11,19,0.579,12,27,39,11,11,4,10,29,61,0,
9.0,Reggie Jackson,32.0,6,0,18,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,2,2,2,1,0,1,0,3,0,
10.0,DeAndre Jordan,34.0,4,0,14,2,3,0.667,0,0,,2,3,0.667,0.667,1,2,0.5,0,4,4,1,0,1,2,2,5,0,
11.0,Peyton Watson,20.0,5,0,14,2,5,0.4,1,2,0.5,1,3,0.333,0.5,0,0,,1,3,4,1,0,1,1,2,5,0,
12.0,Zeke Nnaji,22.0,5,0,12,2,4,0.5,1,3,0.333,1,1,1.0,0.625,0,0,,0,2,2,0,1,0,1,0,5,0,
13.0,Ish Smith,34.0,4,0,12,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,1,1,1,0,0,0,2,2,0,
14.0,Vlatko Čančar,25.0,5,0,10,0,5,0.0,0,4,0.0,0,1,0.0,0.0,0,0,,0,3,3,1,0,0,0,0,0,0,
15.0,Thomas Bryant,25.0,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,20,20,4826,845,1719,0.492,225,600,0.375,620,1119,0.554,0.557,354,442,0.801,201,694,895,515,137,84,211,385,2269,11,
