Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19755,3574,7088,0.504,969,2559,0.379,2605,4529,0.575,1378,1834,0.751,828,2699,3527,2368,618,368,1192,1525,9495
Team/G,,240.9,43.6,86.4,0.504,11.8,31.2,0.379,31.8,55.2,0.575,16.8,22.4,0.751,10.1,32.9,43.0,28.9,7.5,4.5,14.5,18.6,115.8
Lg Rank,,25,3,22,1.0,18,25,4.0,5,12,2.0,27,24,26.0,17,15,19,2,11,20,20,4,12
Year/Year,,-0.3%,4.6%,0.1%,0.022,-6.7%,-13.1%,0.026,9.6%,9.5%,0.0,0.4%,6.3%,-0.044,10.1%,-5.8%,-2.5%,3.9%,4.4%,20.7%,0.3%,-7.0%,2.7%
Opponent,82.0,19755,3423,7166,0.478,933,2711,0.344,2490,4455,0.559,1443,1861,0.775,832,2516,3348,2105,646,344,1105,1601,9222
Opponent/G,,240.9,41.7,87.4,0.478,11.4,33.1,0.344,30.4,54.3,0.559,17.6,22.7,0.775,10.1,30.7,40.8,25.7,7.9,4.2,13.5,19.5,112.5
Lg Rank,,25,12,10,20.0,3,8,3.0,18,13,19.0,9,9,9.0,12,1,1,16,25,11,21,23,8
Year/Year,,-0.3%,1.7%,-0.0%,0.008,-3.9%,-3.4%,-0.002,3.9%,2.1%,0.01,7.0%,4.4%,0.019,4.7%,-6.1%,-3.7%,1.1%,-0.5%,-12.2%,5.1%,-1.9%,1.9%
