Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Christian Braun,21.0,SG,76,6,1181,0.495,0.565,0.354,0.554,0.625,0.568,0.221,0.332,104,103,98,102,80,98,83,86,4.8,-8.7,
2.0,Bruce Brown,26.0,SF,80,31,2280,0.483,0.548,0.358,0.545,0.758,0.571,0.206,0.343,102,100,99,100,97,98,77,88,-1.1,-16.7,
3.0,Thomas Bryant,25.0,C,18,1,205,0.485,0.492,0.444,0.515,0.722,0.547,0.265,0.132,102,90,123,94,92,94,99,34,-4.2,-5.3,
4.0,Kentavious Caldwell-Pope,29.0,SG,76,76,2381,0.462,0.502,0.423,0.569,0.824,0.598,0.198,0.505,97,92,117,104,105,103,74,130,29.8,23.4,
5.0,Vlatko Čančar,25.0,PF,60,9,889,0.476,0.58,0.374,0.57,0.927,0.606,0.181,0.507,100,106,104,105,119,104,68,131,11.5,12.1,
6.0,Aaron Gordon,27.0,PF,68,68,2055,0.564,0.628,0.347,0.603,0.608,0.617,0.413,0.227,119,115,96,111,78,106,155,59,88.1,63.7,
7.0,Jeff Green,36.0,PF,56,4,1091,0.488,0.58,0.288,0.534,0.744,0.576,0.357,0.317,103,106,80,98,95,99,134,82,-7.7,-4.2,
8.0,Bones Hyland,22.0,PG,42,1,820,0.399,0.425,0.378,0.503,0.866,0.54,0.189,0.555,84,78,105,92,111,93,71,143,-36.3,-38.5,
9.0,Reggie Jackson,32.0,PG,16,2,319,0.383,0.5,0.279,0.457,0.833,0.476,0.094,0.531,81,91,77,84,107,82,35,137,-22.6,-27.9,
10.0,Nikola Jokić,27.0,C,69,69,2323,0.632,0.675,0.383,0.66,0.822,0.701,0.406,0.146,133,123,106,121,105,121,152,38,234.5,289.6,"MVP-2,CPOY-13,AS,NBA2"
11.0,DeAndre Jordan,34.0,C,39,8,586,0.765,0.763,1.0,0.77,0.458,0.731,0.417,0.009,161,139,277,141,59,126,157,2,51.6,40.8,
12.0,Jamal Murray,25.0,PG,65,65,2133,0.454,0.494,0.398,0.537,0.833,0.571,0.207,0.415,96,90,110,98,107,98,78,107,-17.2,-22.7,
13.0,Zeke Nnaji,22.0,PF,53,5,728,0.561,0.71,0.262,0.605,0.645,0.62,0.316,0.332,118,130,73,111,83,107,119,86,23.3,17.4,
14.0,Michael Porter Jr.,24.0,SF,62,62,1798,0.487,0.579,0.414,0.602,0.8,0.621,0.147,0.556,102,106,115,110,102,107,55,143,93.1,68.8,
15.0,Davon Reed,27.0,SG,35,1,315,0.313,0.25,0.364,0.413,0.75,0.456,0.25,0.55,66,46,101,76,96,78,94,142,-21.2,-22.2,
16.0,Ish Smith,34.0,PG,43,0,398,0.397,0.42,0.167,0.405,0.5,0.407,0.031,0.092,84,77,46,74,64,70,11,24,-36.9,-46.3,
17.0,Peyton Watson,20.0,SG,23,2,186,0.492,0.511,0.429,0.542,0.55,0.553,0.339,0.237,103,93,119,99,70,95,127,61,-0.3,-3.8,
18.0,Jack White,25.0,SF,17,0,66,0.421,0.5,0.333,0.5,0.667,0.517,0.158,0.474,89,91,92,92,85,89,59,122,-1.7,-2.6,
,Team Totals,,,82,82,19754,0.504,0.575,0.379,0.573,0.751,0.601,0.259,0.361,106,105,105,105,96,103,97,93,387.5,316.9,
