Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Kentavious Caldwell-Pope,29,76,76,2381,6.0,13.0,0.462,2.8,6.6,0.423,3.2,6.4,0.502,0.569,2.1,2.6,0.824,0.7,3.6,4.3,3.8,2.3,0.7,1.8,3.0,16.9,117,115,
2,Nikola Jokić,27,69,69,2323,13.6,21.5,0.632,1.2,3.1,0.383,12.4,18.4,0.675,0.66,7.2,8.7,0.822,3.5,13.7,17.2,14.3,1.8,1.0,5.2,3.7,35.6,134,110,"MVP-2,CPOY-13,AS,NBA2"
3,Bruce Brown,26,80,31,2280,7.7,15.9,0.483,2.0,5.4,0.358,5.7,10.4,0.548,0.545,2.5,3.3,0.758,1.4,5.7,7.0,5.7,1.9,1.1,2.6,4.1,19.8,113,114,
4,Jamal Murray,25,65,65,2133,10.8,23.9,0.454,3.9,9.9,0.398,6.9,14.0,0.494,0.537,4.1,5.0,0.833,1.1,4.8,5.9,9.2,1.5,0.4,3.3,2.4,29.8,116,116,
5,Aaron Gordon,27,68,68,2055,10.2,18.1,0.564,1.4,4.1,0.347,8.8,14.0,0.628,0.603,4.5,7.5,0.608,3.9,6.7,10.6,4.8,1.3,1.2,2.3,3.1,26.4,124,115,
6,Michael Porter Jr.,24,62,62,1798,10.8,22.2,0.487,5.1,12.4,0.414,5.7,9.9,0.579,0.602,2.6,3.3,0.8,1.7,7.5,9.3,1.8,1.0,0.8,1.8,3.2,29.4,118,115,
7,Christian Braun,21,76,6,1181,5.9,12.0,0.495,1.4,4.0,0.354,4.5,8.0,0.565,0.554,1.7,2.7,0.625,2.0,5.5,7.5,2.4,1.7,0.7,1.4,4.2,14.9,114,115,
8,Jeff Green,36,56,4,1091,7.2,14.7,0.488,1.3,4.7,0.288,5.8,10.0,0.58,0.534,3.9,5.2,0.744,1.7,4.8,6.5,3.1,0.8,0.8,2.1,4.4,19.6,114,117,
9,Vlatko Čančar,25,60,9,889,5.9,12.5,0.476,2.4,6.3,0.374,3.6,6.2,0.58,0.57,2.1,2.3,0.927,1.3,5.7,7.0,4.4,1.2,0.8,2.0,4.6,16.3,119,116,
10,Bones Hyland,22,42,1,820,10.3,25.9,0.399,5.4,14.4,0.378,4.9,11.5,0.425,0.503,4.2,4.9,0.866,0.6,4.5,5.1,7.5,1.7,0.8,4.0,3.9,30.3,106,115,
11,Zeke Nnaji,22,53,5,728,7.4,13.2,0.561,1.1,4.4,0.262,6.2,8.8,0.71,0.605,2.7,4.2,0.645,4.4,4.9,9.3,1.2,1.1,1.5,2.1,7.1,18.6,120,115,
12,DeAndre Jordan,34,39,8,586,7.3,9.6,0.765,0.1,0.1,1.0,7.3,9.5,0.763,0.77,1.8,4.0,0.458,4.3,12.5,16.9,2.8,1.0,1.9,4.0,5.9,16.6,116,111,
13,Ish Smith,34,43,0,398,6.4,16.1,0.397,0.2,1.5,0.167,6.1,14.6,0.42,0.405,0.2,0.5,0.5,0.6,6.0,6.6,12.3,1.0,0.9,5.4,4.1,13.3,89,116,
14,Reggie Jackson,32,16,2,319,7.5,19.6,0.383,2.9,10.4,0.279,4.6,9.2,0.5,0.457,1.5,1.8,0.833,0.5,3.8,4.3,7.7,1.4,0.2,2.9,3.4,19.5,101,117,
15,Davon Reed,27,35,1,315,3.9,12.4,0.313,2.5,6.8,0.364,1.4,5.6,0.25,0.413,2.3,3.1,0.75,1.4,7.1,8.5,3.0,2.0,0.6,3.1,5.6,12.6,89,113,
16,Thomas Bryant,25,18,1,205,7.9,16.2,0.485,1.0,2.1,0.444,6.9,14.1,0.492,0.515,3.1,4.3,0.722,4.5,9.8,14.3,0.5,0.5,1.7,2.4,6.0,19.8,108,114,
17,Peyton Watson,20,23,2,186,7.6,15.5,0.492,1.6,3.7,0.429,6.0,11.8,0.511,0.542,2.9,5.3,0.55,2.1,7.6,9.7,2.9,0.5,2.9,2.1,3.7,19.7,109,114,
18,Jack White,25,17,0,66,5.9,14.1,0.421,2.2,6.7,0.333,3.7,7.4,0.5,0.5,1.5,2.2,0.667,4.4,8.2,12.6,3.0,2.2,1.5,1.5,6.7,15.6,115,111,
