Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jamal Murray,25.0,PG,20,20,799,21.6,0.586,0.363,0.198,2.3,13.8,8.2,28.1,1.9,0.5,10.1,27.9,2.0,1.0,3.0,0.181,4.1,0.7,4.8,1.4,
2.0,Nikola Jokić,27.0,C,20,20,789,31.2,0.631,0.184,0.336,10.6,28.4,19.8,41.0,1.4,2.2,12.8,31.1,3.7,1.3,5.0,0.305,9.1,3.7,12.8,3.0,Finals MVP-1
3.0,Aaron Gordon,27.0,PF,20,20,713,14.1,0.588,0.236,0.354,8.3,11.2,9.8,9.9,0.8,1.6,8.2,15.5,1.4,0.7,2.1,0.142,0.4,-0.6,-0.2,0.3,
4.0,Kentavious Caldwell-Pope,29.0,SG,20,20,671,11.3,0.598,0.568,0.216,2.5,8.5,5.6,6.0,2.0,1.7,7.8,12.9,0.8,0.9,1.6,0.117,-1.4,1.3,-0.1,0.3,
5.0,Michael Porter Jr.,24.0,SF,20,20,654,13.4,0.541,0.56,0.124,3.7,24.4,14.4,6.5,0.8,1.5,3.5,17.6,0.7,0.9,1.6,0.117,0.3,-0.6,-0.3,0.3,
6.0,Bruce Brown,26.0,SF,20,0,530,15.5,0.607,0.324,0.278,3.4,13.8,8.8,10.2,2.0,1.5,10.4,18.7,0.8,0.7,1.6,0.141,-0.3,1.4,1.1,0.4,
7.0,Jeff Green,36.0,PF,20,0,343,6.8,0.583,0.452,0.306,2.1,8.2,5.3,5.1,0.7,1.8,11.3,10.4,0.2,0.3,0.6,0.078,-3.7,-0.1,-3.8,-0.2,
8.0,Christian Braun,21.0,SG,19,0,247,9.5,0.572,0.222,0.422,5.9,12.3,9.2,5.7,2.3,1.4,15.8,11.5,0.1,0.4,0.5,0.091,-3.3,2.0,-1.4,0.0,
9.0,Reggie Jackson,32.0,PG,6,0,18,9.7,0.75,1.0,0.0,0.0,12.5,6.5,13.5,2.8,0.0,33.3,7.5,0.0,0.0,0.0,0.091,-1.8,3.6,1.7,0.0,
10.0,DeAndre Jordan,34.0,C,4,0,14,8.8,0.644,0.0,0.667,0.0,32.1,16.6,9.7,0.0,6.2,34.0,18.9,0.0,0.0,0.0,-0.011,-7.2,4.6,-2.6,0.0,
11.0,Peyton Watson,20.0,SG,5,0,14,10.6,0.5,0.4,0.0,8.6,24.0,16.6,9.7,0.0,6.2,16.7,19.3,0.0,0.0,0.0,0.046,-3.5,1.3,-2.1,0.0,
12.0,Zeke Nnaji,22.0,PF,5,0,12,12.4,0.625,0.75,0.0,0.0,18.7,9.7,0.0,4.2,0.0,20.0,18.7,0.0,0.0,0.0,0.036,-0.2,2.4,2.2,0.0,
13.0,Ish Smith,34.0,PG,4,0,12,4.2,0.5,0.0,0.0,0.0,9.4,4.9,10.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.069,-7.4,0.5,-6.9,0.0,
14.0,Vlatko Čančar,25.0,PF,5,0,10,-13.1,0.0,0.8,0.0,0.0,33.7,17.5,11.4,0.0,0.0,0.0,22.5,-0.1,0.0,-0.1,-0.427,-15.2,-5.7,-20.9,0.0,
15.0,Thomas Bryant,25.0,C,1,0,0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,
,Team Totals,,,20,20,4826,,0.593,0.349,0.257,,,,,,,,,9.5,6.4,15.9,0.158,1.5,1.0,2.5,5.5,
