unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Trey Murphy III,36:56,6,12,.500,6,9,.667,6,6,1.000,1,5,6,1,1,0,1,2,24,20.1,+1,True,,NOP,PHO,NOP,PHO,True,False,d973363ca2b0ef9ff8e8e5197f360e1c2863b9f5,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Jeremiah Fears,33:37,7,19,.368,0,4,.000,4,4,1.000,4,4,8,2,0,1,3,4,18,9.0,-12,True,,NOP,PHO,NOP,PHO,True,False,1d0d39ff1200ba3f5d7dae937d879c68c501d68f,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Saddiq Bey,32:44,5,10,.500,0,2,.000,7,8,.875,1,4,5,2,2,0,0,1,17,16.5,-6,True,,NOP,PHO,NOP,PHO,True,False,ca8abe0f53048eb90a07cea2b3e64d720c8478ed,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Derik Queen,26:52,7,15,.467,2,4,.500,5,6,.833,3,8,11,3,1,1,4,4,21,15.6,-1,True,,NOP,PHO,NOP,PHO,True,False,70f9cc3778d91d0539942cb6cd073e2fe263a828,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Bryce McGowens,23:36,0,5,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,2,0,-4.6,-5,True,,NOP,PHO,NOP,PHO,True,False,c40df50bbade4711f73571e8fe2c84c0fd59bab7,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,NOP,PHO,NOP,PHO,True,False,5e25add7eb6485b5bd72c1f2ea5cb3e5f155988d,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Zion Williamson,29:02,8,11,.727,0,0,,6,8,.750,1,3,4,0,2,1,4,3,22,15.8,-7,True,,NOP,PHO,NOP,PHO,True,False,eacf8d90c68e99c7e4f5f82e614837c7af913b51,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Yves Missi,20:46,2,3,.667,0,0,,0,0,,4,4,8,1,2,4,0,1,4,11.8,-8,True,,NOP,PHO,NOP,PHO,True,False,d61a35f230d9ced9842e13004ca4c866b7b9ba91,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Jose Alvarado,14:23,3,7,.429,1,3,.333,0,0,,0,0,0,3,2,0,0,3,7,6.2,+3,True,,NOP,PHO,NOP,PHO,True,False,88f7a15b9b45591a1ad0d4b368ab940725bf51f4,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Jordan Poole,13:36,0,3,.000,0,3,.000,1,1,1.000,0,1,1,3,0,0,0,0,1,1.3,-1,True,,NOP,PHO,NOP,PHO,True,False,f3e48663884f41a9c04d92b0c3ed0b5530711adc,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Micah Peavy,8:28,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,2,0,-1.2,-9,True,,NOP,PHO,NOP,PHO,True,False,62321977f64c40a83fd21c126091fb0175aa33c8,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Jordan Hawkins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,NOP,PHO,NOP,PHO,True,False,564358dca9e1fec6a8e96dbaf476813d3fda3dd4,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
DeAndre Jordan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,NOP,PHO,NOP,PHO,True,False,ca0c42daacdef38a32a8e807d1d26830f2a5b0e3,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Kevon Looney,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,NOP,PHO,NOP,PHO,True,False,cca82f74aa7f4f125c23028eeee32692379a5216,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Karlo Matković,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,NOP,PHO,NOP,PHO,True,False,8b451124eb3bb3b90692ba92e1aa8aa8e12668d5,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
Team Totals,240,38,87,.437,9,27,.333,29,33,.879,14,29,43,16,11,7,13,22,114,,,True,,NOP,PHO,NOP,PHO,True,False,bfc9e79171dc007e814a10345df6ec2714a5401f,202512270NOP,"Phoenix Suns at New Orleans Pelicans Box Score, December 27, 2025",2025-12-31T09:11:06.287644,box-NOP-game-basic
