Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Lonzo Ball,27.0,PG,35,14,777,0.366,0.458,0.344,0.504,0.815,0.524,0.111,0.802,78,84,95.0,93,104.0,91,46,191,-18.9,-26.7,
2.0,Matas Buzelis,20.0,SF,80,31,1511,0.454,0.54,0.361,0.541,0.815,0.571,0.195,0.479,97,99,100.0,100,104.0,99,80,114,-2.8,-6.3,ROY-7
3.0,Jevon Carter,29.0,PG,36,1,321,0.377,0.488,0.333,0.497,0.8,0.509,0.068,0.719,81,89,93.0,91,103.0,88,28,171,-13.6,-20.3,
4.0,Zach Collins,27.0,PF,28,8,552,0.541,0.673,0.3,0.594,0.884,0.635,0.253,0.353,116,123,83.0,109,113.0,110,104,84,17.4,22.3,
5.0,Torrey Craig,34.0,SF,9,1,113,0.489,0.7,0.429,0.656,0.75,0.663,0.089,0.778,105,128,119.0,121,96.0,115,37,185,10.1,8.1,
6.0,Ayo Dosunmu,25.0,SG,46,26,1394,0.492,0.612,0.328,0.561,0.785,0.585,0.176,0.421,105,112,91.0,103,101.0,102,72,100,16.3,8.5,
7.0,Chris Duarte,27.0,SG,17,0,74,0.462,0.545,0.4,0.577,0.75,0.61,0.308,0.577,99,100,111.0,106,96.0,106,127,137,1.8,2.0,
8.0,Josh Giddey,22.0,PG,70,69,2117,0.465,0.512,0.378,0.531,0.781,0.57,0.281,0.348,100,94,105.0,98,100.0,99,116,83,-19.7,-11.2,
9.0,Talen Horton-Tucker,24.0,SG,58,0,724,0.457,0.544,0.336,0.527,0.735,0.567,0.337,0.419,98,100,93.0,97,94.0,98,139,100,-9.1,-6.0,
10.0,Kevin Huerter,26.0,SG,26,16,780,0.439,0.546,0.376,0.558,0.714,0.566,0.071,0.633,94,100,104.0,103,92.0,98,29,150,8.7,-6.4,
11.0,Tre Jones,25.0,PG,18,9,455,0.572,0.585,0.5,0.61,0.882,0.647,0.234,0.152,123,107,139.0,112,113.0,112,97,36,19.5,22.7,
12.0,Zach LaVine,29.0,SF,42,42,1432,0.511,0.56,0.446,0.607,0.797,0.637,0.256,0.43,109,103,124.0,112,102.0,111,106,102,90.8,96.5,
13.0,E.J. Liddell,24.0,PF,12,0,53,0.533,1.0,0.3,0.633,1.0,0.661,0.133,0.667,114,183,83.0,117,128.0,115,55,158,2.7,2.7,
14.0,Emanuel Miller,24.0,PF,6,0,25,0.5,0.571,0.0,0.5,1.0,0.563,0.25,0.125,107,105,0.0,92,128.0,98,103,30,-0.7,-0.2,
15.0,Julian Phillips,21.0,SF,79,5,1123,0.446,0.582,0.327,0.533,0.789,0.571,0.265,0.533,95,107,91.0,98,101.0,99,109,127,-5.7,-3.3,
16.0,Adama Sanogo,22.0,C,4,0,21,0.571,0.571,,0.571,,0.571,0.0,0.0,122,105,,105,,99,0,0,0.4,-0.1,
17.0,Jalen Smith,24.0,C,64,2,962,0.466,0.634,0.324,0.554,0.809,0.586,0.218,0.544,100,116,90.0,102,104.0,102,90,129,8.9,8.7,
18.0,Dalen Terry,22.0,SG,73,5,987,0.448,0.506,0.356,0.517,0.71,0.546,0.257,0.388,96,93,99.0,95,91.0,95,106,92,-14.1,-17.8,
19.0,Nikola Vučević,34.0,C,73,72,2278,0.53,0.587,0.402,0.592,0.805,0.611,0.144,0.309,113,108,112.0,109,103.0,106,59,73,101.6,77.3,
20.0,Coby White,24.0,SG,74,73,2450,0.453,0.544,0.37,0.55,0.902,0.601,0.274,0.521,97,100,103.0,101,116.0,104,113,124,14.4,61.5,
21.0,Patrick Williams,23.0,PF,63,36,1576,0.397,0.447,0.353,0.49,0.723,0.512,0.161,0.527,85,82,98.0,90,93.0,89,66,125,-54.4,-70.7,
22.0,Jahmir Young,24.0,PG,6,0,30,0.8,1.0,0.5,0.9,1.0,0.935,0.4,0.4,171,183,139.0,166,128.0,162,165,95,3.6,4.2,
,Team Totals,,,82,82,19755,0.47,0.556,0.367,0.553,0.809,0.585,0.214,0.457,101,102,102.0,102,104.0,102,88,108,157.2,145.5,
