Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Coby White,24,74,73,2450,9.7,21.4,0.453,4.1,11.1,0.37,5.6,10.2,0.544,0.55,5.3,5.8,0.902,0.5,4.7,5.2,6.3,1.3,0.3,3.4,2.9,28.8,114,118,
2,Nikola Vučević,34,73,72,2278,11.3,21.3,0.53,2.6,6.6,0.402,8.6,14.7,0.587,0.592,2.5,3.1,0.805,3.6,11.4,15.1,5.2,1.2,1.1,2.4,3.3,27.6,122,113,
3,Josh Giddey,22,70,69,2117,8.2,17.6,0.465,2.3,6.1,0.378,5.9,11.5,0.512,0.531,3.9,4.9,0.781,2.8,9.7,12.5,11.1,1.9,1.0,4.5,2.7,22.5,115,113,
4,Patrick Williams,23,63,36,1576,6.1,15.3,0.397,2.8,8.1,0.353,3.2,7.2,0.447,0.49,1.8,2.5,0.723,1.3,5.7,7.0,3.7,1.4,0.9,2.5,2.6,16.8,100,117,
5,Matas Buzelis,20,80,31,1511,7.8,17.1,0.454,3.0,8.2,0.361,4.8,8.9,0.54,0.541,2.7,3.3,0.815,1.7,6.9,8.6,2.4,0.9,2.3,2.3,4.0,21.3,108,115,ROY-7
6,Zach LaVine,29,42,42,1432,11.8,23.1,0.511,4.4,9.9,0.446,7.4,13.2,0.56,0.607,4.7,5.9,0.797,0.4,6.2,6.6,6.2,1.3,0.3,3.9,2.1,32.8,115,117,
7,Ayo Dosunmu,25,46,26,1394,7.4,15.0,0.492,2.1,6.3,0.328,5.3,8.7,0.612,0.561,2.1,2.6,0.785,0.9,4.5,5.4,7.0,1.4,0.6,2.3,3.5,19.0,117,118,
8,Julian Phillips,21,79,5,1123,5.3,11.9,0.446,2.1,6.4,0.327,3.2,5.6,0.582,0.533,2.5,3.2,0.789,2.8,4.2,7.0,1.6,1.6,0.8,1.1,4.5,15.2,118,117,
9,Dalen Terry,22,73,5,987,5.7,12.7,0.448,1.7,4.9,0.356,3.9,7.8,0.506,0.517,2.3,3.3,0.71,1.8,4.1,5.9,4.6,2.1,0.7,2.5,5.4,15.4,108,116,
10,Jalen Smith,24,64,2,962,9.2,19.8,0.466,3.5,10.8,0.324,5.7,9.0,0.634,0.554,3.5,4.3,0.809,4.3,13.0,17.3,3.2,0.8,2.1,1.8,4.6,25.4,120,112,
11,Kevin Huerter,26,26,16,780,7.7,17.6,0.439,4.2,11.1,0.376,3.5,6.5,0.546,0.558,0.9,1.3,0.714,0.7,4.4,5.1,4.9,1.8,0.4,1.8,3.1,20.5,112,117,
12,Lonzo Ball,27,35,14,777,5.3,14.6,0.366,4.0,11.7,0.344,1.3,2.9,0.458,0.504,1.3,1.6,0.815,1.5,5.6,7.1,6.9,2.8,1.0,2.5,3.3,16.0,110,113,
13,Talen Horton-Tucker,24,58,0,724,8.6,18.8,0.457,2.6,7.9,0.336,5.9,10.9,0.544,0.527,4.6,6.3,0.735,1.2,5.2,6.4,5.4,1.4,0.7,2.6,3.8,24.4,112,117,
14,Zach Collins,27,28,8,552,7.8,14.4,0.541,1.5,5.1,0.3,6.3,9.3,0.673,0.594,3.2,3.6,0.884,5.4,10.4,15.8,5.0,1.3,1.2,3.1,5.2,20.3,124,114,
15,Tre Jones,25,18,9,455,8.5,14.9,0.572,1.1,2.3,0.5,7.4,12.6,0.585,0.61,3.1,3.5,0.882,1.6,4.3,6.0,9.0,1.9,0.5,1.4,2.3,21.2,139,117,
16,Jevon Carter,29,36,1,321,8.0,21.2,0.377,5.1,15.3,0.333,2.9,6.0,0.488,0.497,1.2,1.5,0.8,0.6,5.1,5.7,5.8,1.9,0.4,1.6,2.2,22.2,107,117,
17,Torrey Craig,34,9,1,113,9.1,18.6,0.489,6.2,14.5,0.429,2.9,4.1,0.7,0.656,1.2,1.7,0.75,3.3,7.0,10.3,2.1,0.8,0.4,0.0,6.2,25.6,138,118,
18,Chris Duarte,27,17,0,74,7.6,16.4,0.462,3.8,9.5,0.4,3.8,6.9,0.545,0.577,3.8,5.0,0.75,3.2,9.5,12.6,5.7,0.0,0.0,0.6,4.4,22.7,136,119,
19,E.J. Liddell,24,12,0,53,7.0,13.2,0.533,2.6,8.8,0.3,4.4,4.4,1.0,0.633,1.8,1.8,1.0,2.6,5.3,7.9,2.6,0.9,0.9,1.8,9.7,18.5,126,118,
20,Jahmir Young,24,6,0,30,6.2,7.8,0.8,1.6,3.1,0.5,4.7,4.7,1.0,0.9,3.1,3.1,1.0,1.6,3.1,4.7,9.3,0.0,0.0,1.6,3.1,17.1,175,123,
21,Emanuel Miller,24,6,0,25,7.5,14.9,0.5,0.0,1.9,0.0,7.5,13.1,0.571,0.5,3.7,3.7,1.0,7.5,7.5,14.9,3.7,1.9,0.0,0.0,5.6,18.7,141,116,
22,Adama Sanogo,22,4,0,21,8.9,15.6,0.571,0.0,0.0,,8.9,15.6,0.571,0.571,0.0,0.0,,11.1,2.2,13.3,2.2,0.0,0.0,2.2,2.2,17.8,126,123,
