Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3434,7489,0.459,880,2626,0.335,2554,4863,0.525,1506,1922,0.784,1043,2485,3528,1961,772,424,956,1641,9254
Team/G,,241.5,41.9,91.3,0.459,10.7,32.0,0.335,31.1,59.3,0.525,18.4,23.4,0.784,12.7,30.3,43.0,23.9,9.4,5.2,11.7,20.0,112.9
Lg Rank,,18,19,5,27.0,28,21,28.0,7,3,28.0,17,18,17.0,2,30,18,23,1,9,1,13,24
Year/Year,,-0.3%,3.1%,0.0%,0.014,-10.1%,-6.5%,-0.014,8.5%,3.9%,0.023,13.5%,9.9%,0.025,-4.7%,-5.2%,-5.1%,8.4%,4.6%,12.8%,-6.4%,2.1%,3.2%
Opponent,82.0,19805,3312,6752,0.491,1001,2676,0.374,2311,4076,0.567,1508,1893,0.797,757,2709,3466,2148,492,376,1367,1604,9133
Opponent/G,,241.5,40.4,82.3,0.491,12.2,32.6,0.374,28.2,49.7,0.567,18.4,23.1,0.797,9.2,33.0,42.3,26.2,6.0,4.6,16.7,19.6,111.4
Lg Rank,,18,4,1,27.0,13,6,28.0,7,3,25.0,14,12,27.0,2,16,10,25,1,15,2,22,4
Year/Year,,-0.3%,3.6%,-2.4%,0.028,-1.3%,-6.5%,0.02,5.9%,0.4%,0.029,9.8%,8.7%,0.008,-10.6%,-2.0%,-4.0%,3.5%,-10.4%,-9.6%,5.3%,2.6%,4.0%
