Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Precious Achiuwa,23.0,C,55,12,1140,0.485,0.564,0.269,0.521,0.702,0.554,0.307,0.267,102,103,74.0,96,90.0,95,115,69,-19.6,-25.1,
2.0,OG Anunoby,25.0,SF,67,67,2386,0.476,0.539,0.387,0.556,0.838,0.586,0.189,0.415,100,98,107.0,102,107.0,101,71,107,18.9,9.8,"DPOY-7,DEF2"
3.0,Dalano Banton,23.0,PG,31,2,279,0.423,0.506,0.294,0.481,0.708,0.505,0.185,0.392,89,92,82.0,88,91.0,87,69,101,-16.8,-21.4,
4.0,Scottie Barnes,21.0,SF,77,76,2678,0.456,0.505,0.281,0.487,0.772,0.524,0.242,0.22,96,92,78.0,89,99.0,90,91,57,-119.0,-127.9,
5.0,Will Barton,32.0,SG,16,2,211,0.354,0.378,0.333,0.443,1.0,0.451,0.025,0.532,75,69,92.0,81,128.0,78,10,137,-16.2,-20.9,
6.0,Khem Birch,30.0,C,20,0,162,0.594,0.6,0.5,0.609,0.8,0.629,0.156,0.063,125,110,139.0,112,102.0,108,59,16,4.1,3.2,
7.0,Chris Boucher,30.0,PF,76,0,1523,0.493,0.585,0.328,0.552,0.762,0.59,0.318,0.357,104,107,91.0,101,97.0,102,119,92,7.1,11.1,
8.0,Justin Champagnie,21.0,SF,3,0,11,1.0,1.0,,1.0,,1.0,0.0,0.0,210,183,,183,,172,0,0,2.7,2.5,
9.0,Jeff Dowtin Jr.,25.0,PG,25,0,259,0.439,0.488,0.313,0.482,0.667,0.5,0.158,0.281,92,89,87.0,88,85.0,86,59,72,-7.2,-9.9,
10.0,Malachi Flynn,24.0,PG,53,2,691,0.36,0.367,0.353,0.457,0.758,0.479,0.136,0.55,76,67,98.0,84,97.0,82,51,142,-42.9,-52.2,
11.0,Ron Harper Jr.,22.0,PF,9,0,48,0.5,0.714,0.333,0.594,1.0,0.608,0.063,0.563,105,130,92.0,109,128.0,105,23,145,1.6,0.9,
12.0,Juancho Hernangómez,27.0,PF,42,10,614,0.421,0.66,0.254,0.496,0.563,0.504,0.14,0.588,89,120,70.0,91,72.0,87,53,152,-11.3,-18.7,
13.0,Christian Koloko,22.0,C,58,19,802,0.48,0.514,0.083,0.483,0.627,0.517,0.393,0.08,101,94,23.0,89,80.0,89,148,21,-18.6,-22.6,
14.0,Jakob Poeltl,27.0,C,26,25,707,0.652,0.652,,0.652,0.569,0.652,0.313,0.0,137,119,,120,73.0,112,117,0,49.2,36.8,
15.0,Otto Porter Jr.,29.0,SF,8,2,146,0.5,0.692,0.353,0.6,1.0,0.656,0.267,0.567,105,126,98.0,110,128.0,113,100,146,3.3,5.0,
16.0,Pascal Siakam,28.0,PF,71,71,2652,0.48,0.523,0.324,0.515,0.774,0.565,0.361,0.219,101,96,90.0,94,99.0,97,135,56,-78.8,-48.8,AS
17.0,Gary Trent Jr.,24.0,SG,66,44,2118,0.433,0.493,0.369,0.522,0.839,0.56,0.219,0.481,91,90,102.0,96,107.0,96,82,124,-43.6,-43.8,
18.0,Fred VanVleet,28.0,PG,69,69,2535,0.393,0.455,0.342,0.486,0.898,0.54,0.254,0.545,83,83,95.0,89,115.0,93,96,141,-131.6,-102.5,
19.0,Joe Wieskamp,23.0,SF,9,0,50,0.214,0.0,0.25,0.321,,0.321,0.0,0.857,45,0,69.0,59,,55,0,221,-6.3,-7.3,
20.0,Thaddeus Young,34.0,PF,54,9,795,0.545,0.622,0.176,0.561,0.692,0.573,0.131,0.172,115,114,49.0,103,89.0,99,49,44,6.1,-3.5,
,Team Totals,,,82,82,19807,0.459,0.525,0.335,0.517,0.784,0.555,0.257,0.351,96,96,93.0,95,100.0,96,96,90,-418.9,-435.3,
