Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Scottie Barnes,21,77,76,2678,8.5,18.8,0.456,1.2,4.1,0.281,7.4,14.6,0.505,0.487,3.5,4.5,0.772,3.3,6.1,9.5,6.8,1.5,1.1,2.8,3.1,21.8,113,115,
2,Pascal Siakam,28,71,71,2652,11.7,24.5,0.48,1.7,5.4,0.324,10.0,19.1,0.523,0.515,6.8,8.8,0.774,2.4,7.9,10.4,7.7,1.2,0.7,3.2,4.3,32.1,118,115,AS
3,Fred VanVleet,28,69,69,2535,8.5,21.7,0.393,4.0,11.8,0.342,4.5,9.9,0.455,0.486,5.0,5.5,0.898,0.6,4.9,5.5,9.7,2.4,0.7,2.7,3.8,26.0,117,114,
4,OG Anunoby,25,67,67,2386,8.7,18.3,0.476,2.9,7.6,0.387,5.8,10.7,0.539,0.556,2.9,3.5,0.838,2.0,4.9,6.9,2.7,2.7,1.0,2.7,4.1,23.3,113,113,"DPOY-7,DEF2"
5,Gary Trent Jr.,24,66,44,2118,9.5,21.8,0.433,3.9,10.5,0.369,5.6,11.3,0.493,0.522,4.0,4.8,0.839,0.7,3.3,4.0,2.5,2.4,0.3,1.3,2.4,26.8,116,116,
6,Chris Boucher,30,76,0,1523,8.5,17.2,0.493,2.0,6.1,0.328,6.5,11.0,0.585,0.552,4.2,5.5,0.762,5.1,8.6,13.7,0.9,1.5,2.1,1.3,4.6,23.1,125,112,
7,Precious Achiuwa,23,55,12,1140,8.5,17.5,0.485,1.3,4.7,0.269,7.2,12.8,0.564,0.521,3.8,5.4,0.702,4.3,9.9,14.2,2.2,1.3,1.3,2.6,4.4,22.0,112,113,
8,Christian Koloko,22,58,19,802,4.4,9.2,0.48,0.1,0.7,0.083,4.4,8.5,0.514,0.483,2.3,3.6,0.627,5.2,5.4,10.5,1.9,1.3,3.5,1.2,7.9,11.2,119,113,
9,Thaddeus Young,34,54,9,795,6.7,12.3,0.545,0.4,2.1,0.176,6.3,10.2,0.622,0.561,1.1,1.6,0.692,4.4,5.9,10.3,4.7,3.4,0.3,2.6,5.5,14.9,117,112,
10,Jakob Poeltl,27,26,25,707,10.5,16.1,0.652,0.0,0.0,,10.5,16.1,0.652,0.652,2.9,5.0,0.569,5.9,10.7,16.6,3.9,2.1,2.4,2.0,5.4,23.8,132,110,
11,Malachi Flynn,24,53,2,691,6.2,17.3,0.36,3.4,9.5,0.353,2.9,7.8,0.367,0.457,1.8,2.4,0.758,1.1,4.4,5.4,5.0,1.5,0.3,1.8,4.7,17.6,105,117,
12,Juancho Hernangómez,27,42,10,614,3.9,9.2,0.421,1.4,5.4,0.254,2.5,3.8,0.66,0.496,0.7,1.3,0.563,2.2,7.7,9.9,2.0,1.3,0.5,1.2,3.5,9.8,108,115,
13,Dalano Banton,23,31,2,279,9.7,23.0,0.423,2.7,9.0,0.294,7.1,14.0,0.506,0.481,3.0,4.3,0.708,1.9,6.0,8.0,6.4,2.3,2.3,3.2,6.0,25.2,105,112,
14,Jeff Dowtin Jr.,25,25,0,259,4.8,10.9,0.439,1.0,3.1,0.313,3.8,7.8,0.488,0.482,1.1,1.7,0.667,1.1,3.2,4.4,5.9,1.7,0.6,1.0,2.5,11.6,118,117,
15,Will Barton,32,16,2,211,6.6,18.5,0.354,3.3,9.8,0.333,3.3,8.7,0.378,0.443,0.5,0.5,1.0,1.2,4.9,6.1,4.0,2.6,0.7,0.7,4.0,16.9,105,114,
16,Khem Birch,30,20,0,162,5.8,9.8,0.594,0.3,0.6,0.5,5.5,9.2,0.6,0.609,1.2,1.5,0.8,2.4,5.2,7.6,2.1,1.5,1.5,2.4,7.3,13.1,113,115,
17,Otto Porter Jr.,29,8,2,146,5.1,10.2,0.5,2.0,5.8,0.353,3.0,4.4,0.692,0.6,2.7,2.7,1.0,2.0,4.4,6.4,2.7,3.7,0.0,1.4,2.4,14.9,132,112,
18,Joe Wieskamp,23,9,0,50,3.0,13.8,0.214,3.0,11.9,0.25,0.0,2.0,0.0,0.321,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0,8.9,77,121,
19,Ron Harper Jr.,22,9,0,48,8.2,16.5,0.5,3.1,9.3,0.333,5.1,7.2,0.714,0.594,1.0,1.0,1.0,3.1,4.1,7.2,4.1,0.0,1.0,0.0,3.1,20.6,140,120,
20,Justin Champagnie,21,3,0,11,13.5,13.5,1.0,0.0,0.0,,13.5,13.5,1.0,1.0,0.0,0.0,,4.5,13.5,18.0,4.5,0.0,0.0,0.0,4.5,27.0,205,116,
