Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jaden Ivey,20.0,SG,74,73,2304,0.416,13.8,0.644,0.242,0.211,0.097,0.087,0.356,0.457,0.584,0.333,0.411,0.442,0.343,0.239,0.733,0.033,28,0.117,0.366,2,0,ROY-6
2.0,Killian Hayes,21.0,PG,76,56,2154,0.377,15.7,0.649,0.086,0.216,0.236,0.112,0.351,0.429,0.586,0.403,0.401,0.418,0.28,0.141,0.763,0.017,13,0.259,0.243,0,0,
3.0,Bojan Bogdanović,33.0,PF,59,59,1893,0.488,15.2,0.6,0.144,0.214,0.169,0.073,0.4,0.539,0.685,0.487,0.537,0.406,0.411,0.537,0.828,0.012,10,0.297,0.419,0,0,
4.0,Jalen Duren,19.0,C,67,31,1670,0.648,3.3,0.995,0.606,0.339,0.048,0.003,0.005,0.652,0.747,0.511,0.474,0.0,0.0,0.667,,0.412,153,0.5,0.0,0,0,
5.0,Saddiq Bey,23.0,SF,52,30,1500,0.404,15.9,0.517,0.203,0.201,0.061,0.051,0.483,0.46,0.626,0.402,0.243,0.29,0.345,0.333,0.921,0.026,16,0.29,0.424,5,0,
6.0,Isaiah Stewart,21.0,C,50,47,1414,0.442,13.5,0.535,0.302,0.209,0.009,0.016,0.465,0.542,0.571,0.478,0.5,0.857,0.327,0.688,1.0,0.075,29,0.327,0.328,0,0,
7.0,Cory Joseph,31.0,PG,62,2,1227,0.427,16.8,0.487,0.088,0.214,0.097,0.074,0.513,0.468,0.645,0.427,0.441,0.346,0.389,0.213,0.743,0.0,0,0.172,0.387,0,0,
8.0,Isaiah Livers,24.0,PF,52,22,1199,0.417,20.0,0.295,0.066,0.073,0.066,0.076,0.705,0.541,0.842,0.381,0.368,0.5,0.365,0.609,0.892,0.028,8,0.305,0.435,2,0,
9.0,Alec Burks,31.0,SG,51,8,1122,0.436,17.7,0.479,0.087,0.144,0.122,0.12,0.521,0.459,0.65,0.409,0.464,0.4,0.414,0.307,0.657,0.002,1,0.213,0.49,0,0,
