Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jaden Ivey,20,74,73,2304,8.6,20.7,0.416,2.5,7.4,0.343,6.1,13.3,0.457,0.477,5.6,7.5,0.747,1.5,4.5,6.1,8.1,1.3,0.4,5.0,5.1,25.3,103,121,ROY-6
2,Killian Hayes,21,76,56,2154,6.9,18.3,0.377,1.8,6.4,0.28,5.1,11.9,0.429,0.426,2.1,2.5,0.821,0.6,4.3,5.0,10.6,2.3,0.6,3.9,4.9,17.7,98,118,
3,Bojan Bogdanović,33,59,59,1893,11.0,22.6,0.488,3.7,9.0,0.411,7.3,13.5,0.539,0.57,6.9,7.8,0.884,0.9,4.8,5.7,3.9,0.9,0.2,3.5,2.9,32.6,118,122,
4,Jalen Duren,19,67,31,1670,7.5,11.6,0.648,0.0,0.1,0.0,7.5,11.5,0.652,0.648,2.8,4.6,0.611,6.6,10.6,17.3,2.2,1.3,1.7,2.7,5.3,17.8,126,116,
5,Saddiq Bey,23,52,30,1500,7.9,19.6,0.404,3.3,9.5,0.345,4.7,10.1,0.46,0.488,5.8,6.8,0.861,1.9,5.9,7.8,2.7,1.6,0.4,1.7,2.8,24.9,115,119,
6,Isaiah Stewart,21,50,47,1414,6.7,15.1,0.442,2.3,7.0,0.327,4.4,8.1,0.542,0.518,3.8,5.1,0.738,3.9,9.9,13.8,2.4,0.7,1.2,2.3,4.6,19.4,113,118,
7,Cory Joseph,31,62,2,1227,5.9,13.9,0.427,2.8,7.1,0.389,3.2,6.8,0.468,0.527,2.3,2.8,0.792,0.8,3.4,4.2,8.6,1.3,0.4,2.2,3.5,16.9,119,122,
8,Isaiah Livers,24,52,22,1199,4.9,11.6,0.417,3.0,8.2,0.365,1.9,3.4,0.541,0.545,1.3,1.6,0.821,1.1,4.6,5.8,1.7,1.1,1.1,1.2,4.2,14.0,113,120,
9,Alec Burks,31,51,8,1122,8.6,19.8,0.436,4.3,10.3,0.414,4.4,9.5,0.459,0.544,6.6,8.1,0.814,0.8,6.0,6.8,4.9,1.6,0.3,2.5,4.2,28.2,120,119,
10,Hamidou Diallo,24,56,0,996,10.5,18.2,0.573,0.2,1.0,0.238,10.2,17.2,0.593,0.58,4.2,7.2,0.588,2.8,6.7,9.4,2.7,2.6,0.8,3.5,6.0,25.4,109,116,
11,Marvin Bagley III,23,42,25,990,9.9,18.7,0.529,0.9,3.2,0.288,9.0,15.5,0.579,0.554,4.0,5.3,0.75,4.6,8.6,13.2,1.8,0.9,1.5,2.3,4.0,24.7,117,118,
12,James Wiseman,21,24,22,605,10.4,19.6,0.531,0.2,1.4,0.167,10.2,18.2,0.559,0.537,3.4,4.7,0.712,4.4,11.1,15.5,1.3,0.3,1.6,3.0,5.5,24.4,108,118,
13,Kevin Knox,23,42,1,593,6.9,14.6,0.469,3.5,9.5,0.371,3.4,5.1,0.651,0.589,2.1,2.7,0.788,1.6,7.2,8.8,1.2,1.1,1.0,2.6,6.0,19.4,109,119,
14,Rodney McGruder,31,32,12,524,5.7,14.1,0.408,3.8,9.0,0.423,1.9,5.1,0.382,0.543,1.7,2.0,0.818,1.8,5.0,6.8,2.6,1.5,0.1,1.0,3.6,16.9,119,121,
15,Cade Cunningham,21,12,12,400,11.3,27.1,0.415,2.1,7.4,0.279,9.2,19.7,0.466,0.453,4.4,5.2,0.837,1.5,7.5,9.0,8.7,1.2,0.8,4.7,4.1,29.0,100,119,
16,R.J. Hampton,21,21,3,389,6.5,15.3,0.423,2.9,7.8,0.365,3.6,7.5,0.483,0.516,3.2,4.9,0.667,1.1,4.9,6.0,2.5,1.4,0.6,2.6,3.6,19.1,103,120,
17,Eugene Omoruyi,25,17,4,373,7.4,17.4,0.425,2.2,7.5,0.293,5.2,9.9,0.526,0.489,4.4,6.1,0.723,2.7,4.9,7.7,2.2,1.8,0.4,2.3,5.8,21.4,107,119,
18,Jared Rhoden,23,14,0,198,4.2,10.8,0.386,1.2,4.9,0.25,2.9,5.9,0.5,0.443,1.5,1.5,1.0,2.7,6.4,9.1,1.0,1.0,0.2,0.7,5.6,11.0,108,121,
19,Nerlens Noel,28,14,3,152,3.8,9.6,0.4,0.3,0.6,0.5,3.5,8.9,0.393,0.417,2.2,3.2,0.7,2.2,9.6,11.8,2.2,4.1,2.9,2.6,8.0,10.2,92,108,
20,Buddy Boeheim,23,10,0,90,2.7,14.5,0.185,2.2,13.5,0.16,0.5,1.1,0.5,0.259,1.1,1.1,1.0,1.1,2.2,3.2,2.2,1.1,0.0,0.0,3.2,8.6,77,123,
21,Braxton Key,25,3,0,9,5.4,5.4,1.0,0.0,0.0,,5.4,5.4,1.0,1.0,10.8,10.8,1.0,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,21.5,227,124,
22,Stanley Umude,23,1,0,2,0.0,24.2,0.0,0.0,24.2,0.0,0.0,0.0,,0.0,48.5,48.5,1.0,0.0,0.0,0.0,0.0,24.2,24.2,0.0,0.0,48.5,126,44,
