Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3244,7140,0.454,934,2659,0.351,2310,4481,0.516,1623,2106,0.771,916,2564,3480,1884,574,308,1237,1813,9045
Team/G,,241.5,39.6,87.1,0.454,11.4,32.4,0.351,28.2,54.6,0.516,19.8,25.7,0.771,11.2,31.3,42.4,23.0,7.0,3.8,15.1,22.1,110.3
Lg Rank,,18,29,19,30.0,20,19,22.0,24,15,30.0,4,2,21.0,10,26,21,27,20,27,25,30,29
Year/Year,,0.1%,3.7%,-1.7%,0.024,1.0%,-6.3%,0.025,4.8%,1.2%,0.018,14.9%,16.6%,-0.012,1.8%,-2.3%,-1.3%,-2.1%,-8.9%,-21.6%,6.4%,0.8%,5.2%
Opponent,82.0,19805,3533,7222,0.489,984,2732,0.36,2549,4490,0.568,1669,2149,0.777,901,2767,3668,2112,631,453,1108,1718,9719
Opponent/G,,241.5,43.1,88.1,0.489,12.0,33.3,0.36,31.1,54.8,0.568,20.4,26.2,0.777,11.0,33.7,44.7,25.8,7.7,5.5,13.5,21.0,118.5
Lg Rank,,18,24,12,26.0,9,11,16.0,26,16,28.0,29,30,12.0,23,24,23,18,20,27,19,3,27
Year/Year,,0.1%,6.0%,2.4%,0.017,1.9%,2.4%,-0.002,7.7%,2.4%,0.028,4.5%,4.5%,-0.0,6.4%,-6.1%,-3.3%,2.5%,4.1%,6.1%,-7.4%,5.7%,5.3%
