Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Marvin Bagley III,23.0,C,42,25,990,0.529,0.579,0.288,0.554,0.75,0.587,0.283,0.173,111,106.0,80.0,102,96,101,106,45,6.4,4.7,
2.0,Saddiq Bey,23.0,SF,52,30,1500,0.404,0.46,0.345,0.488,0.861,0.552,0.345,0.483,85,84.0,96.0,89,110,95,129,125,-69.8,-40.4,
3.0,Buddy Boeheim,23.0,SF,10,0,90,0.185,0.5,0.16,0.259,1.0,0.287,0.074,0.926,39,91.0,44.0,48,128,49,28,239,-15.4,-16.4,
4.0,Bojan Bogdanović,33.0,PF,59,59,1893,0.488,0.539,0.411,0.57,0.884,0.627,0.344,0.4,103,98.0,114.0,104,113,108,129,103,43.2,92.7,
5.0,Alec Burks,31.0,SG,51,8,1122,0.436,0.459,0.414,0.544,0.814,0.602,0.41,0.521,92,84.0,115.0,100,104,104,154,134,-1.5,22.2,
6.0,Cade Cunningham,21.0,PG,12,12,400,0.415,0.466,0.279,0.453,0.837,0.492,0.192,0.272,87,85.0,77.0,83,107,85,72,70,-41.3,-43.4,
7.0,Hamidou Diallo,24.0,SF,56,0,996,0.573,0.593,0.238,0.58,0.588,0.593,0.395,0.056,121,108.0,66.0,106,75,102,148,14,26.1,10.4,
8.0,Jalen Duren,19.0,C,67,31,1670,0.648,0.652,0.0,0.648,0.611,0.655,0.394,0.005,136,119.0,0.0,119,78,113,148,1,82.0,69.0,
9.0,R.J. Hampton,21.0,SG,21,3,389,0.423,0.483,0.365,0.516,0.667,0.546,0.317,0.512,89,88.0,101.0,95,85,94,119,132,-7.1,-9.9,
10.0,Killian Hayes,21.0,PG,76,56,2154,0.377,0.429,0.28,0.426,0.821,0.455,0.137,0.351,79,78.0,78.0,78,105,78,52,91,-194.8,-218.7,
11.0,Jaden Ivey,20.0,SG,74,73,2304,0.416,0.457,0.343,0.477,0.747,0.528,0.362,0.356,88,83.0,95.0,88,96,91,136,92,-134.0,-120.8,ROY-6
12.0,Cory Joseph,31.0,PG,62,2,1227,0.427,0.468,0.389,0.527,0.792,0.558,0.205,0.513,90,85.0,108.0,97,101,96,77,132,-12.8,-17.9,
13.0,Braxton Key,25.0,SF,3,0,9,1.0,1.0,,1.0,1.0,1.064,2.0,0.0,210,183.0,,183,128,183,751,0,0.9,1.8,
14.0,Kevin Knox,23.0,SF,42,1,593,0.469,0.651,0.371,0.589,0.788,0.612,0.184,0.648,99,119.0,103.0,108,101,105,69,167,15.8,12.0,
15.0,Isaiah Livers,24.0,PF,52,22,1199,0.417,0.541,0.365,0.545,0.821,0.567,0.135,0.705,88,99.0,101.0,100,105,98,51,182,-0.1,-8.8,
16.0,Rodney McGruder,31.0,SG,32,12,524,0.408,0.382,0.423,0.543,0.818,0.566,0.145,0.638,86,70.0,117.0,100,105,97,54,165,-0.8,-5.0,
17.0,Nerlens Noel,28.0,C,14,3,152,0.4,0.393,0.5,0.417,0.7,0.465,0.333,0.067,84,72.0,139.0,76,90,80,125,17,-7.7,-8.0,
18.0,Eugene Omoruyi,25.0,SF,17,4,373,0.425,0.526,0.293,0.489,0.723,0.533,0.351,0.433,89,96.0,81.0,90,93,92,132,112,-15.1,-14.8,
19.0,Jared Rhoden,23.0,SG,14,0,198,0.386,0.5,0.25,0.443,1.0,0.482,0.136,0.455,81,91.0,69.0,81,128,83,51,117,-9.0,-9.2,
20.0,Isaiah Stewart,21.0,C,50,47,1414,0.442,0.542,0.327,0.518,0.738,0.56,0.338,0.465,93,99.0,91.0,95,94,96,127,120,-23.9,-21.9,
21.0,Stanley Umude,23.0,SG,1,0,2,0.0,,0.0,0.0,1.0,0.532,2.0,1.0,0,,0.0,0,128,92,751,258,-1.1,-0.2,
22.0,James Wiseman,21.0,C,24,22,605,0.531,0.559,0.167,0.537,0.712,0.563,0.241,0.073,112,102.0,46.0,98,91,97,90,19,-4.2,-10.0,
,Team Totals,,,82,82,19804,0.454,0.516,0.351,0.52,0.771,0.561,0.295,0.372,96,94.0,97.0,95,99,96,111,96,-364.2,-332.6,
