Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Stephen Curry,34.0,13,13,493,145,311,0.466,57,157,0.363,88,154,0.571,0.558,49,58,0.845,9,58,67,79,13,6,42,34,396,1,
2.0,Klay Thompson,32.0,13,13,468,85,219,0.388,50,136,0.368,35,83,0.422,0.502,21,24,0.875,1,53,54,29,7,4,26,28,241,0,
3.0,Andrew Wiggins,27.0,13,12,442,83,181,0.459,19,64,0.297,64,117,0.547,0.511,32,47,0.681,24,49,73,25,11,15,17,45,217,0,
4.0,Draymond Green,32.0,12,9,367,42,91,0.462,5,20,0.25,37,71,0.521,0.489,24,33,0.727,19,64,83,82,18,12,27,48,113,0,
5.0,Kevon Looney,26.0,13,8,325,37,64,0.578,0,0,,37,64,0.578,0.578,10,18,0.556,61,109,170,43,8,5,13,36,84,0,
6.0,Jordan Poole,23.0,13,4,284,46,135,0.341,16,63,0.254,30,72,0.417,0.4,26,34,0.765,4,24,28,46,10,3,15,32,134,0,
7.0,Donte DiVincenzo,26.0,13,1,235,24,64,0.375,15,44,0.341,9,20,0.45,0.492,8,12,0.667,11,28,39,36,11,3,17,20,71,0,
8.0,Gary Payton II,30.0,12,3,192,36,54,0.667,4,15,0.267,32,39,0.821,0.704,6,9,0.667,22,22,44,9,8,6,11,19,82,0,
9.0,Moses Moody,20.0,12,0,161,23,43,0.535,13,22,0.591,10,21,0.476,0.686,11,12,0.917,7,24,31,8,5,4,2,18,70,0,
10.0,Jonathan Kuminga,20.0,10,0,61,13,24,0.542,3,7,0.429,10,17,0.588,0.604,5,9,0.556,4,5,9,5,2,0,4,5,34,0,
11.0,JaMychal Green,32.0,7,2,49,9,23,0.391,5,18,0.278,4,5,0.8,0.5,0,0,,0,5,5,3,0,1,2,10,23,0,
12.0,Anthony Lamb,25.0,6,0,31,2,5,0.4,1,4,0.25,1,1,1.0,0.5,0,0,,1,5,6,0,1,1,2,3,5,0,
13.0,Patrick Baldwin Jr.,20.0,3,0,11,0,3,0.0,0,3,0.0,0,0,,0.0,0,0,,0,3,3,1,0,0,0,0,0,0,
,Team Totals,,13,13,3119,545,1217,0.448,188,553,0.34,357,664,0.538,0.525,192,256,0.75,163,449,612,366,94,60,178,298,1470,1,
