Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jordan Poole,23,82,43,2458,10.6,24.6,0.43,4.1,12.2,0.336,6.5,12.3,0.524,0.514,6.9,8.0,0.87,0.6,3.7,4.3,7.1,1.2,0.4,4.8,4.1,32.2,109,117,
2,Draymond Green,32,73,73,2297,5.1,9.7,0.527,0.8,2.7,0.305,4.3,7.1,0.612,0.57,1.6,2.2,0.713,1.4,9.4,10.8,10.3,1.5,1.2,4.2,4.7,12.7,114,112,"DPOY-4,DEF2"
3,Klay Thompson,32,69,69,2279,11.3,25.9,0.436,6.2,15.1,0.412,5.1,10.8,0.47,0.556,2.4,2.7,0.879,0.8,5.1,5.9,3.4,1.0,0.6,2.5,2.7,31.3,110,117,
4,Kevon Looney,26,82,70,1958,5.8,9.3,0.63,0.0,0.0,0.0,5.8,9.2,0.632,0.63,2.3,3.7,0.606,6.6,11.7,18.3,5.0,1.3,1.2,1.1,5.4,13.9,147,111,
5,Stephen Curry,34,56,56,1941,13.6,27.6,0.493,6.6,15.5,0.427,7.0,12.0,0.579,0.614,6.3,6.8,0.915,0.9,7.3,8.3,8.6,1.3,0.5,4.4,2.8,40.1,123,115,"MVP-9,CPOY-9,AS,NBA2"
6,Donte DiVincenzo,26,72,36,1894,5.9,13.5,0.435,3.7,9.4,0.397,2.1,4.0,0.525,0.574,1.4,1.8,0.817,2.0,6.1,8.1,6.3,2.4,0.2,2.8,3.3,16.9,117,113,
7,Jonathan Kuminga,20,67,16,1394,8.8,16.8,0.525,1.8,4.9,0.37,7.0,11.9,0.59,0.579,3.0,4.7,0.652,2.4,5.5,7.8,4.2,1.4,1.1,3.2,5.3,22.6,112,115,
8,Anthony Lamb,25,62,4,1195,5.8,12.4,0.471,2.9,7.9,0.367,3.0,4.5,0.652,0.588,1.8,2.4,0.767,2.2,6.3,8.5,3.8,1.1,0.8,2.1,5.3,16.4,119,115,
9,Andrew Wiggins,27,37,37,1190,9.9,21.0,0.473,3.5,8.9,0.396,6.4,12.1,0.53,0.557,1.7,2.9,0.611,2.4,5.0,7.4,3.4,1.8,1.1,1.9,4.2,25.1,113,114,
10,Moses Moody,20,63,3,817,6.2,13.1,0.476,2.8,7.8,0.363,3.4,5.3,0.641,0.584,2.1,3.1,0.698,1.6,4.5,6.1,2.9,1.0,0.4,2.0,3.1,17.5,116,117,
11,Ty Jerome,25,45,2,816,6.8,14.0,0.488,2.0,5.2,0.389,4.8,8.8,0.546,0.56,2.2,2.4,0.927,0.4,4.1,4.5,7.8,1.3,0.3,1.7,3.7,17.9,126,117,
12,JaMychal Green,32,57,1,797,8.1,14.9,0.54,2.5,6.6,0.378,5.6,8.4,0.667,0.623,3.1,4.0,0.776,4.3,7.9,12.1,3.0,1.5,1.4,3.1,6.2,21.7,121,113,
13,James Wiseman,21,21,0,262,10.6,16.9,0.628,0.2,0.4,0.5,10.5,16.6,0.63,0.633,4.7,6.9,0.684,3.2,9.9,13.2,2.5,0.5,1.3,2.5,7.0,26.1,123,114,
14,Patrick Baldwin Jr.,20,31,0,226,9.0,22.8,0.394,6.7,17.6,0.381,2.3,5.2,0.44,0.541,0.8,1.3,0.667,0.2,8.2,8.4,2.3,1.3,0.8,2.3,2.9,25.5,101,114,
15,Andre Iguodala,39,8,0,113,2.9,6.3,0.467,0.4,3.8,0.111,2.5,2.5,1.0,0.5,0.8,1.3,0.667,1.3,5.9,7.1,7.9,1.7,1.3,3.8,4.6,7.1,102,114,
16,Gary Payton II,30,7,0,112,7.2,11.8,0.607,1.7,3.8,0.444,5.5,8.0,0.684,0.679,0.8,1.3,0.667,5.9,6.7,12.7,3.4,2.5,1.7,1.7,5.9,16.9,138,111,
17,Ryan Rollins,20,12,0,62,5.3,15.2,0.35,2.3,6.9,0.333,3.0,8.4,0.364,0.425,4.6,4.6,1.0,2.3,6.9,9.1,4.6,0.8,0.8,12.2,7.6,17.5,70,116,
18,Lester Quiñones,22,4,0,18,5.2,13.1,0.4,5.2,10.5,0.5,0.0,2.6,0.0,0.6,10.5,15.7,0.667,2.6,5.2,7.9,5.2,2.6,0.0,13.1,0.0,26.2,87,114,
