Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Stephen Curry,34,PG,13,13,493,10.6,22.7,0.466,4.2,11.5,0.363,6.4,11.2,0.571,0.558,3.6,4.2,0.845,0.7,4.2,4.9,5.8,0.9,0.4,3.1,2.5,28.9,
2,Klay Thompson,32,SF,13,13,468,6.5,16.8,0.388,3.8,10.5,0.368,2.7,6.4,0.422,0.502,1.6,1.8,0.875,0.1,4.1,4.2,2.2,0.5,0.3,2.0,2.2,18.5,
3,Andrew Wiggins,27,SF,13,12,442,6.8,14.7,0.459,1.5,5.2,0.297,5.2,9.5,0.547,0.511,2.6,3.8,0.681,2.0,4.0,5.9,2.0,0.9,1.2,1.4,3.7,17.7,
4,Draymond Green,32,PF,12,9,367,4.1,8.9,0.462,0.5,2.0,0.25,3.6,7.0,0.521,0.489,2.4,3.2,0.727,1.9,6.3,8.1,8.0,1.8,1.2,2.6,4.7,11.1,
5,Kevon Looney,26,C,13,8,325,4.1,7.1,0.578,0.0,0.0,,4.1,7.1,0.578,0.578,1.1,2.0,0.556,6.8,12.1,18.8,4.8,0.9,0.6,1.4,4.0,9.3,
6,Jordan Poole,23,PG,13,4,284,5.8,17.1,0.341,2.0,8.0,0.254,3.8,9.1,0.417,0.4,3.3,4.3,0.765,0.5,3.0,3.5,5.8,1.3,0.4,1.9,4.1,17.0,
7,Donte DiVincenzo,26,SG,13,1,235,3.7,9.8,0.375,2.3,6.7,0.341,1.4,3.1,0.45,0.492,1.2,1.8,0.667,1.7,4.3,6.0,5.5,1.7,0.5,2.6,3.1,10.9,
8,Gary Payton II,30,SG,12,3,192,6.8,10.1,0.667,0.7,2.8,0.267,6.0,7.3,0.821,0.704,1.1,1.7,0.667,4.1,4.1,8.2,1.7,1.5,1.1,2.1,3.6,15.4,
9,Moses Moody,20,SG,12,0,161,5.1,9.6,0.535,2.9,4.9,0.591,2.2,4.7,0.476,0.686,2.5,2.7,0.917,1.6,5.4,6.9,1.8,1.1,0.9,0.4,4.0,15.7,
10,Jonathan Kuminga,20,PF,10,0,61,7.7,14.2,0.542,1.8,4.1,0.429,5.9,10.0,0.588,0.604,3.0,5.3,0.556,2.4,3.0,5.3,3.0,1.2,0.0,2.4,3.0,20.1,
11,JaMychal Green,32,PF,7,2,49,6.6,16.9,0.391,3.7,13.2,0.278,2.9,3.7,0.8,0.5,0.0,0.0,,0.0,3.7,3.7,2.2,0.0,0.7,1.5,7.3,16.9,
12,Anthony Lamb,25,SF,6,0,31,2.3,5.8,0.4,1.2,4.6,0.25,1.2,1.2,1.0,0.5,0.0,0.0,,1.2,5.8,7.0,0.0,1.2,1.2,2.3,3.5,5.8,
13,Patrick Baldwin Jr.,20,SF,3,0,11,0.0,9.8,0.0,0.0,9.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,9.8,9.8,3.3,0.0,0.0,0.0,0.0,0.0,
