Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19830,3538,7393,0.479,1363,3540,0.385,2175,3853,0.564,1314,1655,0.794,864,2793,3657,2446,588,323,1336,1757,9753
Team/G,,241.8,43.1,90.2,0.479,16.6,43.2,0.385,26.5,47.0,0.564,16.0,20.2,0.794,10.5,34.1,44.6,29.8,7.2,3.9,16.3,21.4,118.9
Lg Rank,,12,5,8,12.0,1,1,2.0,28,28,6.0,29,30,9.0,14,7,8,1,14,25,30,28,2
Year/Year,,0.5%,6.5%,4.3%,0.01,15.9%,9.6%,0.021,1.3%,-0.1%,0.008,2.7%,-0.6%,0.025,8.0%,-4.7%,-2.0%,10.0%,-18.2%,-13.2%,9.4%,2.0%,7.2%
Opponent,82.0,19830,3478,7423,0.469,1060,2915,0.364,2418,4508,0.536,1589,2067,0.769,880,2673,3553,2110,646,326,1172,1510,9605
Opponent/G,,241.8,42.4,90.5,0.469,12.9,35.5,0.364,29.5,55.0,0.536,19.4,25.2,0.769,10.7,32.6,43.3,25.7,7.9,4.0,14.3,18.4,117.1
Lg Rank,,12,18,26,9.0,24,21,18.0,14,18,9.0,24,25,4.0,20,11,15,17,25,6,13,30,21
Year/Year,,0.5%,11.8%,4.6%,0.03,6.0%,-1.1%,0.024,14.5%,8.6%,0.028,11.4%,9.9%,0.01,11.1%,-1.2%,1.6%,12.5%,-0.5%,2.8%,-1.4%,2.4%,11.1%
