Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Bradley Beal,27.0,SG,5,5,195,17.5,0.54,0.26,0.293,3.2,14.5,8.7,19.3,1.0,1.2,12.6,34.1,-0.1,0.0,0.0,-0.01,3.9,-2.3,1.6,0.2,
2.0,Russell Westbrook,32.0,PG,5,5,186,15.7,0.462,0.238,0.512,7.9,23.1,15.2,45.6,0.5,0.4,16.9,27.9,-0.1,0.0,0.0,-0.006,2.9,-1.2,1.7,0.2,
3.0,Rui Hachimura,22.0,PF,5,5,173,13.7,0.708,0.319,0.255,3.0,20.3,11.3,4.3,0.5,0.5,8.7,13.8,0.3,0.0,0.3,0.095,1.0,-0.2,0.8,0.1,
4.0,Daniel Gafford,22.0,C,5,2,117,25.1,0.807,0.0,0.923,12.5,14.5,13.5,3.9,2.0,6.9,7.6,14.1,0.5,0.1,0.6,0.244,4.2,1.9,6.1,0.2,
5.0,Raul Neto,28.0,PG,5,3,112,5.5,0.442,0.441,0.147,2.8,8.1,5.3,6.0,0.8,0.0,2.7,13.9,0.0,0.0,-0.1,-0.023,-3.7,-2.1,-5.8,-0.1,
6.0,Ish Smith,32.0,PG,5,0,111,7.9,0.395,0.163,0.0,0.9,15.3,7.8,18.0,3.0,1.5,10.4,18.1,-0.2,0.1,-0.1,-0.059,-3.6,0.9,-2.6,0.0,
7.0,Dāvis Bertāns,28.0,PF,4,2,106,8.5,0.615,0.852,0.259,0.0,11.7,5.6,1.3,0.4,1.5,3.2,12.3,0.1,0.0,0.1,0.057,-1.6,-1.1,-2.7,0.0,
8.0,Robin Lopez,32.0,C,5,0,73,17.2,0.691,0.0,0.16,5.7,7.8,6.7,0.0,0.0,4.4,3.6,15.9,0.2,0.0,0.2,0.106,1.4,-1.2,0.2,0.0,
9.0,Alex Len,27.0,C,5,3,42,15.3,0.585,0.0,0.5,10.0,18.9,14.3,7.3,1.1,0.0,5.5,18.0,0.1,0.0,0.1,0.102,-0.6,-1.2,-1.8,0.0,
10.0,Anthony Gill,28.0,PF,4,0,33,-8.8,0.0,0.333,0.0,3.2,10.3,6.6,0.0,0.0,0.0,50.0,7.6,-0.1,0.0,-0.1,-0.209,-13.1,-4.0,-17.1,-0.1,
11.0,Chandler Hutchison,24.0,SF,2,0,18,6.3,0.51,0.0,0.4,0.0,18.9,9.1,7.6,0.0,0.0,14.5,16.0,0.0,0.0,0.0,-0.04,-3.7,-0.2,-3.9,0.0,
12.0,Garrison Mathews,24.0,SG,3,0,17,-2.6,0.323,1.0,1.25,0.0,13.3,6.4,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,-0.11,-11.1,-2.7,-13.7,-0.1,
13.0,Isaac Bonga,21.0,SF,4,0,10,-15.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,20.9,-0.1,0.0,-0.1,-0.497,-13.8,-6.2,-20.0,0.0,
14.0,Cassius Winston,22.0,PG,1,0,5,-7.3,0.333,0.333,0.0,21.0,22.6,21.8,31.0,0.0,0.0,40.0,41.8,-0.1,0.0,-0.1,-0.568,-11.8,-6.3,-18.1,0.0,
,Team Totals,,,5,5,1198,,0.543,0.273,0.327,,,,,,,,,0.4,0.3,0.7,0.028,0.2,-1.0,-0.8,0.4,
