Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Russell Westbrook,32,65,65,2369,10.6,24.1,0.439,1.7,5.3,0.315,8.9,18.8,0.475,0.474,5.3,8.0,0.656,2.1,12.5,14.6,14.9,1.7,0.4,6.1,3.7,28.1,105,110,MVP-11
2,Bradley Beal,27,60,60,2147,14.4,29.7,0.485,2.8,8.0,0.349,11.6,21.7,0.535,0.532,8.8,9.9,0.889,1.5,4.5,6.1,5.7,1.5,0.5,4.0,3.0,40.3,114,115,"AS,NBA3"
3,Rui Hachimura,22,57,57,1797,8.0,16.6,0.478,1.2,3.5,0.328,6.8,13.1,0.519,0.513,3.2,4.1,0.77,1.3,6.7,8.0,2.1,1.1,0.2,1.7,3.1,20.2,107,115,
4,Dāvis Bertāns,28,57,7,1464,6.1,15.1,0.404,5.3,13.5,0.395,0.8,1.6,0.48,0.581,3.1,3.6,0.87,0.6,4.7,5.3,1.5,1.0,0.4,1.0,4.3,20.6,120,116,
5,Raul Neto,28,64,22,1403,6.9,14.7,0.468,2.1,5.4,0.39,4.8,9.3,0.512,0.539,2.5,2.8,0.882,0.9,4.2,5.1,4.8,2.4,0.2,1.7,3.6,18.3,115,113,
6,Robin Lopez,32,71,9,1354,9.2,14.5,0.633,0.2,0.6,0.278,9.0,13.9,0.649,0.639,3.4,4.7,0.723,4.8,4.5,9.3,1.9,0.5,1.5,2.6,3.7,21.9,124,116,
7,Deni Avdija,20,54,32,1257,4.8,11.4,0.417,1.9,6.2,0.315,2.8,5.3,0.535,0.502,1.1,1.7,0.644,0.8,8.8,9.6,2.3,1.2,0.6,1.2,5.1,12.5,103,113,
8,Garrison Mathews,24,64,24,1038,4.3,10.5,0.409,3.4,8.8,0.384,0.9,1.7,0.538,0.57,3.7,4.2,0.884,0.7,3.2,3.9,1.2,1.3,0.3,0.4,4.7,15.7,130,116,
9,Ish Smith,32,44,1,924,6.4,14.8,0.434,0.9,2.4,0.367,5.5,12.4,0.448,0.465,0.9,1.6,0.576,1.1,6.4,7.5,8.6,1.6,0.6,2.0,3.1,14.7,106,113,
10,Alex Len,27,57,40,903,8.5,13.7,0.619,0.3,1.0,0.263,8.2,12.7,0.647,0.629,3.6,5.6,0.636,4.0,8.7,12.7,2.3,1.0,3.0,2.4,6.0,20.8,122,110,
11,Isaac Bonga,21,40,8,432,3.2,8.6,0.37,1.4,5.0,0.277,1.8,3.6,0.5,0.451,0.5,0.9,0.625,1.9,5.1,7.0,2.5,1.2,1.0,2.3,6.7,8.3,90,114,
12,Daniel Gafford,22,23,0,408,10.6,15.6,0.681,0.0,0.0,,10.6,15.6,0.681,0.681,5.1,7.6,0.672,5.7,8.8,14.5,1.4,1.7,4.6,2.1,5.0,26.3,133,106,
13,Moritz Wagner,23,25,13,375,7.6,15.0,0.508,1.6,5.2,0.31,6.0,9.8,0.613,0.561,5.0,6.4,0.788,1.6,7.4,9.0,3.9,2.7,1.0,2.6,7.6,21.9,117,109,
14,Jerome Robinson,23,17,6,305,4.2,14.4,0.295,1.7,6.3,0.262,2.6,8.0,0.321,0.353,2.4,3.0,0.8,0.6,5.1,5.7,3.8,1.8,0.9,2.9,4.7,12.5,81,113,
15,Troy Brown Jr.,21,21,0,287,5.3,14.3,0.371,2.2,7.4,0.304,3.1,6.9,0.442,0.449,1.6,2.4,0.667,1.8,8.0,9.8,3.1,0.5,0.6,2.6,4.7,14.5,93,115,
16,Chandler Hutchison,24,18,1,282,5.6,13.9,0.4,1.1,3.1,0.368,4.4,10.8,0.409,0.441,3.1,3.8,0.826,0.8,8.7,9.5,2.1,1.8,0.8,2.5,3.9,15.4,94,111,
17,Thomas Bryant,23,10,10,271,10.0,15.5,0.648,1.5,3.6,0.429,8.5,11.9,0.714,0.698,2.7,4.1,0.667,3.1,7.3,10.4,2.6,0.7,1.4,1.9,5.3,24.3,132,114,
18,Anthony Gill,28,26,4,218,6.3,12.7,0.5,1.5,5.1,0.292,4.9,7.6,0.639,0.558,2.7,3.4,0.813,3.4,7.4,10.8,2.3,2.1,0.8,1.7,5.7,16.9,120,111,
19,Cassius Winston,22,22,0,98,6.6,15.5,0.424,3.8,8.0,0.471,2.8,7.5,0.375,0.545,2.4,2.8,0.833,0.0,4.2,4.2,5.6,0.9,0.5,2.4,3.8,19.3,111,116,
20,Jordan Bell,26,5,1,67,4.8,13.8,0.35,0.0,1.4,0.0,4.8,12.4,0.389,0.35,0.0,0.0,,4.1,8.9,13.1,3.4,2.1,2.1,2.1,3.4,9.6,86,109,
21,Anžejs Pasečņiks,25,1,0,6,0.0,7.7,0.0,0.0,7.7,0.0,0.0,0.0,,0.0,0.0,0.0,,7.7,0.0,7.7,7.7,0.0,0.0,38.4,15.4,0.0,21,120,
