Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Deni Avdija,20.0,SF,54,32,1257,0.417,0.535,0.315,0.502,0.644,0.515,0.144,0.538,89,101.0,86.0,93,83.0,90,58,137,-22.7,-37.4,
2.0,Bradley Beal,27.0,SG,60,60,2147,0.485,0.535,0.349,0.532,0.889,0.593,0.332,0.27,104,101.0,95.0,99,114.0,104,135,69,-16.8,66.6,"AS,NBA3"
3.0,Jordan Bell,26.0,C,5,1,67,0.35,0.389,0.0,0.35,,0.35,0.0,0.1,75,73.0,0.0,65,,61,0,26,-7.5,-8.9,
4.0,Dāvis Bertāns,28.0,PF,57,7,1464,0.404,0.48,0.395,0.581,0.87,0.62,0.241,0.895,87,91.0,108.0,108,112.0,108,97,229,40.7,50.5,
5.0,Isaac Bonga,21.0,SF,40,8,432,0.37,0.5,0.277,0.451,0.625,0.461,0.099,0.58,79,94.0,75.0,84,80.0,81,40,148,-14.1,-18.7,
6.0,Troy Brown Jr.,21.0,SF,21,0,287,0.371,0.442,0.304,0.449,0.667,0.471,0.169,0.517,80,83.0,83.0,84,86.0,82,68,132,-15.7,-19.3,
7.0,Thomas Bryant,23.0,C,10,10,271,0.648,0.714,0.429,0.698,0.667,0.704,0.264,0.231,139,135.0,117.0,130,86.0,123,107,59,29.1,26.9,
8.0,Daniel Gafford,22.0,C,23,0,408,0.681,0.681,,0.681,0.672,0.696,0.486,0.0,146,128.0,,127,86.0,122,197,0,39.5,41.5,
9.0,Anthony Gill,28.0,PF,26,4,218,0.5,0.639,0.292,0.558,0.813,0.597,0.267,0.4,107,120.0,80.0,104,104.0,104,108,102,2.4,3.3,
10.0,Rui Hachimura,22.0,PF,57,57,1797,0.478,0.519,0.328,0.513,0.77,0.549,0.248,0.211,103,98.0,90.0,95,99.0,96,101,54,-32.1,-33.0,
11.0,Chandler Hutchison,24.0,SF,18,1,282,0.4,0.409,0.368,0.441,0.826,0.494,0.271,0.224,86,77.0,101.0,82,106.0,86,110,57,-16.4,-14.8,
12.0,Alex Len,27.0,C,57,40,903,0.619,0.647,0.263,0.629,0.636,0.643,0.41,0.071,133,122.0,72.0,117,82.0,112,166,18,48.7,45.2,
13.0,Robin Lopez,32.0,C,71,9,1354,0.633,0.649,0.278,0.639,0.723,0.661,0.322,0.042,136,122.0,76.0,119,93.0,116,131,11,85.8,87.1,
14.0,Garrison Mathews,24.0,SG,64,24,1038,0.409,0.538,0.384,0.57,0.884,0.635,0.401,0.835,88,102.0,105.0,106,114.0,111,162,213,15.0,35.2,
15.0,Raul Neto,28.0,PG,64,22,1403,0.468,0.512,0.39,0.539,0.882,0.575,0.19,0.367,100,97.0,106.0,100,113.0,101,77,94,1.1,3.1,
16.0,Anžejs Pasečņiks,25.0,C,1,0,6,0.0,,0.0,0.0,,0.0,0.0,1.0,0,,0.0,0,,0,0,255,-1.1,-1.1,
17.0,Jerome Robinson,23.0,SG,17,6,305,0.295,0.321,0.262,0.353,0.8,0.4,0.211,0.442,63,60.0,71.0,66,103.0,70,85,113,-35.2,-35.7,
18.0,Ish Smith,32.0,PG,44,1,924,0.434,0.448,0.367,0.465,0.576,0.473,0.111,0.165,93,84.0,100.0,86,74.0,83,45,42,-43.5,-61.2,
19.0,Moritz Wagner,23.0,C,25,13,375,0.508,0.613,0.31,0.561,0.788,0.614,0.426,0.344,109,116.0,84.0,104,101.0,107,173,88,5.7,12.3,
20.0,Russell Westbrook,32.0,PG,65,65,2369,0.439,0.475,0.315,0.474,0.656,0.509,0.334,0.221,94,90.0,86.0,88,84.0,89,135,56,-157.9,-178.5,MVP-11
21.0,Cassius Winston,22.0,PG,22,0,98,0.424,0.375,0.471,0.545,0.833,0.575,0.182,0.515,91,71.0,128.0,101,107.0,101,74,131,0.5,0.2,
,Team Totals,,,72,72,17405,0.475,0.533,0.351,0.531,0.769,0.569,0.288,0.319,102,100.0,96.0,99,99.0,100,117,81,-94.5,-36.7,
