Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Desmond Bane,24,6,6,231,10.3,24.4,0.422,3.4,10.5,0.32,6.9,13.9,0.5,0.491,5.7,6.1,0.931,1.5,6.1,7.6,4.0,0.6,0.0,3.6,4.0,29.6,106,114,
2,Jaren Jackson Jr.,23,6,6,220,7.7,18.3,0.422,1.5,5.5,0.28,6.2,12.8,0.483,0.464,6.8,7.9,0.861,4.4,6.0,10.4,2.0,1.3,2.6,4.0,5.3,23.8,105,110,
3,Ja Morant,23,5,5,187,11.7,27.5,0.425,3.4,8.0,0.419,8.3,19.5,0.427,0.486,5.2,6.7,0.769,2.1,6.7,8.8,9.1,2.3,0.3,4.4,3.1,31.9,106,110,
4,Xavier Tillman Sr.,24,6,6,183,6.4,11.9,0.533,0.3,1.1,0.25,6.1,10.9,0.561,0.544,0.8,1.3,0.6,4.5,8.2,12.7,5.0,1.1,1.1,1.1,4.5,13.8,125,111,
5,Dillon Brooks,27,6,6,167,7.0,22.4,0.312,2.9,12.2,0.238,4.1,10.2,0.4,0.377,1.5,2.0,0.714,0.9,4.4,5.2,3.2,0.3,0.0,2.0,5.8,18.3,84,116,
6,Tyus Jones,26,6,1,120,4.4,14.6,0.306,1.2,7.7,0.158,3.2,6.9,0.471,0.347,0.8,1.2,0.667,1.2,6.1,7.3,8.9,3.2,0.0,3.2,2.0,10.9,85,109,
7,Luke Kennard,26,5,0,107,5.4,10.4,0.522,3.6,7.3,0.5,1.8,3.2,0.571,0.696,1.8,1.8,1.0,2.3,6.8,9.1,3.2,1.8,0.0,0.5,3.6,16.3,151,111,
8,Santi Aldama,22,6,0,101,7.2,15.8,0.455,3.4,7.2,0.467,3.8,8.6,0.444,0.561,1.0,1.0,1.0,3.4,9.1,12.5,3.4,1.4,0.0,1.0,2.4,18.7,123,111,
9,David Roddy,21,6,0,76,5.1,18.5,0.276,3.8,12.8,0.3,1.3,5.7,0.222,0.379,0.6,0.6,1.0,2.6,8.3,10.8,2.6,0.0,1.3,0.6,3.8,14.7,93,113,
10,John Konchar,26,5,0,49,2.0,8.9,0.222,0.0,4.0,0.0,2.0,4.9,0.4,0.222,0.0,0.0,,4.0,5.9,9.9,4.0,2.0,2.0,1.0,5.9,4.0,81,109,
11,Kenneth Lofton Jr.,20,4,0,12,12.1,32.3,0.375,0.0,8.1,0.0,12.1,24.3,0.5,0.375,4.0,8.1,0.5,4.0,8.1,12.1,4.0,0.0,0.0,0.0,0.0,28.3,94,115,
12,Ziaire Williams,21,4,0,12,8.1,28.3,0.286,4.0,12.1,0.333,4.0,16.2,0.25,0.357,0.0,0.0,,0.0,8.1,8.1,8.1,0.0,0.0,8.1,4.0,20.2,67,114,
