Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Desmond Bane,24.0,6,6,231,49,116,0.422,16,50,0.32,33,66,0.5,0.491,27,29,0.931,7,29,36,19,3,0,17,19,141,0,
2.0,Jaren Jackson Jr.,23.0,6,6,220,35,83,0.422,7,25,0.28,28,58,0.483,0.464,31,36,0.861,20,27,47,9,6,12,18,24,108,0,
3.0,Ja Morant,23.0,5,5,187,45,106,0.425,13,31,0.419,32,75,0.427,0.486,20,26,0.769,8,26,34,35,9,1,17,12,123,0,
4.0,Xavier Tillman Sr.,24.0,6,6,183,24,45,0.533,1,4,0.25,23,41,0.561,0.544,3,5,0.6,17,31,48,19,4,4,4,17,52,0,
5.0,Dillon Brooks,27.0,6,6,167,24,77,0.312,10,42,0.238,14,35,0.4,0.377,5,7,0.714,3,15,18,11,1,0,7,20,63,0,
6.0,Tyus Jones,26.0,6,1,120,11,36,0.306,3,19,0.158,8,17,0.471,0.347,2,3,0.667,3,15,18,22,8,0,8,5,27,0,
7.0,Luke Kennard,26.0,5,0,107,12,23,0.522,8,16,0.5,4,7,0.571,0.696,4,4,1.0,5,15,20,7,4,0,1,8,36,0,
8.0,Santi Aldama,22.0,6,0,101,15,33,0.455,7,15,0.467,8,18,0.444,0.561,2,2,1.0,7,19,26,7,3,0,2,5,39,0,
9.0,David Roddy,21.0,6,0,76,8,29,0.276,6,20,0.3,2,9,0.222,0.379,1,1,1.0,4,13,17,4,0,2,1,6,23,0,
10.0,John Konchar,26.0,5,0,49,2,9,0.222,0,4,0.0,2,5,0.4,0.222,0,0,,4,6,10,4,2,2,1,6,4,0,
11.0,Kenneth Lofton Jr.,20.0,4,0,12,3,8,0.375,0,2,0.0,3,6,0.5,0.375,1,2,0.5,1,2,3,1,0,0,0,0,7,0,
12.0,Ziaire Williams,21.0,4,0,12,2,7,0.286,1,3,0.333,1,4,0.25,0.357,0,0,,0,2,2,2,0,0,2,1,5,0,
,Team Totals,,6,6,1465,230,572,0.402,72,231,0.312,158,341,0.463,0.465,96,115,0.835,79,200,279,140,40,21,78,123,628,0,
