Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Desmond Bane,24.0,SG,6,6,231,0.422,15.0,0.569,0.198,0.224,0.069,0.078,0.431,0.5,0.696,0.231,0.625,0.667,0.32,0.576,0.813,0.0,0,0.24,0.25,0,0,
2.0,Jaren Jackson Jr.,23.0,C,6,6,220,0.422,11.7,0.699,0.217,0.47,0.0,0.012,0.301,0.483,0.611,0.436,,0.0,0.28,0.393,1.0,0.036,2,0.24,0.333,1,0,
3.0,Ja Morant,23.0,PG,5,5,187,0.425,12.1,0.708,0.226,0.311,0.123,0.047,0.292,0.427,0.833,0.273,0.231,0.0,0.419,0.25,0.462,0.075,8,0.226,0.0,0,0,
4.0,Xavier Tillman Sr.,24.0,C,6,6,183,0.533,5.3,0.911,0.511,0.333,0.044,0.022,0.089,0.561,0.652,0.533,0.0,0.0,0.25,0.87,1.0,0.089,4,0.5,0.0,0,0,
5.0,Dillon Brooks,27.0,SF,6,6,167,0.312,17.0,0.455,0.143,0.208,0.065,0.039,0.545,0.4,0.455,0.375,0.4,0.333,0.238,0.571,1.0,0.026,2,0.119,0.2,0,0,
6.0,Tyus Jones,26.0,PG,6,1,120,0.306,16.3,0.472,0.167,0.194,0.111,0.0,0.528,0.471,0.5,0.571,0.25,,0.158,0.125,1.0,0.0,0,0.316,0.167,0,0,
7.0,Luke Kennard,26.0,SG,5,0,107,0.522,20.0,0.304,0.087,0.043,0.13,0.043,0.696,0.571,0.5,1.0,0.667,0.0,0.5,0.5,0.75,0.0,0,0.438,0.571,0,0,
8.0,Santi Aldama,22.0,PF,6,0,101,0.455,14.0,0.545,0.212,0.303,0.03,0.0,0.455,0.444,0.714,0.3,0.0,,0.467,0.5,1.0,0.061,2,0.333,0.8,1,0,
9.0,David Roddy,21.0,PF,6,0,76,0.276,18.4,0.31,0.103,0.172,0.034,0.0,0.69,0.222,0.333,0.2,0.0,,0.3,1.0,1.0,0.034,0,0.4,0.375,0,0,
10.0,John Konchar,26.0,SF,5,0,49,0.222,11.4,0.556,0.444,0.111,0.0,0.0,0.444,0.4,0.25,1.0,,,0.0,0.5,,0.0,0,0.5,0.0,0,0,
11.0,Kenneth Lofton Jr.,20.0,PF,4,0,12,0.375,13.4,0.75,0.125,0.375,0.0,0.25,0.25,0.5,1.0,0.667,,0.0,0.0,1.0,,0.0,0,0.0,,0,0,
12.0,Ziaire Williams,21.0,SF,4,0,12,0.286,16.7,0.571,0.286,0.0,0.143,0.143,0.429,0.25,0.5,,0.0,0.0,0.333,1.0,1.0,0.143,1,0.0,,0,0,
,Team Totals,,,6,6,1465,0.402,14.3,0.596,0.217,0.273,0.066,0.04,0.404,0.463,0.645,0.372,0.342,0.304,0.312,0.506,0.833,0.037,19,0.26,0.3,2,0,
