Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Dillon Brooks,27.0,SF,73,73,2214,0.396,15.8,0.557,0.157,0.19,0.138,0.072,0.443,0.451,0.635,0.362,0.453,0.282,0.326,0.438,0.797,0.012,12,0.164,0.361,2,0,DEF2
2.0,Ja Morant,23.0,PG,61,59,1948,0.466,11.1,0.753,0.289,0.295,0.144,0.025,0.247,0.519,0.652,0.419,0.463,0.467,0.307,0.181,0.533,0.058,55,0.1,0.433,3,0,"MVP-12,AS"
3.0,Tyus Jones,26.0,PG,80,22,1940,0.438,16.6,0.541,0.085,0.182,0.235,0.039,0.459,0.495,0.6,0.488,0.473,0.429,0.371,0.284,0.793,0.0,0,0.202,0.53,0,0,6MOY-6
4.0,Desmond Bane,24.0,SG,58,58,1841,0.479,14.8,0.567,0.229,0.21,0.071,0.056,0.433,0.534,0.642,0.447,0.478,0.491,0.408,0.521,0.729,0.007,6,0.15,0.508,2,0,
5.0,Jaren Jackson Jr.,23.0,C,63,63,1787,0.506,11.4,0.657,0.304,0.319,0.028,0.006,0.343,0.585,0.704,0.496,0.348,0.4,0.355,0.595,0.96,0.112,83,0.209,0.322,3,0,"DPOY-1,AS,DEF1"
6.0,Santi Aldama,22.0,PF,77,20,1682,0.47,14.6,0.493,0.28,0.166,0.03,0.017,0.507,0.591,0.707,0.471,0.25,0.444,0.353,0.68,0.968,0.118,54,0.391,0.365,1,0,
7.0,John Konchar,26.0,SF,72,23,1494,0.431,15.3,0.447,0.294,0.109,0.028,0.016,0.553,0.545,0.702,0.229,0.333,0.2,0.339,0.769,0.95,0.028,7,0.525,0.355,1,0,
8.0,David Roddy,21.0,PF,70,4,1258,0.429,14.5,0.495,0.271,0.183,0.026,0.014,0.505,0.553,0.711,0.351,0.545,0.167,0.307,0.609,0.969,0.057,22,0.415,0.341,1,0,
9.0,Xavier Tillman Sr.,24.0,C,61,29,1180,0.614,5.5,0.951,0.516,0.31,0.111,0.013,0.049,0.632,0.753,0.516,0.441,0.25,0.267,0.712,1.0,0.095,24,0.533,0.125,0,0,
10.0,Steven Adams,29.0,C,42,42,1133,0.597,2.6,0.996,0.696,0.281,0.019,0.0,0.004,0.599,0.645,0.5,0.4,,0.0,0.503,,0.163,41,1.0,0.0,0,0,
11.0,Brandon Clarke,26.0,PF,56,8,1090,0.656,5.1,0.983,0.496,0.318,0.146,0.023,0.017,0.665,0.792,0.568,0.451,0.625,0.167,0.768,1.0,0.158,52,1.0,0.167,0,0,
12.0,Luke Kennard,26.0,SG,24,3,590,0.526,22.1,0.199,0.053,0.035,0.064,0.047,0.801,0.471,0.556,0.5,0.364,0.5,0.54,0.438,0.946,0.0,0,0.197,0.444,0,0,
13.0,Ziaire Williams,21.0,SF,37,4,561,0.429,15.6,0.505,0.25,0.107,0.102,0.046,0.495,0.596,0.776,0.381,0.5,0.333,0.258,0.78,0.88,0.128,21,0.433,0.286,1,1,
14.0,Jake LaRavia,21.0,PF,35,0,414,0.389,20.1,0.253,0.158,0.084,0.011,0.0,0.747,0.542,0.533,0.5,1.0,,0.338,0.846,1.0,0.042,3,0.155,0.455,1,0,
15.0,Kennedy Chandler,20.0,PG,36,0,281,0.422,8.7,0.819,0.361,0.361,0.072,0.024,0.181,0.485,0.633,0.367,0.333,0.5,0.133,0.424,1.0,0.048,2,0.133,0.0,0,0,
16.0,Kenneth Lofton Jr.,20.0,PF,24,1,176,0.527,9.6,0.817,0.473,0.108,0.151,0.086,0.183,0.566,0.795,0.4,0.214,0.125,0.353,0.535,1.0,0.054,5,0.176,0.333,0,0,
17.0,Vince Williams Jr.,22.0,SG,15,1,105,0.3,17.8,0.3,0.25,0.05,0.0,0.0,0.7,0.667,0.7,0.5,,,0.143,0.75,1.0,0.0,0,0.393,0.091,0,0,
18.0,Danny Green,35.0,SG,3,0,43,0.273,20.6,0.273,0.0,0.091,0.182,0.0,0.727,0.0,,0.0,0.0,,0.375,,1.0,0.0,0,0.5,0.25,0,0,
19.0,Jacob Gilyard,24.0,PG,1,0,41,0.333,24.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.333,,1.0,0.0,0,0.333,0.0,0,0,
,Team Totals,,,82,82,19778,0.475,14.0,0.628,0.273,0.224,0.099,0.033,0.372,0.548,0.688,0.446,0.447,0.386,0.351,0.504,0.837,0.058,387,0.245,0.376,15,1,
