Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3585,7551,0.475,985,2807,0.351,2600,4744,0.548,1432,1954,0.733,988,2835,3823,2135,680,473,1116,1643,9587
Team/G,,241.2,43.7,92.1,0.475,12.0,34.2,0.351,31.7,57.9,0.548,17.5,23.8,0.733,12.0,34.6,46.6,26.0,8.3,5.8,13.6,20.0,116.9
Lg Rank,,22,2,4,16.0,16,11,23.0,6,6,16.0,25,13,30.0,4,4,2,9,3,3,12,14,9
Year/Year,,0.0%,0.4%,-2.4%,0.013,4.2%,4.8%,-0.002,-1.0%,-6.2%,0.029,2.8%,3.0%,-0.001,-14.8%,-1.3%,-5.2%,0.2%,-15.0%,-11.3%,3.1%,1.4%,1.1%
Opponent,82.0,19780,3340,7365,0.453,1065,2998,0.355,2275,4367,0.521,1519,1931,0.787,902,2738,3640,2167,559,427,1240,1644,9264
Opponent/G,,241.2,40.7,89.8,0.453,13.0,36.6,0.355,27.7,53.3,0.521,18.5,23.5,0.787,11.0,33.4,44.4,26.4,6.8,5.2,15.1,20.0,113.0
Lg Rank,,22,7,22,1.0,26,27,9.0,3,11,3.0,16,14,22.0,24,19,21,27,7,24,6,16,11
Year/Year,,0.0%,1.1%,1.3%,-0.001,7.9%,6.0%,0.006,-1.9%,-1.7%,-0.001,7.2%,5.1%,0.015,9.9%,1.2%,3.2%,5.9%,-4.9%,-13.9%,0.4%,1.2%,2.8%
