Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Desmond Bane,24.0,SG,6,6,231,0,64,34,1,0,-5.8,6.2,6,8,9,1,11,1,49,1,13,
2.0,Jaren Jackson Jr.,23.0,C,6,6,220,0,0,0,0,100,-8.8,-7.1,7,5,8,4,14,1,24,2,14,
3.0,Ja Morant,23.0,PG,5,5,187,100,0,0,0,0,-4.6,7.3,4,6,2,3,13,4,84,4,7,
4.0,Xavier Tillman Sr.,24.0,C,6,6,183,0,0,0,68,32,0.1,18.9,3,0,10,1,3,0,48,1,8,
5.0,Dillon Brooks,27.0,SF,6,6,167,0,0,79,21,0,-11.6,-10.4,3,0,10,2,4,1,26,1,7,
6.0,Tyus Jones,26.0,PG,6,1,120,69,31,0,0,0,-8.7,-2.7,5,2,2,0,1,2,51,1,0,
7.0,Luke Kennard,26.0,SG,5,0,107,10,84,6,0,0,16.1,36.6,1,0,3,0,1,0,17,1,1,
8.0,Santi Aldama,22.0,PF,6,0,101,0,0,0,86,13,-16.5,-14.5,1,0,4,1,1,0,17,0,1,
9.0,David Roddy,21.0,PF,6,0,76,0,0,60,40,0,-22.7,-21.0,0,1,2,0,1,0,10,1,2,
10.0,John Konchar,26.0,SF,5,0,49,24,11,60,6,0,-16.4,-10.9,1,0,3,0,0,0,8,0,1,
11.0,Kenneth Lofton Jr.,20.0,PF,4,0,12,0,0,0,100,0,-37.5,-31.7,0,0,0,0,1,0,2,0,0,
12.0,Ziaire Williams,21.0,SF,4,0,12,0,100,0,0,0,-37.5,-31.7,0,2,1,0,0,1,4,0,1,
,Team Totals,,,6,6,1465,20,20,20,20,20,-7.1,1.5,31,24,54,12,50,10,340,12,55,
