team,player,image_url,file_path
New OrleansPelicans,Trey Alexander,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433268.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\trey_alexander.png
New OrleansPelicans,Jose Alvarado,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277869.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\jose_alvarado.png
New OrleansPelicans,Saddiq Bey,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397136.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\saddiq_bey.png
New OrleansPelicans,Hunter Dickinson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432180.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\hunter_dickinson.png
New OrleansPelicans,Jeremiah Fears,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5144091.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\jeremiah_fears.png
New OrleansPelicans,Jordan Hawkins,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683750.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\jordan_hawkins.png
New OrleansPelicans,Herbert Jones,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277813.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\herbert_jones.png
New OrleansPelicans,DeAndre Jordan,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3442.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\deandre_jordan.png
New OrleansPelicans,Kevon Looney,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3155535.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\kevon_looney.png
New OrleansPelicans,Karlo Matkovic,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4997538.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\karlo_matkovic.png
New OrleansPelicans,Bryce McGowens,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4576086.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\bryce_mcgowens.png
New OrleansPelicans,Yves Missi,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5061589.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\yves_missi.png
New OrleansPelicans,Trey Murphy III,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397688.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\trey_murphy_iii.png
New OrleansPelicans,Dejounte Murray,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3907497.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\dejounte_murray.png
New OrleansPelicans,Micah Peavy,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432185.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\micah_peavy.png
New OrleansPelicans,Jordan Poole,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277956.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\jordan_poole.png
New OrleansPelicans,Derik Queen,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4869780.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\derik_queen.png
New OrleansPelicans,Zion Williamson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395628.png&h=80&w=110&scale=crop,nba_rosters\new_orleanspelicans\zion_williamson.png
