unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
James Harden,31:56,6,15,.400,1,5,.200,7,7,1.000,0,4,4,1,2,0,3,1,20,12.4,-3,True,,LAC,GSW,GSW,LAC,False,True,b371954094bdbed8c57175adeb0c32c966db711d,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Kawhi Leonard,30:43,7,17,.412,1,4,.250,3,3,1.000,1,5,6,1,1,0,1,0,18,11.8,-29,True,,LAC,GSW,GSW,LAC,False,True,a967d959db72023e2d3e82c0cd76856ba612038a,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Ivica Zubac,24:08,7,12,.583,0,0,,0,0,,5,7,12,1,0,1,3,0,14,12.4,-14,True,,LAC,GSW,GSW,LAC,False,True,02f8c2fce2046d9c6cf10f9a8460e79dca73b7e3,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Derrick Jones Jr.,23:17,1,6,.167,1,6,.167,0,0,,0,2,2,1,0,0,0,1,3,0.1,-19,True,,LAC,GSW,GSW,LAC,False,True,462a0ce2a941c3ceaeb1b1532092e4916cc29b9d,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Bogdan Bogdanović,9:22,1,5,.200,0,3,.000,0,0,,0,1,1,0,0,0,0,1,2,-1.2,-3,True,,LAC,GSW,GSW,LAC,False,True,512b8a686606c49c549385bb662f26f6b2ba1638,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,LAC,GSW,GSW,LAC,False,True,503c9922e09406f61e932f0da44cf4c52394a3b2,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Kris Dunn,25:50,2,6,.333,1,2,.500,0,0,,3,1,4,0,0,0,2,2,5,1.2,-12,True,,LAC,GSW,GSW,LAC,False,True,d65a932b78049097e8d61eabec28270b342e28fc,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
John Collins,23:14,2,6,.333,0,2,.000,1,2,.500,2,5,7,0,1,1,2,0,5,3.8,-11,True,,LAC,GSW,GSW,LAC,False,True,67e70231709edb9419575566df6024cb76eaff0f,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Nicolas Batum,19:46,1,4,.250,1,4,.250,0,0,,2,4,6,1,0,0,0,0,3,3.9,+4,True,,LAC,GSW,GSW,LAC,False,True,adb0d1a95c3535c94ec355b40e2bdff5c1ad0694,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Brook Lopez,19:05,1,6,.167,0,4,.000,1,2,.500,0,2,2,1,0,0,0,0,3,0.1,-6,True,,LAC,GSW,GSW,LAC,False,True,b4fdc12333eacd38a76b8b461d1e3105f7cf245f,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Chris Paul,13:53,0,2,.000,0,1,.000,0,0,,0,1,1,2,3,0,1,0,0,2.3,-11,True,,LAC,GSW,GSW,LAC,False,True,da8b65bcf0c0a38031a297b7dd601866d34ed4a0,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Cam Christie,5:38,1,2,.500,1,2,.500,1,2,.500,0,0,0,0,0,0,0,0,4,2.6,+1,True,,LAC,GSW,GSW,LAC,False,True,35a7752e15c578602bb831964b7a10dd14290deb,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
Kobe Brown,5:38,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,1.0,+1,True,,LAC,GSW,GSW,LAC,False,True,c8e778f1b52ac0ba45b2717ec2a239df2c120263,202510280GSW,"Los Angeles Clippers at Golden State Warriors Box Score, October 28, 2025",2026-01-20T13:46:45.764680,box-LAC-game-basic
