Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Shai Gilgeous-Alexander,27.0,PG,25,25,33.2,10.8,19.4,0.56,2.2,5.0,0.437,8.6,14.3,0.603,0.617,8.6,9.7,0.884,0.4,4.2,4.6,6.4,1.4,0.7,1.9,2.0,32.4,
2.0,Chet Holmgren,23.0,PF,22,22,28.8,7.0,12.2,0.575,1.5,3.8,0.393,5.5,8.4,0.658,0.636,3.2,4.1,0.789,1.5,6.5,8.0,1.6,0.6,1.5,2.0,3.0,18.7,
3.0,Jalen Williams,24.0,SG,7,7,28.7,6.4,14.3,0.45,0.9,2.7,0.316,5.6,11.6,0.481,0.48,3.6,3.7,0.962,0.4,5.0,5.4,5.9,1.6,0.7,1.6,1.9,17.3,
4.0,Luguentz Dort,26.0,SF,17,17,28.2,2.8,7.4,0.376,1.6,5.2,0.315,1.1,2.1,0.528,0.488,0.8,0.8,0.929,1.1,2.7,3.8,1.2,0.9,0.4,0.6,3.1,7.9,
5.0,Cason Wallace,22.0,SG,25,24,27.7,3.2,7.3,0.445,1.5,4.1,0.373,1.7,3.2,0.538,0.549,0.4,0.5,0.769,0.7,2.4,3.1,2.4,2.3,0.2,1.0,2.2,8.4,
6.0,Isaiah Hartenstein,27.0,C,20,20,27.4,5.3,7.9,0.665,0.0,0.2,0.0,5.3,7.7,0.682,0.665,1.6,2.5,0.64,3.5,7.1,10.6,3.3,1.3,0.8,2.1,2.8,12.1,
7.0,Ajay Mitchell,23.0,SG,26,7,26.2,5.0,10.6,0.467,1.1,3.2,0.354,3.8,7.5,0.515,0.52,3.0,3.3,0.885,0.5,2.8,3.3,3.7,1.5,0.3,1.6,2.0,14.0,
8.0,Aaron Wiggins,27.0,SG,15,5,24.2,4.7,10.1,0.464,2.3,5.6,0.417,2.3,4.5,0.522,0.579,0.7,0.9,0.769,0.7,2.3,3.1,1.9,0.6,0.5,1.2,2.2,12.3,
9.0,Isaiah Joe,26.0,SG,17,0,23.4,3.9,8.6,0.456,2.9,6.9,0.419,1.1,1.8,0.6,0.622,2.1,2.3,0.923,0.5,2.3,2.8,1.5,0.6,0.2,0.9,1.8,12.9,
10.0,Alex Caruso,31.0,SG,17,0,18.8,2.1,5.1,0.414,1.1,3.1,0.358,1.0,2.0,0.5,0.523,0.5,0.6,0.8,0.6,2.1,2.6,2.5,1.8,0.3,1.0,1.3,5.8,
11.0,Jaylin Williams,23.0,PF,25,3,18.3,1.8,5.0,0.355,1.2,4.1,0.294,0.6,0.9,0.636,0.476,0.8,1.2,0.655,0.5,4.2,4.7,2.4,0.7,0.5,1.0,1.8,5.5,
12.0,Kenrich Williams,31.0,PF,7,0,16.0,2.3,4.6,0.5,1.0,2.1,0.467,1.3,2.4,0.529,0.609,0.4,0.9,0.5,0.4,2.4,2.9,2.0,0.0,0.0,0.9,1.3,6.0,
13.0,Ousmane Dieng,22.0,C,17,0,12.5,1.6,3.6,0.443,0.8,1.9,0.438,0.8,1.7,0.448,0.557,0.4,0.4,1.0,0.4,1.4,1.8,0.9,0.1,0.3,0.4,1.1,4.4,
14.0,Branden Carlson,26.0,C,17,0,10.0,2.1,3.6,0.565,0.7,1.8,0.4,1.4,1.9,0.719,0.661,0.2,0.4,0.429,0.5,1.7,2.2,0.6,0.1,0.6,0.2,0.9,5.0,
15.0,Brooks Barnhizer,23.0,SG,17,0,7.8,0.7,1.4,0.522,0.1,0.2,0.25,0.6,1.1,0.579,0.543,0.2,0.4,0.667,0.4,1.6,1.9,0.4,0.2,0.1,0.2,0.6,1.7,
16.0,Chris Youngblood,23.0,SG,19,0,5.6,0.5,1.6,0.333,0.4,1.3,0.32,0.1,0.3,0.4,0.467,0.4,0.4,1.0,0.2,0.8,1.0,0.3,0.1,0.0,0.1,0.9,1.8,
,Team Totals,,,26,26,243.8,44.2,88.8,0.497,14.0,37.2,0.376,30.2,51.6,0.585,0.576,20.7,24.8,0.834,9.0,35.8,44.8,26.5,10.3,5.3,12.8,21.0,123.1,
