Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Shai Gilgeous-Alexander,27,PG,25,25,831,11.7,21.0,0.56,2.4,5.5,0.437,9.4,15.5,0.603,0.617,9.3,10.5,0.884,0.5,4.5,5.0,7.0,1.5,0.8,2.1,2.2,35.1,
2,Cason Wallace,22,SG,25,24,693,4.2,9.5,0.445,2.0,5.3,0.373,2.2,4.2,0.538,0.549,0.5,0.7,0.769,0.9,3.1,4.0,3.1,3.0,0.3,1.4,2.9,10.9,
3,Ajay Mitchell,23,SG,26,7,682,6.8,14.6,0.467,1.5,4.3,0.354,5.3,10.2,0.515,0.52,4.1,4.6,0.885,0.7,3.9,4.6,5.0,2.0,0.4,2.2,2.7,19.2,
4,Chet Holmgren,23,PF,22,22,633,8.8,15.2,0.575,1.9,4.8,0.393,6.9,10.5,0.658,0.636,4.0,5.1,0.789,1.8,8.2,10.0,2.0,0.7,1.9,2.4,3.8,23.4,
5,Isaiah Hartenstein,27,C,20,20,548,6.9,10.4,0.665,0.0,0.3,0.0,6.9,10.1,0.682,0.665,2.1,3.3,0.64,4.6,9.3,13.9,4.3,1.6,1.1,2.8,3.7,15.9,
6,Luguentz Dort,26,SF,17,17,480,3.5,9.4,0.376,2.1,6.7,0.315,1.4,2.7,0.528,0.488,1.0,1.0,0.929,1.4,3.4,4.9,1.5,1.1,0.5,0.7,3.9,10.1,
7,Jaylin Williams,23,PF,25,3,458,3.5,9.7,0.355,2.4,8.0,0.294,1.1,1.7,0.636,0.476,1.5,2.3,0.655,1.0,8.3,9.3,4.8,1.3,0.9,2.0,3.6,10.8,
8,Isaiah Joe,26,SG,17,0,397,6.1,13.3,0.456,4.4,10.6,0.419,1.6,2.7,0.6,0.622,3.3,3.5,0.923,0.8,3.5,4.4,2.4,0.9,0.3,1.5,2.7,19.9,
9,Aaron Wiggins,27,SG,15,5,363,6.9,15.0,0.464,3.5,8.3,0.417,3.5,6.6,0.522,0.579,1.0,1.3,0.769,1.1,3.5,4.6,2.9,0.9,0.8,1.8,3.3,18.3,
10,Alex Caruso,31,SG,17,0,319,4.1,9.8,0.414,2.1,6.0,0.358,1.9,3.8,0.5,0.523,0.9,1.1,0.8,1.1,3.9,5.1,4.7,3.4,0.6,1.9,2.5,11.2,
11,Ousmane Dieng,22,C,17,0,213,4.6,10.3,0.443,2.4,5.4,0.438,2.2,4.9,0.448,0.557,1.0,1.0,1.0,1.0,4.1,5.1,2.5,0.2,0.8,1.0,3.0,12.5,
12,Jalen Williams,24,SG,7,7,201,8.1,17.9,0.45,1.1,3.4,0.316,7.0,14.5,0.481,0.48,4.5,4.7,0.962,0.5,6.3,6.8,7.3,2.0,0.9,2.0,2.3,21.7,
13,Branden Carlson,26,C,17,0,170,7.4,13.1,0.565,2.5,6.4,0.4,4.9,6.8,0.719,0.661,0.6,1.5,0.429,1.7,6.1,7.8,2.3,0.4,2.1,0.8,3.4,18.0,
14,Brooks Barnhizer,23,SG,17,0,132,3.3,6.3,0.522,0.3,1.1,0.25,3.0,5.2,0.579,0.543,1.1,1.6,0.667,1.6,7.4,9.0,1.9,0.8,0.5,0.8,3.0,7.9,
15,Kenrich Williams,31,PF,7,0,112,5.1,10.3,0.5,2.3,4.8,0.467,2.9,5.5,0.529,0.609,1.0,1.9,0.5,1.0,5.5,6.4,4.5,0.0,0.0,1.9,2.9,13.5,
16,Chris Youngblood,23,SG,19,0,107,3.4,10.1,0.333,2.7,8.4,0.32,0.7,1.7,0.4,0.467,2.4,2.4,1.0,1.0,5.4,6.4,2.0,0.3,0.0,0.3,5.7,11.8,
