Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Shai Gilgeous-Alexander,27.0,25,25,831,271,484,0.56,55,126,0.437,216,358,0.603,0.617,214,242,0.884,11,104,115,161,35,18,48,50,811,0,
2.0,Cason Wallace,22.0,25,24,693,81,182,0.445,38,102,0.373,43,80,0.538,0.549,10,13,0.769,17,60,77,60,58,6,26,55,210,0,
3.0,Ajay Mitchell,23.0,26,7,682,129,276,0.467,29,82,0.354,100,194,0.515,0.52,77,87,0.885,14,73,87,95,38,8,41,51,364,0,
4.0,Chet Holmgren,23.0,22,22,633,154,268,0.575,33,84,0.393,121,184,0.658,0.636,71,90,0.789,32,144,176,36,13,33,43,66,412,0,
5.0,Isaiah Hartenstein,27.0,20,20,548,105,158,0.665,0,4,0.0,105,154,0.682,0.665,32,50,0.64,70,142,212,65,25,16,42,56,242,0,
6.0,Luguentz Dort,26.0,17,17,480,47,125,0.376,28,89,0.315,19,36,0.528,0.488,13,14,0.929,19,46,65,20,15,7,10,52,135,0,
7.0,Jaylin Williams,23.0,25,3,458,44,124,0.355,30,102,0.294,14,22,0.636,0.476,19,29,0.655,13,105,118,61,17,12,25,46,137,0,
8.0,Isaiah Joe,26.0,17,0,397,67,147,0.456,49,117,0.419,18,30,0.6,0.622,36,39,0.923,9,39,48,26,10,3,16,30,219,0,
9.0,Aaron Wiggins,27.0,15,5,363,70,151,0.464,35,84,0.417,35,67,0.522,0.579,10,13,0.769,11,35,46,29,9,8,18,33,185,0,
10.0,Alex Caruso,31.0,17,0,319,36,87,0.414,19,53,0.358,17,34,0.5,0.523,8,10,0.8,10,35,45,42,30,5,17,22,99,0,
11.0,Ousmane Dieng,22.0,17,0,213,27,61,0.443,14,32,0.438,13,29,0.448,0.557,6,6,1.0,6,24,30,15,1,5,6,18,74,0,
12.0,Jalen Williams,24.0,7,7,201,45,100,0.45,6,19,0.316,39,81,0.481,0.48,25,26,0.962,3,35,38,41,11,5,11,13,121,0,
13.0,Branden Carlson,26.0,17,0,170,35,62,0.565,12,30,0.4,23,32,0.719,0.661,3,7,0.429,8,29,37,11,2,10,4,16,85,0,
14.0,Brooks Barnhizer,23.0,17,0,132,12,23,0.522,1,4,0.25,11,19,0.579,0.543,4,6,0.667,6,27,33,7,3,2,3,11,29,0,
15.0,Kenrich Williams,31.0,7,0,112,16,32,0.5,7,15,0.467,9,17,0.529,0.609,3,6,0.5,3,17,20,14,0,0,6,9,42,0,
16.0,Chris Youngblood,23.0,19,0,107,10,30,0.333,8,25,0.32,2,5,0.4,0.467,7,7,1.0,3,16,19,6,1,0,1,17,35,0,
,Team Totals,,26,26,6339,1149,2310,0.497,364,968,0.376,785,1342,0.585,0.576,538,645,0.834,235,931,1166,689,268,138,317,545,3200,0,
