Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Shai Gilgeous-Alexander,27,25,25,831,15.7,28.0,0.56,3.2,7.3,0.437,12.5,20.7,0.603,0.617,12.4,14.0,0.884,0.6,6.0,6.7,9.3,2.0,1.0,2.8,2.9,46.9,138,106,
2,Cason Wallace,22,25,24,693,5.6,12.6,0.445,2.6,7.1,0.373,3.0,5.5,0.538,0.549,0.7,0.9,0.769,1.2,4.2,5.3,4.2,4.0,0.4,1.8,3.8,14.6,112,103,
3,Ajay Mitchell,23,26,7,682,9.1,19.5,0.467,2.0,5.8,0.354,7.0,13.7,0.515,0.52,5.4,6.1,0.885,1.0,5.1,6.1,6.7,2.7,0.6,2.9,3.6,25.7,117,105,
4,Chet Holmgren,23,22,22,633,11.7,20.3,0.575,2.5,6.4,0.393,9.2,14.0,0.658,0.636,5.4,6.8,0.789,2.4,10.9,13.4,2.7,1.0,2.5,3.3,5.0,31.3,123,103,
5,Isaiah Hartenstein,27,20,20,548,9.2,13.9,0.665,0.0,0.4,0.0,9.2,13.5,0.682,0.665,2.8,4.4,0.64,6.1,12.5,18.6,5.7,2.2,1.4,3.7,4.9,21.2,129,100,
6,Luguentz Dort,26,17,17,480,4.7,12.5,0.376,2.8,8.9,0.315,1.9,3.6,0.528,0.488,1.3,1.4,0.929,1.9,4.6,6.5,2.0,1.5,0.7,1.0,5.2,13.5,110,108,
7,Jaylin Williams,23,25,3,458,4.6,13.0,0.355,3.1,10.7,0.294,1.5,2.3,0.636,0.476,2.0,3.0,0.655,1.4,11.0,12.4,6.4,1.8,1.3,2.6,4.8,14.4,106,103,
8,Isaiah Joe,26,17,0,397,8.1,17.8,0.456,5.9,14.2,0.419,2.2,3.6,0.6,0.622,4.4,4.7,0.923,1.1,4.7,5.8,3.1,1.2,0.4,1.9,3.6,26.5,127,109,
9,Aaron Wiggins,27,15,5,363,9.3,20.0,0.464,4.6,11.1,0.417,4.6,8.9,0.522,0.579,1.3,1.7,0.769,1.5,4.6,6.1,3.8,1.2,1.1,2.4,4.4,24.5,113,108,
10,Alex Caruso,31,17,0,319,5.4,13.1,0.414,2.9,8.0,0.358,2.6,5.1,0.5,0.523,1.2,1.5,0.8,1.5,5.3,6.8,6.3,4.5,0.8,2.6,3.3,14.9,111,101,
11,Ousmane Dieng,22,17,0,213,6.1,13.8,0.443,3.2,7.2,0.438,2.9,6.5,0.448,0.557,1.4,1.4,1.0,1.4,5.4,6.8,3.4,0.2,1.1,1.4,4.1,16.7,118,110,
12,Jalen Williams,24,7,7,201,10.8,23.9,0.45,1.4,4.5,0.316,9.3,19.4,0.481,0.48,6.0,6.2,0.962,0.7,8.4,9.1,9.8,2.6,1.2,2.6,3.1,28.9,117,103,
13,Branden Carlson,26,17,0,170,9.9,17.5,0.565,3.4,8.5,0.4,6.5,9.0,0.719,0.661,0.8,2.0,0.429,2.3,8.2,10.5,3.1,0.6,2.8,1.1,4.5,24.0,129,105,
14,Brooks Barnhizer,23,17,0,132,4.4,8.4,0.522,0.4,1.5,0.25,4.0,6.9,0.579,0.543,1.5,2.2,0.667,2.2,9.8,12.0,2.5,1.1,0.7,1.1,4.0,10.6,121,106,
15,Kenrich Williams,31,7,0,112,6.9,13.7,0.5,3.0,6.4,0.467,3.9,7.3,0.529,0.609,1.3,2.6,0.5,1.3,7.3,8.6,6.0,0.0,0.0,2.6,3.9,18.0,117,111,
16,Chris Youngblood,23,19,0,107,4.5,13.5,0.333,3.6,11.2,0.32,0.9,2.2,0.4,0.467,3.1,3.1,1.0,1.3,7.2,8.5,2.7,0.4,0.0,0.4,7.6,15.7,119,110,
