Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Brooks Barnhizer,23.0,SG,17,0,132,0.522,0.579,0.25,0.543,0.667,0.566,0.261,0.174,111,106,69,100,85,97,94,42,-0.1,-0.9,
2.0,Branden Carlson,26.0,C,17,0,170,0.565,0.719,0.4,0.661,0.429,0.653,0.113,0.484,120,131,111,121,54,112,41,117,14.5,9.1,
3.0,Alex Caruso,31.0,SG,17,0,319,0.414,0.5,0.358,0.523,0.8,0.542,0.115,0.609,88,91,100,96,102,93,41,147,-3.8,-7.6,
4.0,Ousmane Dieng,22.0,C,17,0,213,0.443,0.448,0.438,0.557,1.0,0.581,0.098,0.525,94,82,122,102,127,100,35,127,1.5,-0.2,
5.0,Luguentz Dort,26.0,SF,17,17,480,0.376,0.528,0.315,0.488,0.929,0.515,0.112,0.712,80,96,87,90,118,88,40,172,-14.2,-17.9,
6.0,Shai Gilgeous-Alexander,27.0,PG,25,25,831,0.56,0.603,0.437,0.617,0.884,0.687,0.5,0.26,119,110,121,113,112,118,180,63,69.7,122.5,
7.0,Isaiah Hartenstein,27.0,C,20,20,548,0.665,0.682,0.0,0.665,0.64,0.672,0.316,0.025,141,124,0,122,81,115,114,6,37.9,32.1,
8.0,Chet Holmgren,23.0,PF,22,22,633,0.575,0.658,0.393,0.636,0.789,0.67,0.336,0.313,122,120,109,117,100,115,121,76,49.0,53.4,
9.0,Isaiah Joe,26.0,SG,17,0,397,0.456,0.6,0.419,0.622,0.923,0.667,0.265,0.796,97,109,116,114,117,114,95,192,22.9,27.6,
10.0,Ajay Mitchell,23.0,SG,26,7,682,0.467,0.515,0.354,0.52,0.885,0.579,0.315,0.297,99,94,98,95,112,99,113,72,-13.7,-2.4,
11.0,Cason Wallace,22.0,SG,25,24,693,0.445,0.538,0.373,0.549,0.769,0.559,0.071,0.56,95,98,103,101,98,96,26,135,1.7,-8.9,
12.0,Aaron Wiggins,27.0,SG,15,5,363,0.464,0.522,0.417,0.579,0.769,0.59,0.086,0.556,99,95,116,106,98,101,31,134,10.5,2.3,
13.0,Jalen Williams,24.0,SG,7,7,201,0.45,0.481,0.316,0.48,0.962,0.543,0.26,0.19,96,88,88,88,122,93,93,46,-12.9,-8.9,
14.0,Jaylin Williams,23.0,PF,25,3,458,0.355,0.636,0.294,0.476,0.655,0.501,0.234,0.823,75,116,82,87,83,86,84,198,-17.1,-22.5,
15.0,Kenrich Williams,31.0,PF,7,0,112,0.5,0.529,0.467,0.609,0.5,0.606,0.188,0.469,106,97,130,112,63,104,67,113,4.1,1.6,
16.0,Chris Youngblood,23.0,SG,19,0,107,0.333,0.4,0.32,0.467,1.0,0.529,0.233,0.833,71,73,89,86,127,91,84,201,-4.7,-3.6,
,Team Totals,,,26,26,6339,0.497,0.585,0.376,0.576,0.834,0.617,0.279,0.419,106,107,104,106,106,106,100,101,145.3,175.7,
