Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Marvin Bagley III,21.0,PF,43,42,1112,0.504,0.55,0.343,0.542,0.575,0.554,0.273,0.22,108,104,93.0,101,74.0,97,111,56,3.8,-19.8,
2.0,Harrison Barnes,28.0,PF,58,58,2102,0.497,0.567,0.391,0.575,0.83,0.626,0.366,0.399,107,107,107.0,107,107.0,109,148,102,47.3,80.6,
3.0,Nemanja Bjelica,32.0,PF,26,1,439,0.46,0.565,0.293,0.517,0.762,0.555,0.28,0.387,99,107,80.0,96,98.0,97,113,99,-6.4,-5.7,
4.0,Terence Davis,23.0,SG,27,0,581,0.439,0.535,0.372,0.549,0.784,0.57,0.15,0.589,94,101,102.0,102,101.0,100,61,150,5.3,-0.9,
5.0,De'Aaron Fox,23.0,PG,58,58,2036,0.477,0.539,0.322,0.523,0.719,0.565,0.376,0.288,102,102,88.0,97,93.0,99,152,74,-33.2,-18.2,
6.0,Kyle Guy,23.0,PG,31,0,235,0.33,0.381,0.283,0.403,0.8,0.449,0.227,0.523,71,72,77.0,75,103.0,79,92,133,-23.7,-23.7,
7.0,Tyrese Haliburton,20.0,PG,58,20,1746,0.472,0.529,0.409,0.569,0.857,0.585,0.09,0.478,101,100,112.0,106,110.0,102,37,122,39.1,17.0,ROY-3
8.0,Maurice Harkless,27.0,PF,26,20,648,0.421,0.582,0.247,0.48,0.805,0.526,0.27,0.48,90,110,67.0,89,104.0,92,109,123,-17.5,-15.5,
9.0,Buddy Hield,28.0,SG,71,71,2433,0.406,0.446,0.391,0.548,0.846,0.567,0.105,0.727,87,84,107.0,102,109.0,99,42,186,20.8,-10.7,
10.0,Richaun Holmes,27.0,C,61,61,1782,0.637,0.645,0.182,0.638,0.794,0.669,0.296,0.019,137,122,50.0,119,102.0,117,120,5,115.4,125.9,
11.0,Justin James,24.0,SF,36,0,310,0.468,0.521,0.368,0.532,0.583,0.548,0.324,0.342,101,98,101.0,99,75.0,96,131,87,-1.4,-6.0,
12.0,DaQuan Jeffries,23.0,SG,18,2,232,0.421,0.517,0.321,0.5,0.857,0.524,0.123,0.491,90,98,88.0,93,110.0,92,50,125,-4.3,-5.7,
13.0,Damian Jones,25.0,C,17,4,341,0.657,0.682,0.25,0.664,0.714,0.691,0.5,0.057,141,129,68.0,123,92.0,121,203,15,17.7,20.3,
14.0,Cory Joseph,29.0,PG,44,2,944,0.444,0.513,0.33,0.506,0.766,0.534,0.188,0.376,95,97,90.0,94,99.0,93,76,96,-16.0,-20.5,
15.0,Louis King,21.0,SF,6,1,85,0.5,0.565,0.364,0.559,1.0,0.6,0.176,0.324,107,107,99.0,104,129.0,105,72,83,1.4,2.1,
16.0,Chimezie Metu,23.0,C,36,6,488,0.508,0.549,0.351,0.545,0.721,0.571,0.24,0.207,109,104,96.0,101,93.0,100,97,53,2.4,-0.3,
17.0,Jabari Parker,25.0,PF,3,0,27,0.571,0.667,0.0,0.571,,0.571,0.0,0.143,123,126,0.0,106,,100,0,36,0.5,0.0,
18.0,Norvel Pelle,27.0,C,1,0,4,0.0,0.0,,0.0,0.75,0.543,4.0,0.0,0,0,,0,96.0,95,1621,0,-1.1,-0.2,
19.0,Jahmi'us Ramsey,19.0,SG,13,0,94,0.395,0.526,0.263,0.461,1.0,0.498,0.132,0.5,85,99,72.0,86,129.0,87,53,128,-5.9,-6.0,
20.0,Glenn Robinson III,27.0,SF,23,2,369,0.424,0.473,0.364,0.505,0.913,0.554,0.232,0.444,91,89,99.0,94,117.0,97,94,113,-6.5,-3.8,
21.0,Chris Silva,24.0,PF,4,0,9,0.333,0.333,,0.333,,0.333,0.0,0.0,72,63,,62,,58,0,0,-1.2,-1.4,
22.0,Hassan Whiteside,31.0,C,36,4,546,0.563,0.565,0.0,0.563,0.519,0.566,0.353,0.004,121,107,0.0,105,67.0,99,143,1,11.0,-2.9,
23.0,Robert Woodard II,21.0,SF,13,0,45,0.4,0.5,0.167,0.425,0.375,0.425,0.4,0.3,86,94,45.0,79,48.0,74,162,77,-4.5,-6.9,
24.0,Delon Wright,28.0,PG,27,8,696,0.462,0.5,0.398,0.536,0.833,0.563,0.16,0.369,99,94,108.0,100,107.0,98,65,94,-1.1,-4.4,
,Team Totals,,,72,72,17304,0.481,0.551,0.364,0.549,0.745,0.578,0.248,0.376,103,104,99.0,102,96.0,101,101,96,141.9,93.3,
