Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,27.0,6505,1105,2447,0.452,352,1025,0.343,753,1422,0.53,527,655,0.805,315,937,1252,777,208,126,401,556,3089
Team/G,,240.9,40.9,90.6,0.452,13.0,38.0,0.343,27.9,52.7,0.53,19.5,24.3,0.805,11.7,34.7,46.4,28.8,7.7,4.7,14.9,20.6,114.4
Lg Rank,,7,23,9,26.0,19,11,26.0,19,13,25.0,19,18,8.0,13,4,2,6,25,18,13,12,21
Year/Year,,0.3%,-8.6%,-2.9%,-0.028,-6.3%,0.2%,-0.024,-9.6%,-5.0%,-0.027,6.8%,4.3%,0.019,-9.4%,0.9%,-1.9%,1.3%,-13.0%,-17.2%,-5.2%,-1.3%,-6.0%
Opponent,27.0,6505,1138,2438,0.467,391,1071,0.365,747,1367,0.546,443,577,0.768,291,904,1195,717,226,141,400,572,3110
Opponent/G,,240.9,42.1,90.3,0.467,14.5,39.7,0.365,27.7,50.6,0.546,16.4,21.4,0.768,10.8,33.5,44.3,26.6,8.4,5.2,14.8,21.2,115.2
Lg Rank,,7,18,22,14.0,26,25,19.0,8,11,15.0,2,2,4.0,7,22,16,13,13,22,14,17,12
Year/Year,,0.3%,0.6%,-1.7%,0.011,2.2%,0.7%,0.005,-0.2%,-3.4%,0.018,-13.2%,-12.9%,-0.002,-6.5%,4.6%,1.7%,-1.8%,-3.3%,-4.8%,-2.2%,5.1%,-1.4%
