Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Jaren Jackson Jr.,26.0,C,25,25,738,14.5,0.577,0.328,0.273,3.2,15.6,9.4,11.1,1.4,4.0,11.9,24.6,0.1,1.0,1.1,0.075,-1.4,0.8,-0.6,0.3,
2.0,Cedric Coward,22.0,SG,27,14,731,14.1,0.571,0.428,0.256,5.4,18.8,12.1,15.5,1.0,1.0,12.2,20.5,0.5,0.9,1.4,0.092,-0.4,0.1,-0.4,0.3,
3.0,Jaylen Wells,22.0,SG,27,27,729,12.8,0.579,0.515,0.305,4.0,10.2,7.1,9.3,1.5,0.1,6.6,18.1,0.9,0.7,1.6,0.104,-0.9,-0.1,-1.1,0.2,
4.0,Santi Aldama,25.0,PF,27,5,726,16.0,0.556,0.412,0.232,5.6,20.0,12.8,16.5,1.6,2.4,8.7,19.6,0.7,1.1,1.8,0.116,0.9,1.3,2.2,0.8,
5.0,Jock Landale,30.0,C,27,13,599,16.7,0.617,0.329,0.233,11.6,15.4,13.5,10.9,1.3,1.9,10.1,18.6,1.1,0.7,1.8,0.144,0.9,0.0,0.9,0.5,
6.0,Kentavious Caldwell-Pope,32.0,SG,27,13,595,10.0,0.511,0.5,0.217,1.8,9.8,5.8,20.4,1.8,0.8,14.8,16.5,0.0,0.6,0.6,0.05,-2.5,0.5,-2.0,0.0,
7.0,Cam Spencer,25.0,SG,26,1,565,18.6,0.716,0.657,0.237,1.3,9.2,5.3,27.3,1.8,0.3,12.8,18.4,1.7,0.6,2.2,0.19,3.9,0.8,4.7,1.0,
8.0,Vince Williams Jr.,25.0,PG,22,11,481,9.9,0.452,0.566,0.181,4.0,16.5,10.3,30.6,1.8,2.4,20.8,19.5,-0.5,0.7,0.1,0.014,-2.7,1.6,-1.1,0.1,
9.0,Ja Morant,26.0,PG,14,14,392,13.1,0.474,0.295,0.348,1.9,11.4,6.6,41.7,1.6,0.7,16.0,33.0,-0.5,0.4,-0.1,-0.013,-2.1,-2.0,-4.1,-0.2,
10.0,John Konchar,29.0,SG,22,0,286,13.1,0.61,0.549,0.176,4.5,17.4,11.0,12.4,3.2,2.3,11.3,9.0,0.3,0.5,0.8,0.141,-1.3,3.9,2.6,0.3,
11.0,Zach Edey,23.0,C,11,11,284,20.8,0.669,0.051,0.327,16.2,29.5,22.8,6.7,1.2,7.0,18.8,20.2,0.4,0.6,0.9,0.159,-0.7,1.6,0.9,0.2,
12.0,Olivier-Maxence Prosper,23.0,PF,15,0,139,12.7,0.566,0.262,0.595,9.2,16.8,13.0,7.0,0.7,0.7,11.7,17.9,0.2,0.1,0.3,0.102,-2.7,-1.4,-4.1,-0.1,
13.0,Javon Small,23.0,PG,8,0,99,8.6,0.525,0.679,0.357,1.1,7.5,4.3,29.7,0.0,1.0,19.8,16.9,0.0,0.1,0.1,0.037,-2.0,-2.2,-4.2,-0.1,
14.0,GG Jackson II,21.0,PF,8,0,54,5.1,0.313,0.429,0.321,5.9,21.6,13.8,5.1,3.5,1.8,5.9,26.1,-0.2,0.1,-0.1,-0.121,-9.7,-1.5,-11.2,-0.1,
15.0,Charles Bassey,25.0,C,2,0,31,12.7,0.376,0.0,0.375,24.1,27.3,25.7,8.6,1.5,3.1,9.7,13.8,0.0,0.1,0.1,0.092,-3.3,-0.8,-4.1,0.0,
16.0,PJ Hall,23.0,C,7,0,27,19.0,0.63,0.333,0.333,11.9,23.5,17.7,11.2,0.0,7.0,8.8,17.4,0.1,0.0,0.1,0.177,1.5,0.3,1.9,0.0,
17.0,Brandon Clarke,29.0,PF,1,1,17,6.3,0.342,0.0,0.571,18.8,0.0,9.4,8.0,2.8,0.0,0.0,21.4,0.0,0.0,0.0,0.002,-7.1,-1.0,-8.1,0.0,
18.0,Jahmai Mashack,23.0,SG,4,0,15,1.2,0.429,0.714,0.0,0.0,21.2,10.6,0.0,0.0,0.0,12.5,22.1,-0.1,0.0,0.0,-0.122,-8.7,-3.8,-12.5,0.0,
,Team Totals,,,27,27,6508,,0.565,0.419,0.268,,,,,,,,,4.5,8.2,12.7,0.094,-0.7,0.5,-0.1,3.0,
