Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jaren Jackson Jr.,26,25,25,738,10.7,22.1,0.483,2.6,7.3,0.354,8.1,14.9,0.545,0.541,4.7,6.0,0.777,1.4,7.0,8.4,3.3,1.4,2.0,3.3,6.4,28.6,108,112,
2,Cedric Coward,22,27,14,731,8.5,18.5,0.46,2.5,7.9,0.311,6.0,10.6,0.571,0.526,4.0,4.7,0.849,2.4,8.4,10.9,4.9,1.0,0.5,2.9,3.6,23.5,113,115,
3,Jaylen Wells,22,27,27,729,7.6,17.1,0.443,3.2,8.8,0.363,4.4,8.3,0.528,0.536,4.1,5.2,0.788,1.8,4.6,6.3,3.1,1.5,0.1,1.4,3.5,22.4,119,116,
4,Santi Aldama,25,27,5,726,8.7,18.6,0.468,2.5,7.7,0.325,6.2,10.9,0.569,0.535,2.9,4.3,0.667,2.5,9.0,11.4,5.2,1.6,1.2,2.0,2.6,22.8,115,112,
5,Jock Landale,30,27,13,599,9.2,17.4,0.53,2.5,5.7,0.431,6.7,11.7,0.578,0.6,2.8,4.0,0.686,5.2,6.9,12.1,3.4,1.3,1.0,2.1,5.5,23.6,124,114,
6,Kentavious Caldwell-Pope,32,27,13,595,5.5,14.7,0.375,2.5,7.3,0.337,3.0,7.3,0.413,0.459,3.0,3.2,0.925,0.8,4.4,5.2,7.1,1.8,0.4,2.8,2.2,16.4,106,115,
7,Cam Spencer,25,26,1,565,8.6,16.6,0.515,5.5,10.9,0.508,3.0,5.7,0.529,0.682,3.6,4.0,0.915,0.6,4.1,4.7,8.7,1.8,0.2,2.7,3.7,26.3,135,116,
8,Vince Williams Jr.,25,22,11,481,5.5,16.4,0.337,2.6,9.3,0.277,3.0,7.1,0.417,0.416,2.4,3.0,0.8,1.8,7.4,9.2,10.7,1.8,1.2,4.6,4.6,16.0,97,112,
9,Ja Morant,26,14,14,392,9.8,27.5,0.357,1.6,8.1,0.194,8.2,19.4,0.425,0.385,8.8,9.6,0.924,0.8,5.1,5.9,12.7,1.6,0.4,6.1,3.5,30.0,99,115,
10,John Konchar,29,22,0,286,4.3,8.5,0.51,1.5,4.7,0.321,2.8,3.8,0.739,0.598,1.0,1.5,0.667,2.0,7.8,9.8,4.5,3.2,1.2,1.2,3.2,11.1,128,109,
11,Zach Edey,23,11,11,284,10.4,16.4,0.633,0.2,0.8,0.2,10.2,15.6,0.656,0.638,4.2,5.4,0.781,7.2,13.2,20.4,2.0,1.2,3.5,4.3,6.2,25.1,118,107,
12,Olivier-Maxence Prosper,23,15,0,139,6.2,14.4,0.429,0.3,3.8,0.091,5.8,10.6,0.548,0.44,7.9,8.5,0.92,4.1,7.5,11.6,2.4,0.7,0.3,2.4,3.8,20.5,118,116,
13,Javon Small,23,8,0,99,4.8,13.4,0.357,2.9,9.1,0.316,1.9,4.3,0.444,0.464,3.8,4.8,0.8,0.5,3.4,3.8,10.6,0.0,0.5,3.8,3.4,16.3,108,120,
14,GG Jackson II,21,8,0,54,6.2,24.6,0.25,0.0,10.6,0.0,6.2,14.1,0.438,0.25,5.3,7.9,0.667,2.6,9.7,12.3,1.8,3.5,0.9,1.8,3.5,17.6,74,107,
15,Charles Bassey,25,2,0,31,4.6,12.3,0.375,0.0,0.0,,4.6,12.3,0.375,0.375,1.5,4.6,0.333,10.7,12.3,23.0,3.1,1.5,1.5,1.5,7.7,10.7,108,109,
16,PJ Hall,23,7,0,27,8.8,15.8,0.556,1.8,5.3,0.333,7.0,10.6,0.667,0.611,3.5,5.3,0.667,5.3,10.6,15.8,3.5,0.0,3.5,1.8,5.3,22.9,129,112,
17,Brandon Clarke,29,1,1,17,5.6,19.6,0.286,0.0,0.0,,5.6,19.6,0.286,0.286,5.6,11.2,0.5,8.4,0.0,8.4,2.8,2.8,0.0,0.0,14.0,16.8,98,116,
18,Jahmai Mashack,23,4,0,15,6.3,22.2,0.286,6.3,15.8,0.4,0.0,6.3,0.0,0.429,0.0,0.0,,0.0,9.5,9.5,0.0,0.0,0.0,3.2,3.2,19.0,75,117,
