Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Santi Aldama,25.0,PF,27,5,726,0.468,0.569,0.325,0.535,0.667,0.556,0.232,0.412,100,104,90.0,98,85.0,95,84,99,-5.4,-17.0,
2.0,Charles Bassey,25.0,C,2,0,31,0.375,0.375,,0.375,0.333,0.376,0.375,0.0,80,68,,69,42.0,64,135,0,-2.7,-3.9,
3.0,Kentavious Caldwell-Pope,32.0,SG,27,13,595,0.375,0.413,0.337,0.459,0.925,0.511,0.217,0.5,80,75,94.0,84,117.0,88,78,121,-31.5,-29.1,
4.0,Brandon Clarke,29.0,PF,1,1,17,0.286,0.286,,0.286,0.5,0.342,0.571,0.0,61,52,,52,63.0,59,205,0,-3.6,-4.2,
5.0,Cedric Coward,22.0,SG,27,14,731,0.46,0.571,0.311,0.526,0.849,0.571,0.256,0.428,98,104,87.0,97,108.0,98,92,103,-10.5,-7.7,
6.0,Zach Edey,23.0,C,11,11,284,0.633,0.656,0.2,0.638,0.781,0.669,0.327,0.051,135,120,56.0,117,99.0,115,117,12,18.2,19.3,
7.0,PJ Hall,23.0,C,7,0,27,0.556,0.667,0.333,0.611,0.667,0.63,0.333,0.333,118,122,93.0,112,85.0,108,120,80,1.2,1.0,
8.0,GG Jackson II,21.0,PF,8,0,54,0.25,0.438,0.0,0.25,0.667,0.313,0.321,0.429,53,80,0.0,46,85.0,54,116,103,-16.5,-17.3,
9.0,Jaren Jackson Jr.,26.0,C,25,25,738,0.483,0.545,0.354,0.541,0.777,0.577,0.273,0.328,103,100,98.0,99,99.0,99,98,79,-2.8,-4.3,
10.0,John Konchar,29.0,SG,22,0,286,0.51,0.739,0.321,0.598,0.667,0.61,0.176,0.549,108,135,89.0,110,85.0,105,63,132,5.4,2.9,
11.0,Jock Landale,30.0,C,27,13,599,0.53,0.578,0.431,0.6,0.686,0.617,0.233,0.329,113,106,120.0,110,87.0,106,84,79,24.4,16.5,
12.0,Jahmai Mashack,23.0,SG,4,0,15,0.286,0.0,0.4,0.429,,0.429,0.0,0.714,61,0,111.0,79,,74,0,172,-1.6,-2.2,
13.0,Ja Morant,26.0,PG,14,14,392,0.357,0.425,0.194,0.385,0.924,0.474,0.348,0.295,76,78,54.0,71,117.0,81,125,71,-72.3,-57.2,
14.0,Olivier-Maxence Prosper,23.0,PF,15,0,139,0.429,0.548,0.091,0.44,0.92,0.566,0.595,0.262,91,100,25.0,81,117.0,97,214,63,-8.8,-1.8,
15.0,Javon Small,23.0,PG,8,0,99,0.357,0.444,0.316,0.464,0.8,0.525,0.357,0.679,76,81,88.0,85,102.0,90,128,164,-4.5,-3.8,
16.0,Cam Spencer,25.0,SG,26,1,565,0.515,0.529,0.508,0.682,0.915,0.716,0.237,0.657,110,97,141.0,125,116.0,123,85,158,54.3,58.0,
17.0,Jaylen Wells,22.0,SG,27,27,729,0.443,0.528,0.363,0.536,0.788,0.579,0.305,0.515,94,96,101.0,98,100.0,99,110,124,-4.4,-2.5,
18.0,Vince Williams Jr.,25.0,PG,22,11,481,0.337,0.417,0.277,0.416,0.8,0.452,0.181,0.566,72,76,77.0,76,102.0,78,65,137,-42.8,-46.9,
,Team Totals,,,27,27,6508,0.452,0.53,0.343,0.523,0.805,0.565,0.268,0.419,96,97,95.0,96,102.0,97,96,101,-103.9,-100.2,
