Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Shai Gilgeous-Alexander,26.0,PG,23,23,37.0,10.1,21.9,0.462,1.4,4.9,0.283,8.7,17.0,0.514,0.494,8.3,9.4,0.876,1.0,4.3,5.3,6.5,1.7,0.9,2.6,2.8,29.9,Finals MVP-1
2.0,Jalen Williams,23.0,SG,23,23,34.6,7.7,17.2,0.449,1.5,5.0,0.304,6.2,12.2,0.509,0.494,4.4,5.6,0.789,1.0,4.5,5.5,4.8,1.4,0.4,1.8,2.2,21.4,
3.0,Chet Holmgren,22.0,C,23,23,29.8,5.3,11.6,0.462,1.2,4.0,0.297,4.2,7.6,0.549,0.513,3.3,4.2,0.784,1.8,6.8,8.7,1.0,0.7,1.9,1.2,2.0,15.2,
4.0,Luguentz Dort,25.0,SF,23,23,29.0,2.6,7.1,0.366,2.1,6.1,0.343,0.5,1.0,0.5,0.512,0.6,1.0,0.636,1.4,2.5,3.9,0.9,1.3,0.4,0.9,3.3,7.9,
5.0,Alex Caruso,30.0,SG,23,0,24.4,3.1,7.0,0.45,1.6,3.9,0.411,1.5,3.0,0.5,0.566,1.3,1.7,0.795,0.7,2.0,2.7,2.2,2.0,0.6,0.8,2.7,9.2,
6.0,Isaiah Hartenstein,26.0,C,23,20,22.4,3.6,5.8,0.619,0.0,0.0,,3.6,5.8,0.619,0.619,0.9,1.3,0.667,2.7,4.8,7.5,2.2,0.8,0.5,1.2,2.5,8.1,
7.0,Cason Wallace,21.0,SG,23,3,22.4,2.2,5.2,0.429,0.9,2.7,0.323,1.3,2.5,0.544,0.513,0.3,0.4,0.667,1.0,1.7,2.7,2.1,1.4,0.4,0.7,2.2,5.6,
8.0,Aaron Wiggins,26.0,SG,22,0,13.8,2.1,5.4,0.395,1.1,3.1,0.362,1.0,2.3,0.44,0.5,0.6,0.8,0.765,0.6,1.6,2.3,0.9,0.5,0.3,0.8,1.0,6.0,
9.0,Isaiah Joe,25.0,SG,21,0,10.0,1.7,3.5,0.493,1.1,2.7,0.411,0.6,0.8,0.765,0.651,0.6,0.7,0.857,0.3,1.0,1.4,0.7,0.3,0.1,0.3,0.6,5.1,
10.0,Kenrich Williams,30.0,PF,16,0,8.6,1.0,2.5,0.4,0.3,1.3,0.2,0.8,1.3,0.6,0.45,0.2,0.4,0.5,0.5,1.7,2.2,0.4,0.4,0.1,0.4,0.4,2.4,
11.0,Jaylin Williams,22.0,PF,17,0,8.3,0.9,2.1,0.429,0.5,1.5,0.36,0.4,0.6,0.6,0.557,0.4,0.6,0.545,0.2,1.6,1.9,1.0,0.5,0.1,0.7,1.8,2.6,
12.0,Ajay Mitchell,22.0,SG,12,0,7.0,1.3,2.9,0.457,0.4,1.1,0.385,0.9,1.8,0.5,0.529,0.3,0.4,0.8,0.3,0.5,0.8,0.8,0.2,0.0,0.5,0.6,3.4,
13.0,Dillon Jones,23.0,SF,10,0,4.6,0.9,1.1,0.818,0.3,0.4,0.75,0.6,0.7,0.857,0.955,0.2,0.2,1.0,0.3,0.6,0.9,0.5,0.1,0.1,0.6,0.4,2.3,
14.0,Ousmane Dieng,21.0,C,9,0,3.6,0.4,1.1,0.4,0.4,0.8,0.571,0.0,0.3,0.0,0.6,0.2,0.2,1.0,0.0,0.4,0.4,0.3,0.0,0.1,0.0,0.0,1.6,
,Team Totals,,,23,23,241.1,41.0,89.8,0.456,11.8,35.0,0.338,29.2,54.8,0.532,0.522,20.9,26.0,0.801,11.4,32.1,43.6,23.0,10.7,5.7,12.3,21.5,114.7,
