Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Shai Gilgeous-Alexander,26,PG,23,23,851,9.9,21.3,0.462,1.4,4.8,0.283,8.5,16.5,0.514,0.494,8.0,9.2,0.876,1.0,4.2,5.2,6.3,1.6,0.8,2.5,2.7,29.1,Finals MVP-1
2,Jalen Williams,23,SG,23,23,796,8.1,17.9,0.449,1.6,5.2,0.304,6.5,12.7,0.509,0.494,4.6,5.8,0.789,1.1,4.7,5.7,5.0,1.4,0.4,1.9,2.3,22.3,
3,Chet Holmgren,22,C,23,23,686,6.5,14.0,0.462,1.4,4.8,0.297,5.0,9.2,0.549,0.513,4.0,5.1,0.784,2.2,8.2,10.4,1.2,0.9,2.3,1.5,2.5,18.3,
4,Luguentz Dort,25,SF,23,23,666,3.2,8.9,0.366,2.6,7.6,0.343,0.6,1.3,0.5,0.512,0.8,1.2,0.636,1.7,3.1,4.8,1.1,1.6,0.5,1.1,4.2,9.8,
5,Alex Caruso,30,SG,23,0,562,4.6,10.2,0.45,2.4,5.8,0.411,2.2,4.5,0.5,0.566,2.0,2.5,0.795,1.1,2.9,4.0,3.3,2.9,0.8,1.2,4.0,13.6,
6,Isaiah Hartenstein,26,C,23,20,516,5.8,9.3,0.619,0.0,0.0,,5.8,9.3,0.619,0.619,1.4,2.1,0.667,4.4,7.7,12.1,3.6,1.3,0.8,1.9,4.0,13.0,
7,Cason Wallace,21,SG,23,3,516,3.6,8.3,0.429,1.4,4.3,0.323,2.2,4.0,0.544,0.513,0.4,0.6,0.667,1.6,2.7,4.3,3.3,2.2,0.7,1.1,3.6,8.9,
8,Aaron Wiggins,26,SG,22,0,303,5.6,14.1,0.395,3.0,8.2,0.362,2.6,5.9,0.44,0.5,1.5,2.0,0.765,1.7,4.3,5.9,2.4,1.2,0.7,2.0,2.7,15.7,
9,Isaiah Joe,25,SG,21,0,211,6.1,12.5,0.493,3.9,9.6,0.411,2.2,2.9,0.765,0.651,2.0,2.4,0.857,1.2,3.8,4.9,2.4,1.2,0.3,1.2,2.2,18.3,
10,Jaylin Williams,22,PF,17,0,141,3.8,8.9,0.429,2.3,6.4,0.36,1.5,2.6,0.6,0.557,1.5,2.8,0.545,1.0,7.1,8.2,4.3,2.0,0.5,3.1,7.9,11.5,
11,Kenrich Williams,30,PF,16,0,137,4.2,10.5,0.4,1.1,5.3,0.2,3.2,5.3,0.6,0.45,0.8,1.6,0.5,2.1,7.1,9.2,1.8,1.8,0.3,1.8,1.6,10.2,
12,Ajay Mitchell,22,SG,12,0,84,6.9,15.0,0.457,2.1,5.6,0.385,4.7,9.4,0.5,0.529,1.7,2.1,0.8,1.3,2.6,3.9,3.9,0.9,0.0,2.6,3.0,17.6,
13,Dillon Jones,23,SF,10,0,46,7.0,8.6,0.818,2.3,3.1,0.75,4.7,5.5,0.857,0.955,1.6,1.6,1.0,2.3,4.7,7.0,3.9,0.8,0.8,4.7,3.1,18.0,
14,Ousmane Dieng,21,C,9,0,32,4.5,11.3,0.4,4.5,7.9,0.571,0.0,3.4,0.0,0.6,2.3,2.3,1.0,0.0,4.5,4.5,3.4,0.0,1.1,0.0,0.0,15.8,
