Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Shai Gilgeous-Alexander,26.0,23,23,851,233,504,0.462,32,113,0.283,201,391,0.514,0.494,190,217,0.876,23,100,123,150,38,20,60,65,688,0,Finals MVP-1
2.0,Jalen Williams,23.0,23,23,796,178,396,0.449,35,115,0.304,143,281,0.509,0.494,101,128,0.789,24,103,127,111,32,9,41,50,492,0,
3.0,Chet Holmgren,22.0,23,23,686,123,266,0.462,27,91,0.297,96,175,0.549,0.513,76,97,0.784,42,157,199,22,17,43,28,47,349,0,
4.0,Luguentz Dort,25.0,23,23,666,60,164,0.366,48,140,0.343,12,24,0.5,0.512,14,22,0.636,32,57,89,20,29,10,20,77,182,0,
5.0,Alex Caruso,30.0,23,0,562,72,160,0.45,37,90,0.411,35,70,0.5,0.566,31,39,0.795,17,45,62,51,45,13,19,63,212,0,
6.0,Isaiah Hartenstein,26.0,23,20,516,83,134,0.619,0,0,,83,134,0.619,0.619,20,30,0.667,63,110,173,51,19,12,27,57,186,0,
7.0,Cason Wallace,21.0,23,3,516,51,119,0.429,20,62,0.323,31,57,0.544,0.513,6,9,0.667,23,38,61,48,32,10,16,51,128,0,
8.0,Aaron Wiggins,26.0,22,0,303,47,119,0.395,25,69,0.362,22,50,0.44,0.5,13,17,0.765,14,36,50,20,10,6,17,23,132,0,
9.0,Isaiah Joe,25.0,21,0,211,36,73,0.493,23,56,0.411,13,17,0.765,0.651,12,14,0.857,7,22,29,14,7,2,7,13,107,0,
10.0,Jaylin Williams,22.0,17,0,141,15,35,0.429,9,25,0.36,6,10,0.6,0.557,6,11,0.545,4,28,32,17,8,2,12,31,45,0,
11.0,Kenrich Williams,30.0,16,0,137,16,40,0.4,4,20,0.2,12,20,0.6,0.45,3,6,0.5,8,27,35,7,7,1,7,6,39,0,
12.0,Ajay Mitchell,22.0,12,0,84,16,35,0.457,5,13,0.385,11,22,0.5,0.529,4,5,0.8,3,6,9,9,2,0,6,7,41,0,
13.0,Dillon Jones,23.0,10,0,46,9,11,0.818,3,4,0.75,6,7,0.857,0.955,2,2,1.0,3,6,9,5,1,1,6,4,23,0,
14.0,Ousmane Dieng,21.0,9,0,32,4,10,0.4,4,7,0.571,0,3,0.0,0.6,2,2,1.0,0,4,4,3,0,1,0,0,14,0,
,Team Totals,,23,23,5547,943,2066,0.456,272,805,0.338,671,1261,0.532,0.522,480,599,0.801,263,739,1002,528,247,130,266,494,2638,0,
