Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Shai Gilgeous-Alexander,26.0,PG,23,23,851,0.462,13.5,0.776,0.183,0.19,0.266,0.137,0.224,0.514,0.641,0.49,0.5,0.406,0.283,0.114,0.188,0.022,10,0.027,0.333,3,0,Finals MVP-1
2.0,Jalen Williams,23.0,SG,23,23,796,0.449,13.0,0.71,0.258,0.202,0.154,0.096,0.29,0.509,0.627,0.425,0.541,0.316,0.304,0.357,0.743,0.071,24,0.113,0.308,2,0,
3.0,Chet Holmgren,22.0,C,23,23,686,0.462,12.0,0.658,0.357,0.177,0.064,0.06,0.342,0.549,0.705,0.383,0.235,0.438,0.297,0.719,1.0,0.192,44,0.275,0.32,0,0,
4.0,Luguentz Dort,25.0,SF,23,23,666,0.366,22.5,0.146,0.079,0.024,0.024,0.018,0.854,0.5,0.846,0.0,0.25,0.0,0.343,0.917,0.958,0.024,3,0.293,0.463,0,0,
5.0,Alex Caruso,30.0,SG,23,0,562,0.45,15.4,0.438,0.275,0.131,0.013,0.019,0.563,0.5,0.568,0.381,1.0,0.0,0.411,0.657,1.0,0.044,4,0.378,0.382,0,0,
6.0,Isaiah Hartenstein,26.0,C,23,20,516,0.619,5.6,1.0,0.418,0.306,0.276,0.0,0.0,0.619,0.768,0.512,0.514,,,0.723,,0.239,28,,,0,0,
7.0,Cason Wallace,21.0,SG,23,3,516,0.429,15.2,0.479,0.21,0.185,0.067,0.017,0.521,0.544,0.8,0.318,0.375,0.5,0.323,0.613,1.0,0.05,5,0.452,0.357,0,0,
8.0,Aaron Wiggins,26.0,SG,22,0,303,0.395,17.4,0.42,0.168,0.202,0.05,0.0,0.58,0.44,0.55,0.417,0.167,,0.362,0.591,0.96,0.017,2,0.217,0.533,1,0,
9.0,Isaiah Joe,25.0,SG,21,0,211,0.493,20.9,0.233,0.137,0.041,0.027,0.027,0.767,0.765,0.9,0.333,0.5,1.0,0.411,0.923,0.913,0.027,2,0.214,0.583,0,0,
10.0,Jaylin Williams,22.0,PF,17,0,141,0.429,19.7,0.286,0.057,0.2,0.0,0.029,0.714,0.6,1.0,0.429,,1.0,0.36,1.0,1.0,0.029,1,0.2,0.2,0,0,
11.0,Kenrich Williams,30.0,PF,16,0,137,0.4,15.5,0.5,0.25,0.15,0.05,0.05,0.5,0.6,0.6,0.5,1.0,0.5,0.2,0.5,1.0,0.025,0,0.25,0.2,0,0,
12.0,Ajay Mitchell,22.0,SG,12,0,84,0.457,13.2,0.629,0.114,0.371,0.143,0.0,0.371,0.5,0.75,0.462,0.4,,0.385,0.273,0.8,0.029,1,0.692,0.444,0,0,
13.0,Dillon Jones,23.0,SF,10,0,46,0.818,12.6,0.636,0.091,0.455,0.0,0.091,0.364,0.857,1.0,0.8,,1.0,0.75,0.667,1.0,0.0,0,0.25,1.0,0,0,
14.0,Ousmane Dieng,21.0,C,9,0,32,0.4,22.4,0.3,0.0,0.1,0.1,0.1,0.7,0.0,,0.0,0.0,0.0,0.571,,0.25,0.0,0,0.143,0.0,0,0,
,Team Totals,,,23,23,5547,0.456,15.6,0.61,0.229,0.179,0.135,0.067,0.39,0.532,0.677,0.438,0.484,0.384,0.338,0.447,0.838,0.071,124,0.239,0.401,6,0,
