Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19705,3660,7600,0.482,1192,3184,0.374,2468,4416,0.559,1369,1672,0.819,871,2801,3672,2202,847,465,961,1631,9881
Team/G,,240.3,44.6,92.7,0.482,14.5,38.8,0.374,30.1,53.9,0.559,16.7,20.4,0.819,10.6,34.2,44.8,26.9,10.3,5.7,11.7,19.9,120.5
Lg Rank,,29,3,3,7.0,6,10,6.0,6,10,7.0,19,26,1.0,20,6,11,12,1,2,1,25,4
Year/Year,,-0.5%,0.2%,3.8%,-0.017,9.4%,13.5%,-0.014,-3.7%,-2.3%,-0.008,-5.7%,-4.9%,-0.006,20.6%,2.8%,6.5%,-0.9%,22.0%,-13.6%,-7.5%,5.6%,0.3%
Opponent,82.0,19705,3109,7130,0.436,1104,3225,0.342,2005,3905,0.513,1504,1942,0.774,952,2727,3679,2018,549,392,1396,1485,8826
Opponent/G,,240.3,37.9,87.0,0.436,13.5,39.3,0.342,24.5,47.6,0.513,18.3,23.7,0.774,11.6,33.3,44.9,24.6,6.7,4.8,17.0,18.1,107.6
Lg Rank,,29,1,6,1.0,13,23,1.0,1,1,1.0,25,27,9.0,23,17,20,4,1,14,1,23,3
Year/Year,,-0.5%,-6.6%,-2.6%,-0.018,0.3%,5.7%,-0.018,-10.0%,-8.5%,-0.008,1.5%,3.4%,-0.015,-1.7%,1.2%,0.4%,-8.6%,-5.7%,-6.4%,8.5%,-4.1%,-4.5%
