Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Shai Gilgeous-Alexander,26,PG,76,76,2598,11.9,22.9,0.519,2.3,6.0,0.375,9.7,16.9,0.571,0.569,8.3,9.3,0.898,0.9,4.3,5.3,6.7,1.8,1.1,2.5,2.3,34.4,"MVP-1,DPOY-10,CPOY-8,AS,NBA1"
2,Jalen Williams,23,SG,69,69,2237,9.1,18.8,0.484,2.0,5.5,0.365,7.1,13.3,0.533,0.537,3.8,4.8,0.789,0.9,5.0,5.9,5.7,1.8,0.7,2.4,2.5,24.0,"AS,NBA3,DEF2"
3,Luguentz Dort,25,SF,71,71,2073,4.5,10.3,0.435,3.0,7.2,0.412,1.5,3.1,0.489,0.578,0.6,0.8,0.717,1.5,3.5,5.1,2.0,1.4,0.7,0.9,3.6,12.5,"DPOY-4,DEF1"
4,Cason Wallace,21,SG,68,43,1876,4.5,9.4,0.474,1.4,4.0,0.356,3.0,5.4,0.562,0.55,0.6,0.7,0.811,1.4,3.0,4.4,3.3,2.3,0.7,1.1,2.8,10.9,
5,Aaron Wiggins,26,SG,76,26,1744,7.3,15.0,0.488,2.7,7.0,0.383,4.6,8.0,0.578,0.577,1.5,1.8,0.831,1.7,4.4,6.1,2.8,1.2,0.4,1.4,2.1,18.9,
6,Isaiah Joe,25,SG,74,16,1604,5.8,13.2,0.44,4.3,10.5,0.412,1.5,2.7,0.549,0.604,1.0,1.3,0.821,0.9,3.5,4.4,2.7,1.1,0.2,0.9,2.5,17.0,
7,Isaiah Hartenstein,26,C,57,53,1590,6.3,10.9,0.581,0.0,0.4,0.0,6.3,10.4,0.605,0.581,1.8,2.6,0.675,3.7,10.1,13.8,5.0,1.1,1.4,2.2,3.9,14.4,
8,Kenrich Williams,30,PF,69,7,1132,5.4,11.3,0.483,2.1,5.4,0.386,3.3,5.8,0.574,0.576,0.9,1.2,0.718,2.1,5.6,7.7,3.1,1.4,0.3,1.2,3.5,13.9,
9,Alex Caruso,30,SG,54,3,1041,4.8,10.9,0.446,2.1,5.9,0.353,2.8,5.0,0.556,0.541,1.5,1.8,0.824,1.3,4.2,5.5,4.7,3.0,1.0,1.3,3.5,13.2,6MOY-8
10,Chet Holmgren,22,C,32,32,877,6.9,14.0,0.49,1.8,4.8,0.379,5.0,9.2,0.547,0.554,4.1,5.5,0.754,2.0,8.6,10.5,2.6,0.9,2.9,2.3,3.0,19.7,
11,Jaylin Williams,22,PF,47,9,784,4.5,10.1,0.439,2.8,7.0,0.399,1.7,3.1,0.529,0.577,1.1,1.4,0.767,2.2,9.8,12.0,5.5,1.0,1.3,1.6,3.6,12.8,
12,Ajay Mitchell,22,SG,36,1,597,5.5,11.1,0.495,1.4,3.6,0.383,4.1,7.5,0.548,0.557,1.7,2.1,0.829,1.1,3.0,4.1,3.9,1.5,0.2,1.7,4.1,14.1,
13,Dillon Jones,23,SF,54,3,551,3.3,8.7,0.383,1.0,4.1,0.254,2.3,4.6,0.5,0.444,1.1,1.8,0.607,2.0,5.9,7.9,3.8,1.0,0.3,1.8,3.5,8.8,
14,Ousmane Dieng,21,C,37,1,405,4.8,11.1,0.432,2.0,6.3,0.324,2.8,4.8,0.574,0.524,1.0,1.4,0.688,1.6,5.6,7.2,2.8,1.5,0.6,1.6,2.9,12.6,
15,Branden Carlson,25,C,32,0,246,6.3,14.2,0.443,3.2,9.7,0.333,3.1,4.5,0.677,0.557,2.0,2.6,0.778,2.5,5.4,7.9,2.0,0.7,3.1,1.0,3.2,17.9,
16,Adam Flagler,25,SG,37,0,203,4.4,17.0,0.26,2.5,12.8,0.194,2.0,4.3,0.458,0.333,0.2,0.4,0.5,1.2,3.5,4.8,2.1,1.4,0.5,0.7,2.7,11.5,
17,Alex Ducas,24,SG,21,0,125,3.5,8.6,0.4,2.9,6.0,0.476,0.6,2.6,0.222,0.567,0.6,0.6,1.0,2.6,4.9,7.5,1.4,1.4,0.0,1.2,3.5,10.4,
18,Malevy Leons,25,SF,6,0,21,0.0,3.4,0.0,0.0,1.7,0.0,0.0,1.7,0.0,0.0,3.4,6.9,0.5,1.7,3.4,5.1,1.7,0.0,0.0,1.7,6.9,3.4,
19,Alex Reese,25,PF,1,0,2,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,1.0,0.0,0.0,,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0,
