team,player,image_url,file_path
PhoenixSuns,Grayson Allen,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3135045.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\grayson_allen.png
PhoenixSuns,Devin Booker,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136193.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\devin_booker.png
PhoenixSuns,Jamaree Bouyea,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4280245.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\jamaree_bouyea.png
PhoenixSuns,Koby Brea,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4591259.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\koby_brea.png
PhoenixSuns,Dillon Brooks,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3155526.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\dillon_brooks.png
PhoenixSuns,Ryan Dunn,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4888725.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\ryan_dunn.png
PhoenixSuns,Rasheer Fleming,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105977.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\rasheer_fleming.png
PhoenixSuns,Collin Gillespie,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278585.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\collin_gillespie.png
PhoenixSuns,Jordan Goodwin,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278402.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\jordan_goodwin.png
PhoenixSuns,Jalen Green,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4437244.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\jalen_green.png
PhoenixSuns,Nigel Hayes-Davis,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3059409.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\nigel_hayes-davis.png
PhoenixSuns,Oso Ighodaro,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4601023.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\oso_ighodaro.png
PhoenixSuns,Isaiah Livers,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277957.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\isaiah_livers.png
PhoenixSuns,Khaman Maluach,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5203685.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\khaman_maluach.png
PhoenixSuns,Royce O'Neale,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2583632.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\royce_oneale.png
PhoenixSuns,Nick Richards,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278076.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\nick_richards.png
PhoenixSuns,Mark Williams,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4701232.png&h=80&w=110&scale=crop,nba_rosters\phoenixsuns\mark_williams.png
