Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,DeMar DeRozan,36.0,26,26,854,169,337,0.501,20,51,0.392,149,286,0.521,0.531,101,113,0.894,14,68,82,88,33,6,26,54,459,0,
2.0,Zach LaVine,30.0,23,23,754,165,339,0.487,62,161,0.385,103,178,0.579,0.578,72,83,0.867,6,63,69,52,17,4,51,50,464,0,
3.0,Russell Westbrook,37.0,26,20,747,134,310,0.432,47,131,0.359,87,179,0.486,0.508,43,66,0.652,38,139,177,190,36,4,86,62,358,4,
4.0,Malik Monk,27.0,23,0,551,107,246,0.435,44,107,0.411,63,139,0.453,0.524,41,47,0.872,9,40,49,57,19,11,27,41,299,0,
5.0,Dennis Schröder,32.0,19,12,550,87,218,0.399,30,86,0.349,57,132,0.432,0.468,36,46,0.783,8,59,67,111,15,4,37,36,240,0,
6.0,Keon Ellis,26.0,24,2,407,44,110,0.4,30,81,0.37,14,29,0.483,0.536,10,19,0.526,7,24,31,16,29,10,10,40,128,0,
7.0,Keegan Murray,25.0,11,10,407,64,149,0.43,16,61,0.262,48,88,0.545,0.483,20,28,0.714,20,62,82,17,18,19,12,24,164,0,
8.0,Precious Achiuwa,26.0,19,6,385,65,114,0.57,4,16,0.25,61,98,0.622,0.588,17,37,0.459,35,69,104,17,13,9,8,33,151,0,
9.0,Nique Clifford,23.0,22,3,365,34,90,0.378,11,40,0.275,23,50,0.46,0.439,12,18,0.667,13,43,56,30,9,6,20,46,91,0,
10.0,Domantas Sabonis,29.0,11,11,365,74,145,0.51,4,20,0.2,70,125,0.56,0.524,37,51,0.725,37,98,135,41,13,2,28,44,189,0,
11.0,Drew Eubanks,28.0,25,11,360,56,91,0.615,1,2,0.5,55,89,0.618,0.621,20,38,0.526,20,51,71,8,12,17,22,34,133,0,
12.0,Maxime Raynaud,22.0,18,4,333,62,118,0.525,5,14,0.357,57,104,0.548,0.547,24,33,0.727,22,63,85,17,6,9,15,39,153,0,
13.0,Devin Carter,23.0,9,0,86,10,31,0.323,5,17,0.294,5,14,0.357,0.403,7,7,1.0,4,9,13,13,6,1,8,9,32,0,
14.0,Dylan Cardwell,24.0,3,1,33,2,6,0.333,0,1,0.0,2,5,0.4,0.333,1,2,0.5,2,3,5,0,2,3,2,10,5,0,
15.0,Dario Šarić,31.0,3,0,28,1,5,0.2,1,2,0.5,0,3,0.0,0.3,2,2,1.0,1,4,5,2,0,0,1,0,5,0,
16.0,Isaac Jones,25.0,3,1,17,1,2,0.5,0,1,0.0,1,1,1.0,0.5,1,2,0.5,2,0,2,1,0,0,0,4,3,0,
17.0,Daeqwon Plowden,27.0,1,0,14,1,5,0.2,0,3,0.0,1,2,0.5,0.2,0,0,,2,0,2,0,0,0,0,0,2,0,
18.0,Doug McDermott,34.0,2,0,11,2,4,0.5,2,4,0.5,0,0,,0.75,0,0,,0,0,0,0,0,0,1,2,6,0,
,Team Totals,,26,26,6267,1078,2320,0.465,282,798,0.353,796,1522,0.523,0.525,444,592,0.75,240,795,1035,660,228,105,354,528,2882,4,
