Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,DeMar DeRozan,36.0,PF,26,26,854,0.501,13.8,0.849,0.11,0.208,0.27,0.261,0.151,0.521,0.676,0.614,0.473,0.432,0.392,0.497,0.95,0.006,1,0.451,0.522,0,0,
2.0,Zach LaVine,30.0,SG,23,23,754,0.487,16.7,0.525,0.162,0.189,0.047,0.127,0.475,0.579,0.764,0.547,0.563,0.395,0.385,0.631,0.758,0.071,22,0.186,0.467,0,0,
3.0,Russell Westbrook,37.0,SF,26,20,747,0.432,14.8,0.577,0.158,0.258,0.113,0.048,0.423,0.486,0.653,0.488,0.4,0.133,0.359,0.264,0.745,0.006,2,0.282,0.405,0,0,
4.0,Malik Monk,27.0,SG,23,0,551,0.435,16.4,0.565,0.085,0.244,0.159,0.077,0.435,0.453,0.571,0.45,0.41,0.421,0.411,0.476,0.75,0.033,7,0.14,0.267,0,0,
5.0,Dennis Schröder,32.0,PG,19,12,550,0.399,15.6,0.606,0.096,0.248,0.156,0.106,0.394,0.432,0.571,0.352,0.382,0.565,0.349,0.158,0.7,0.0,0,0.151,0.385,0,0,
6.0,Keon Ellis,26.0,SG,24,2,407,0.4,20.8,0.264,0.082,0.091,0.064,0.027,0.736,0.483,0.778,0.5,0.286,0.0,0.37,0.714,0.933,0.064,6,0.309,0.4,0,0,
7.0,Keegan Murray,25.0,PF,11,10,407,0.43,15.9,0.591,0.094,0.242,0.215,0.04,0.409,0.545,0.786,0.639,0.375,0.333,0.262,0.458,1.0,0.04,6,0.197,0.167,0,0,
8.0,Precious Achiuwa,26.0,C,19,6,385,0.57,6.6,0.86,0.43,0.386,0.044,0.0,0.14,0.622,0.735,0.523,0.4,,0.25,0.607,1.0,0.123,11,0.5,0.125,0,0,
9.0,Nique Clifford,23.0,SG,22,3,365,0.378,15.3,0.556,0.133,0.267,0.122,0.033,0.444,0.46,0.917,0.375,0.182,0.333,0.275,0.478,0.909,0.022,1,0.275,0.273,0,0,
10.0,Domantas Sabonis,29.0,C,11,11,365,0.51,7.1,0.862,0.4,0.366,0.09,0.007,0.138,0.56,0.672,0.415,0.692,0.0,0.2,0.714,1.0,0.097,14,0.15,0.333,0,0,
11.0,Drew Eubanks,28.0,C,25,11,360,0.615,5.8,0.978,0.352,0.484,0.132,0.011,0.022,0.618,0.813,0.5,0.583,0.0,0.5,0.873,1.0,0.264,21,1.0,0.5,0,0,
12.0,Maxime Raynaud,22.0,C,18,4,333,0.525,7.9,0.881,0.263,0.483,0.127,0.008,0.119,0.548,0.742,0.509,0.333,0.0,0.357,0.807,1.0,0.051,6,0.357,0.2,0,0,
13.0,Devin Carter,23.0,PG,9,0,86,0.323,17.2,0.452,0.097,0.258,0.097,0.0,0.548,0.357,1.0,0.25,0.0,,0.294,0.4,1.0,0.032,1,0.059,1.0,0,0,
14.0,Dylan Cardwell,24.0,C,3,1,33,0.333,6.9,0.833,0.333,0.5,0.0,0.0,0.167,0.4,1.0,0.0,,,0.0,1.0,,0.5,2,1.0,0.0,0,0,
15.0,Dario Šarić,31.0,C,3,0,28,0.2,13.0,0.6,0.4,0.0,0.0,0.2,0.4,0.0,0.0,,,0.0,0.5,,1.0,0.0,0,1.0,0.5,0,0,
16.0,Isaac Jones,25.0,PF,3,1,17,0.5,14.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,,,,0.0,0.0,,0.0,0,0.0,,0,0,
17.0,Daeqwon Plowden,27.0,SG,1,0,14,0.2,15.8,0.4,0.2,0.2,0.0,0.0,0.6,0.5,1.0,0.0,,,0.0,0.0,,0.2,1,0.667,0.0,0,0,
18.0,Doug McDermott,34.0,SF,2,0,11,0.5,26.4,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.5,,1.0,0.0,0,0.5,1.0,0,0,
,Team Totals,,,26,26,6267,0.465,13.9,0.656,0.171,0.262,0.135,0.088,0.344,0.523,0.713,0.49,0.428,0.397,0.353,0.539,0.819,0.049,101,0.241,0.38,0,0,
